LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
01-28 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0526058993499999,-0.03,-0.0573374985499987,-0.12,0.0526058993499987
01-28 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0018538508920027,0.03,0.12,0.0533539541579972,-0.03,-0.06,-0.12,0.0524270287120027
01-28 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0052172155680027,0.03,0.12,0.0545464017219972,-0.03,-0.06,-0.12,0.0519377939380027
01-28 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0061371907520027,0.03,0.12,0.0571203452879972,-0.03,-0.06,-0.12,0.0540517499120027
01-28 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.00210154961,0.03,0.12,0.06,-0.03,-0.06,-0.1162834518450059,0.0589492251950059
01-28 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0583363457999999,-0.03,-0.0326838528699985,-0.12,0.0583363457999985
01-28 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05765294552,-0.03,-0.06,-0.0810931353600011,0.0576529455200011
01-28 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.00171093875,0.03,0.12,0.06,-0.03,-0.06,-0.0853304649450079,0.0591445306250079
01-28 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.00206111917,0.03,0.12,0.06,-0.03,-0.06,-0.0879916755350054,0.0589694404150054
01-28 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.00195109989,0.03,0.12,0.06,-0.03,-0.06,-0.0929949432750033,0.0590244500550034
01-28 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.00276221729,0.03,0.12,0.06,-0.03,-0.037013601405004,-0.12,0.058618891355004
01-28 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0050946219199999,0.03,0.12,0.06,-0.0066766206700056,-0.06,-0.12,0.0574526890400056
01-29 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.00244624158,0.03,0.12,0.06,-0.03,-0.0380435558300064,-0.12,0.0587768792100064
01-29 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0061861172799999,0.03,0.12,0.06,-0.0055656669600049,-0.06,-0.12,0.056906941360005
01-29 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0099684771599999,0.03,0.12,0.06,-0.03,-0.06,-0.0922015780900042,0.0550157614200043
01-29 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0104241179699999,0.03,0.12,0.06,-0.03,-0.06,-0.0885883504450039,0.0547879410150039
01-29 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.01411079297,0.03,0.12,0.06,-0.03,-0.0182704152250067,-0.12,0.0529446035150067
01-29 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0194381084099999,0.03,0.12,0.06,-0.03,-0.06,-0.0650016094950024,0.0502809457950024
01-29 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0189786435199999,0.03,0.12,0.06,0.0263453450599929,-0.06,-0.12,0.0505106782400071
01-29 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0181762414399999,0.03,0.12,0.06,-0.03,-0.06,-0.0691481514800063,0.0509118792800063
01-29 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0184927867699999,0.03,0.12,0.06,-0.03,-0.0157281925650078,-0.12,0.0507536066150078
01-29 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0195510709699999,0.03,0.12,0.06,0.0028278608049914,-0.06,-0.12,0.0502244645150085
01-29 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03191675222,-0.03,-0.06,-0.0290180587700041,0.0056667522200041
01-29 11:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02244354927,0.03,0.0149482955400032,0.12,0.0224435492699967
01-29 12:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0284236805199999,-0.03,0.0591540045700024,0.12,0.0284236805199975
01-29 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0353216555199999,-0.03,0.06,0.1048258914799984,0.0353216555200015
01-29 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03790910585,-0.03,0.0430212765600033,0.12,0.0379091058499966
01-29 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03760436507,-0.03,0.06,0.1109339319400033,0.0376043650699966
01-29 16:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03608066107,0.03,0.06,0.0645812713200021,0.0360806610699978
01-29 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.05077592029,-0.03,0.0149903297799953,-0.12,0.0245259202900047
01-29 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.05077592029,-0.03,0.0179661745399952,-0.12,0.0245259202900047
01-29 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.05199488347,-0.03,0.015084980259996,-0.12,0.0257448834700039
01-29 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0535185874499999,-0.03,0.0098535934399901,-0.12,0.0272685874500098
01-29 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.05595651384,0.0298986115599919,-0.06,-0.12,0.029706513840008
01-29 22:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0440039218,-0.03,0.06,0.1131168767400007,0.0440039217999992
01-29 23:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.04705132978,-0.03,0.0464458037800029,0.12,0.0470513297799971
01-30 00:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.04429555547,-0.03,0.0519431896000016,0.12,0.0442955554699983
01-30 01:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.04560626858,-0.03,0.0502137821099979,0.12,0.045606268580002
01-30 02:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0433527221499999,-0.03,0.06,0.1160103159099974,0.0433527221500025
01-30 03:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0388093254399999,0.03,0.0089514457900004,0.12,0.0388093254399996
01-30 04:00:00+01:00,0.02625,0.0525,0.105,0.0142407857040027,-0.03,-0.12,0.0208074022359972,0.03,0.06,0.12,0.0136870093840027
01-30 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0444602533999999,0.03,0.12,0.06,-0.03,0.0078929690999966,-0.12,0.0377698733000033
01-30 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0447884950499999,0.03,0.12,0.06,-0.03,0.0091274413249964,-0.12,0.0376057524750035
01-30 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.05004569947,-0.03,-0.06,-0.0331748830400084,0.0237956994700084
01-30 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.04726066998,-0.03,-0.06,-0.0347697526900053,0.0210106699800053
01-30 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0469202666999999,-0.03,0.0185712959399941,-0.12,0.0206702667000058
01-30 10:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0312019667,0.03,0.06,0.0739100508600018,0.0312019666999981
01-30 11:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03015848873,-0.0210231832499986,0.06,0.12,0.0301584887299986
01-30 12:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02935299498,0.03,0.06,0.0682752426599982,0.0293529949800017
01-30 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0303448262299999,0.03,0.006841402820002,0.12,0.030344826229998
01-30 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03040013279,-0.0216695343400005,0.06,0.12,0.0304001327900004
01-30 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02872237325,-0.0149583854800024,0.06,0.12,0.0287223732500024
01-30 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03991388812,-0.03,0.0258524437199934,-0.12,0.0136638881200065
01-30 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03764705985,-0.03,0.0415104965799945,-0.12,0.0113970598500054
01-30 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03590709735,-0.03,0.0474505574199952,-0.12,0.0096570973500047
01-30 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03630656045,-0.03,-0.06,-0.014595915340007,0.010056560450007
01-30 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0334564455899999,-0.03,0.0492007864599932,-0.12,0.0072064455900067
01-30 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03268164055,-0.03,0.045784983489996,-0.12,0.0064316405500039
01-30 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0375756670699999,-0.03,-0.06,-0.029006844720007,0.011325667070007
01-30 23:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0261986060799999,0.03,0.06,0.0863556240200027,0.0261986060799972
01-31 00:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02485747561,0.03,0.0286140908399984,0.12,0.0248574756100015
01-31 01:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0221014432,0.004411405080003,0.06,0.12,0.0221014431999969
01-31 02:00:00+01:00,0.02625,0.0525,0.105,0.0070800896000027,-0.03,-0.12,0.0114907527499972,0.03,0.06,0.12,0.0079507079500027
01-31 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0257667108,0.03,0.12,0.06,-0.03,-0.0234638841400097,-0.12,0.0471166446000097
01-31 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0227285857999999,0.03,0.12,0.06,0.0117531072999979,-0.06,-0.12,0.048635707100002
01-31 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0250064610999999,0.03,0.12,0.06,0.0235152990499985,-0.06,-0.12,0.0474967694500014
01-31 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0254088276299999,0.03,0.12,0.06,-0.03,-0.003474276385005,-0.12,0.047295586185005
01-31 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0236690435999999,0.03,0.12,0.06,0.020509984379999,-0.06,-0.12,0.0481654782000009
01-31 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0256616961999999,0.03,0.12,0.06,0.0152032631499885,-0.06,-0.12,0.0471691519000114
01-31 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0332708589999999,-0.03,0.0431221202799939,-0.12,0.0070208590000061
01-31 10:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.019891809,-0.0004328346500029,0.06,0.12,0.0198918090000029
01-31 11:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0248223962,-0.019198362350002,0.06,0.12,0.0248223962000019
01-31 12:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0294582837,-0.03,0.06,0.1149369977200015,0.0294582836999984
01-31 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.03168001495,-0.03,0.06,0.10947598667,0.0316800149499999
01-31 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0305152081199999,-0.03,0.06,0.1142299881000019,0.030515208119998
01-31 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02570931466,0.03,0.06,0.0686212780799972,0.0257093146600027
01-31 16:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02153862862,0.03,0.06,0.0845503397299967,0.0215386286200032
01-31 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0398727788899999,-0.03,-0.06,-0.03086103448001,0.01362277889001
01-31 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.04027020389,-0.03,0.0354697808699956,-0.12,0.0140202038900042
01-31 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03914851525,-0.03,-0.06,-0.0228670872600081,0.0128985152500081
01-31 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0394820700399999,-0.03,-0.06,-0.0251477181900054,0.0132320700400055
01-31 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03933812398,-0.03,0.0316247674599899,-0.12,0.01308812398001
01-31 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.04144424609,-0.03,-0.06,-0.0369109725300045,0.0151942460900045
01-31 23:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0300217432,-0.0116411935199999,0.06,0.12,0.0300217431999999
02-01 00:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02772879575,-0.0068811933500016,0.06,0.12,0.0277287957500016
02-01 01:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02593851784,0.03,0.0270142338200024,0.12,0.0259385178399975
02-01 02:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0231302875199999,0.0034876483499996,0.06,0.12,0.0231302875200003
02-01 03:00:00+01:00,0.02625,0.0525,0.105,0.0061969221080027,-0.03,-0.12,0.0120859553119972,0.03,0.06,0.12,0.0089874942580027
02-01 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0246920711699999,0.03,0.12,0.06,0.0067319570149942,-0.06,-0.12,0.0476539644150056
02-01 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0242035625199999,0.03,0.12,0.06,-0.03,-0.06,-0.0789957259400015,0.0478982187400015
02-01 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0198886227399999,0.03,0.12,0.06,-0.03,-0.0173168126700023,-0.12,0.0500556886300023
02-01 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0162758439899999,0.03,0.12,0.06,0.0125179067649917,-0.06,-0.12,0.0518620780050082
02-01 08:00:00+01:00,-0.02625,-0.0525,-0.09360141507,0.0,0.03,0.12,0.06,-0.03,-0.0291254346299999,-0.12,0.06
02-01 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.00829068879,0.03,0.12,0.06,-0.0098090149750077,-0.06,-0.12,0.0558546556050078
02-01 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0067039200399999,0.03,0.12,0.06,-0.03,-0.06,-0.1176132298700047,0.0566480399800047
02-01 11:00:00+01:00,-0.02625,0.0525,0.04593419118,0.0525,-0.03,-0.12,0.06,-0.03,0.06,0.0757985640099931,0.0337500000000068
02-01 12:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.00624832243,0.0037213340500032,0.06,0.12,0.0062483224299967
02-01 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.01027530368,-0.0038608773400004,0.06,0.12,0.0102753036800004
02-01 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.01006366472,0.03,0.06,0.0893984209400014,0.0100636647199985
02-01 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.01090626233,0.03,0.0331804521000026,0.12,0.0109062623299973
02-01 16:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0095202253499999,0.03,0.0459746939100003,0.12,0.0095202253499996
02-01 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0168188416999999,0.03,0.12,0.06,-0.0006945093500063,-0.06,-0.12,0.0515905791500063
02-01 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0118039916999999,0.03,0.12,0.06,0.0044536142899925,-0.06,-0.12,0.0540980041500074
02-01 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0082597575399999,0.03,0.12,0.06,-0.03,-0.0286401731900047,-0.12,0.0558701212300047
02-01 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0092618007599999,0.03,0.12,0.06,-0.0004010463100043,-0.06,-0.12,0.0553690996200043
02-01 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0119300761799999,0.03,0.12,0.06,-0.0023596705200061,-0.06,-0.12,0.0540349619100061
02-01 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0123961751299999,0.03,0.12,0.06,-0.03,-0.06,-0.0951339722950057,0.0538019124350057
02-01 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0125708490899999,0.03,0.12,0.06,-0.0062736236450033,-0.06,-0.12,0.0537145754550033
02-02 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0088835408999999,0.03,0.12,0.06,-0.03,-0.0388414711200016,-0.12,0.0555582295500016
02-02 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.00684783622,0.03,0.12,0.06,-0.03,-0.06,-0.0999421362400093,0.0565760818900093
02-02 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0058875326999999,0.03,0.12,0.06,-0.03,-0.06,-0.0997684026100029,0.0570562336500029
02-02 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0070342252799999,0.03,0.12,0.06,-0.0086503232400094,-0.06,-0.12,0.0564828873600095
02-02 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0074692627799999,0.03,0.12,0.06,-0.03,-0.06,-0.0970222648699997,0.0562653686099997
02-02 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0081427139499999,0.03,0.12,0.06,-0.0038254762150085,-0.06,-0.12,0.0559286430250085
02-02 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0041717803399999,0.03,0.12,0.06,-0.03,-0.0329314781700055,-0.12,0.0579141098300056
02-02 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05846393813,-0.03,-0.028683071240003,-0.12,0.058463938130003
02-02 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05166678616,-0.03,-0.0139758754899989,-0.12,0.0516667861599989
02-02 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0499369685799999,-0.03,-0.06,-0.0760231443200024,0.0499369685800024
02-02 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0504031373299999,-0.03,-0.06,-0.0852859777300017,0.0504031373300017
02-02 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0534676611599999,-0.0073931786900002,-0.06,-0.12,0.0534676611600002
02-02 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05693006741,-0.03,-0.0480766573499986,-0.12,0.0569300674099986
02-02 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0033913986599999,0.03,0.12,0.06,-0.03,-0.06,-0.113325839560004,0.058304300670004
02-02 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.00992405257,0.03,0.12,0.06,-0.0185743956050024,-0.06,-0.12,0.0550379737150024
02-02 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0106207599899999,0.03,0.12,0.06,-0.0154906033250037,-0.06,-0.12,0.0546896200050036
02-02 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0071543283299999,0.03,0.12,0.06,-0.03,-0.06,-0.1021622824150033,0.0564228358350032
02-02 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.00543318575,0.03,0.12,0.06,-0.0024475108550031,-0.06,-0.12,0.0572834071250031
02-02 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0038265544999999,0.03,0.12,0.06,-0.03,-0.06,-0.0897594822100061,0.0580867227500061
02-02 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.00642719983,0.03,0.12,0.06,0.0020960057249909,-0.06,-0.12,0.056786400085009
02-02 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0087586502199999,0.03,0.12,0.06,0.0016479512199941,-0.06,-0.12,0.0556206748900058
02-02 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0150066221199999,0.03,0.12,0.06,1.9255609997485823e-05,-0.06,-0.12,0.0524966889400025
02-02 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0196783791699999,0.03,0.12,0.06,-0.0015241448350045,-0.06,-0.12,0.0501608104150045
02-02 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0230057299699999,0.03,0.12,0.06,-0.0005148335650021,-0.06,-0.12,0.0484971350150021
02-03 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0225759114599999,0.03,0.12,0.06,-0.03,-0.0304364591000097,-0.12,0.0487120442700097
02-03 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0228212976,0.03,0.12,0.06,-0.03,-0.0298641695200075,-0.12,0.0485893512000075
02-03 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0236426966899999,0.03,0.12,0.06,-0.03,-0.06,-0.0885453266750027,0.0481786516550027
02-03 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0226986212399999,0.03,0.12,0.06,-0.03,-0.06,-0.0864238851700014,0.0486506893800015
02-03 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.02274329578,0.03,0.12,0.06,-0.03,-0.06,-0.0797987484900085,0.0486283521100085
02-03 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.02679630226,0.03,0.12,0.06,0.0241772843299907,-0.06,-0.12,0.0466018488700092
02-03 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0285543274899999,0.03,0.12,0.06,0.0277326269449982,-0.06,-0.12,0.0457228362550017
02-03 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03566492214,-0.03,-0.06,-0.0077904417500061,0.0094149221400061
02-03 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0260429806599999,0.03,0.12,0.06,-0.03,-0.06,-0.0757283689100047,0.0469785096700047
02-03 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0243953762299999,0.03,0.12,0.06,0.0035488915349976,-0.06,-0.12,0.0478023118850023
02-03 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0219701829399999,0.03,0.12,0.06,-0.0082980785000049,-0.06,-0.12,0.0490149085300049
02-03 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0224221019099999,0.03,0.12,0.06,-0.0137632626750038,-0.06,-0.12,0.0487889490450038
02-03 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03189224544,-0.03,0.0236010726899918,-0.12,0.005642245440008
02-03 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02054873873,0.03,0.06,0.0791400324199986,0.0205487387300013
02-03 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02142188225,-0.012517683429997,0.06,0.12,0.021421882249997
02-03 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0199526885,0.03,0.0257801073500022,0.12,0.0199526884999977
02-03 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0323219081599999,-0.03,-0.06,-0.0252259043500063,0.0060719081600063
02-03 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0219107102099999,0.03,0.12,0.06,-0.03,-0.06,-0.0809658788050024,0.0490446448950024
02-03 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0189383349799999,0.03,0.12,0.06,0.01278854987999,-0.06,-0.12,0.0505308325100099
02-03 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.01498594078,0.03,0.12,0.06,0.0094744189799965,-0.06,-0.12,0.0525070296100034
02-03 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0154226150999999,0.03,0.12,0.06,0.0072352157599937,-0.06,-0.12,0.0522886924500062
02-03 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0178515646399999,0.03,0.12,0.06,-0.03,-0.0269143605700022,-0.12,0.0510742176800022
02-03 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0199365947499999,0.03,0.12,0.06,-0.03,-0.06,-0.0903124871850035,0.0500317026250036
02-03 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0207091308899999,0.03,0.12,0.06,-0.0008832944250068,-0.06,-0.12,0.0496454345550068
02-04 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0215518520699999,0.03,0.12,0.06,-0.03,-0.030434175805006,-0.12,0.049224073965006
02-04 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.02382029182,0.03,0.12,0.06,0.0011671347899965,-0.06,-0.12,0.0480898540900034
02-04 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0228179203999999,0.03,0.12,0.06,0.0017569663999921,-0.06,-0.12,0.0485910398000078
02-04 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0235291815599999,0.03,0.12,0.06,0.0048134603899919,-0.06,-0.12,0.048235409220008
02-04 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0260368364799999,0.03,0.12,0.06,-0.03,-0.06,-0.0769034323700056,0.0469815817600056
02-04 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0291107340199999,0.03,0.12,0.06,-0.03,-0.0038424151900088,-0.12,0.0454446329900088
02-04 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0308953253099999,0.03,0.12,0.06,-0.03,-0.0006013674450055,-0.12,0.0445523373450055
02-04 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03865100923,-0.03,0.0462197076299954,-0.12,0.0124010092300045
02-04 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03527983465,-0.03,0.0459350331299928,-0.12,0.0090298346500071
02-04 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03465915875,-0.03,-0.06,-0.0242394348900097,0.0084091587500097
02-04 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.03466852258,-0.03,-0.06,-0.0377056155000069,0.0084185225800069
02-04 11:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0204417263699999,0.03,0.0157681025700002,0.12,0.0204417263699997
02-04 12:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02086230383,-0.0188025092000015,0.06,0.12,0.0208623038300015
02-04 13:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0268586275,-0.03,0.0588981498799992,0.12,0.0268586275000006
02-04 14:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02984429245,-0.03,0.06,0.1143799317599977,0.0298442924500022
02-04 15:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0349346987,-0.03,0.0503879076700032,0.12,0.0349346986999967
02-04 16:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0359727076199999,-0.03,0.0576170267899966,0.12,0.0359727076200033
02-04 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0482245605,-0.03,0.0149620564799951,-0.12,0.0219745605000048
02-04 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0455436754599999,-0.03,-0.06,-0.0319839538900054,0.0192936754600054
