LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac3,Node_2_Node_3_eac1
08-20 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0411895970999999,0.12,0.06,-0.03,-0.1135083886999999,0.06
08-20 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.03852665344,0.12,0.06,-0.02144883984,-0.12,0.06
08-20 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09571360354,0.06,-0.0182340406399999,-0.12,0.06
08-20 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09266995974,0.06,-0.01257322264,-0.12,0.06
08-20 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0304136094599999,0.12,0.06,-0.0064511174599999,-0.12,0.06
08-20 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08901347163,0.06,-0.03,-0.09081078613,0.06
08-20 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0249446147699999,0.12,0.06,-0.03,-0.0892870926699999,0.06
08-20 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0203039768099999,0.12,0.06,-0.0006694532099999,-0.12,0.06
08-20 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0192464828599999,0.12,0.06,-0.03,-0.0937086651599999,0.06
08-20 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.07951147033,0.06,-0.0057051942299999,-0.12,0.06
08-20 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0800451641099999,0.06,-0.03,-0.0952476012099999,0.06
08-20 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0819094518999999,0.06,-0.0031757213999999,-0.12,0.06
08-20 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0228790144399999,0.12,0.06,0.00110624756,-0.12,0.06
08-20 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08444238955,0.06,-0.03,-0.08528818205,0.06
08-20 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0866824646399999,0.06,0.0078898847599999,-0.12,0.06
08-20 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0273069457999999,0.12,0.06,-0.03,-0.0793330607999999,0.06
08-20 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02831623944,0.12,0.06,-0.03,-0.07849440004,0.06
08-20 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0888651017599999,0.06,0.01795104774,-0.12,0.06
08-20 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0900013641699999,0.06,-0.03,-0.0677922280699999,0.06
08-20 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0908955892599999,0.06,-0.03,-0.0719410759599999,0.06
08-20 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0335116270499999,0.12,0.06,0.00622480545,-0.12,0.06
08-20 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0943804337499999,0.06,-0.03,-0.0935866045499999,0.06
08-20 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0351739967299999,0.12,0.06,-0.03,-0.09949468763,0.06
08-21 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09564605147,0.06,-0.03,-0.1033336450699999,0.06
08-21 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0955545218799999,0.06,-0.03,-0.1053251618799999,0.06
08-21 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0956395252099999,0.06,-0.0162106643099999,-0.12,0.06
08-21 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09439211604,0.06,-0.03,-0.1044615800399999,0.06
08-21 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0934439018699999,0.06,-0.03,-0.1016698190699999,0.06
08-21 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02969827939,0.12,0.06,-0.03,-0.09419677989,0.06
08-21 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0857189677499999,0.06,-0.03,-0.0854946277499999,0.06
08-21 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08016735239,0.06,0.0100002839099999,-0.12,0.06
08-21 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0139603482499999,0.12,0.06,0.01076299775,-0.12,0.06
08-21 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0729226916,0.06,0.0077631704999999,-0.12,0.06
08-21 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0743992149399999,0.06,-0.03,-0.0834415364399999,0.06
08-21 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0761554915999999,0.06,-0.03,-0.0833763353999999,0.06
08-21 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08000417658,0.06,0.00649107432,-0.12,0.06
08-21 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0248561282299999,0.12,0.06,0.00610092127,-0.12,0.06
08-21 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08992240656,0.06,0.00552757304,-0.12,0.06
08-21 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0938844473899999,0.06,0.00692881961,-0.12,0.06
08-21 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.03484453156,0.12,0.06,-0.03,-0.0801558914599999,0.06
08-21 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09566738448,0.06,0.0099559094199999,-0.12,0.06
08-21 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09475448408,0.06,0.0143978978199999,-0.12,0.06
08-21 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0371574245199999,0.12,0.06,0.01269224818,-0.12,0.06
08-21 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1051584778299999,0.06,-0.03,-0.0914828993299999,0.06
08-21 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0441266815599999,0.12,0.06,-0.0102869068599999,-0.12,0.06
08-21 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1020449294499999,0.06,-0.03,-0.1061699369499999,0.06
08-21 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1006978460799999,0.06,-0.0190800939799999,-0.12,0.06
08-22 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09913487432,0.06,-0.03,-0.11040430712,0.06
08-22 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0963550844499999,0.06,-0.0194325060499999,-0.12,0.06
08-22 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0359677922099999,0.12,0.06,-0.03,-0.1098148204099999,0.06
08-22 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0351581374699999,0.12,0.06,-0.03,-0.10820166297,0.06
08-22 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09589537733,0.06,-0.03,-0.10700043473,0.06
08-22 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0349547853099999,0.12,0.06,-0.0129657496099999,-0.12,0.06
08-22 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0901131018999999,0.06,-0.0041320782,-0.12,0.06
08-22 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08201696395,0.06,0.00463622665,-0.12,0.06
08-22 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.07623207516,0.06,0.00494618684,-0.12,0.06
08-22 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0757406908899999,0.06,-0.03,-0.0867705942899999,0.06
08-22 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.01851400577,0.12,0.06,-0.03,-0.09008609667,0.06
08-22 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02326360339,0.12,0.06,-0.03,-0.09146981269,0.06
08-22 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09118501417,0.06,-0.03,-0.0906470214699999,0.06
08-22 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09923684305,0.06,-0.03,-0.09394721505,0.06
08-22 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0465066508099999,0.12,0.06,-0.0059102655099999,-0.12,0.06
08-22 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1139195773099999,0.06,-0.03,-0.0973772535099999,0.06
08-22 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11474708831,0.06,-0.03,-0.0960578135099999,0.06
08-22 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06077789305,0.06,-0.03,-0.1032281179499999,0.06
08-22 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0578921962799999,0.12,0.06,-0.0067417680799999,-0.12,0.06
08-22 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1114456947699999,0.06,-0.00023080787,-0.12,0.06
08-22 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1105933025299999,0.06,-0.0049666126299999,-0.12,0.06
08-22 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0502521070599999,0.12,0.06,-0.0137397254599999,-0.12,0.06
08-22 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1131447895999999,0.06,-0.0246790481999999,-0.12,0.06
08-22 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0027149343199999,0.12,0.05526696284,-0.03,-0.12,0.05526696284
08-23 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.01218761438,0.06,0.12,0.04578739904,-0.03,-0.12,0.04578739904
08-23 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02240514522,0.12,0.0421329455399999,-0.03,-0.12,0.0421329455399999
08-23 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0213263613999999,0.12,0.04186939155,-0.03,-0.12,0.04186939155
08-23 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0148507329799999,0.12,0.04472173841,-0.03,-0.12,0.04472173841
08-23 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.0214836357,0.06,0.12,0.047574051,-0.03,-0.12,0.047574051
08-23 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06497833964,0.04941576408,-0.03,-0.12,0.04941576408
08-23 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.02867503022,0.06,0.12,0.05308205376,-0.03,-0.12,0.05308205376
08-23 07:00:00+02:00,-0.02625,-0.0525,-0.105,-0.0006726784099999,-0.03,0.0512391994049931,0.12,0.0596636607950068,-0.03,-0.12,0.06
08-23 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1156479810599999,0.05672850227,-0.03,-0.12,0.05672850227
08-23 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.0171927655399999,0.06,0.12,0.0485086869699999,-0.03,-0.12,0.0485086869699999
08-23 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.00906103408,0.0046777721399973,-0.12,0.0090610340800026
08-23 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01582361518,-0.03,-0.0946666574599974,0.0158236151799974
08-23 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02047403301,-0.03,-0.099883661619998,0.020474033009998
08-23 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02120038286,-0.03,-0.0976396424199972,0.0212003828599972
08-23 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0216852388099999,-0.0035238477200027,-0.12,0.0216852388100028
08-23 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02418900724,-0.0048298214799974,-0.12,0.0241890072399974
08-23 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02558974506,-0.0046841688199968,-0.12,0.0255897450599968
08-23 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02494958286,-0.0029125811199992,-0.12,0.0249495828599992
08-23 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0247046647299999,-0.03,-0.0888230224599975,0.0247046647299976
08-23 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.02163850253,-0.03,-0.0805010466599996,0.0216385025299996
08-23 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0191544959799999,0.0068748470400033,-0.12,0.0191544959799966
08-23 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0205039013099999,-0.0047153618199985,-0.12,0.0205039013099985
08-23 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0257824310199999,-0.03,-0.1113666618399998,0.0257824310199998
08-23 23:00:00+02:00,-0.02625,-0.0525,-0.10323829766,0.0,0.03,0.06,0.12,0.02871365215,-0.03,-0.12,0.02871365215
08-24 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0051873834880027,0.03,0.06,0.12,0.0284344177719972,-0.03,-0.12,0.0258407260280027
08-24 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0041634673360027,0.03,0.06,0.12,0.0271357672339972,-0.03,-0.12,0.0250540335660027
08-24 02:00:00+02:00,-0.02625,-0.0525,-0.1033051534499999,0.0,0.03,0.06,0.12,0.0252009484,-0.03,-0.12,0.0252009484
08-24 03:00:00+02:00,-0.02625,-0.0525,-0.105,-0.0005907639839989,0.03,0.06,0.12,0.0242716130540009,-0.03,-0.12,0.024566995045999
08-24 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01901389701,-0.0200845375199997,-0.12,0.0190138970099997
08-24 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01483953463,-0.03,-0.102519161959998,0.014839534629998
08-24 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.00231538272,0.06,0.12,0.04161422791,-0.03,-0.12,0.04161422791
08-24 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.01710904058,0.06,0.12,0.05011607769,-0.03,-0.12,0.05011607769
08-24 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06290281024,0.0538813062299999,-0.03,-0.12,0.0538813062299999
08-24 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1162605276399999,0.05823957433,-0.03,-0.12,0.05823957433
08-24 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1120188124,0.06,-0.03,-0.1173509529,0.06
08-24 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0503682269699999,0.12,0.06,-0.03,-0.1126472332699999,0.06
08-24 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0524334080999999,0.12,0.06,-0.0192630189999999,-0.12,0.06
08-24 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1144474476599999,0.06,-0.0162976484599999,-0.12,0.06
08-24 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.05497585179,0.12,0.06,-0.03,-0.1046439494899999,0.06
08-24 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11361941842,0.06,-0.0113420210199999,-0.12,0.06
08-24 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11034739554,0.06,-0.03,-0.09740344554,0.06
08-24 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1076900414099999,0.06,-0.0033456253099999,-0.12,0.06
08-24 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1065671581599999,0.06,-0.03,-0.0844128025599999,0.06
08-24 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10183865403,0.06,0.01654158737,-0.12,0.06
08-24 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0989482144099999,0.06,0.01159280359,-0.12,0.06
08-24 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0409948767899999,0.12,0.06,-0.03,-0.09098311939,0.06
08-24 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10336775368,0.06,-0.01176917358,-0.12,0.06
08-24 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1028728805599999,0.06,-0.0156364045599999,-0.12,0.06
08-25 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0423969726999999,0.12,0.06,-0.0182632253999999,-0.12,0.06
08-25 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10053953951,0.06,-0.03,-0.1087380054099999,0.06
08-25 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09977268564,0.06,-0.03,-0.1098578990399999,0.06
08-25 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0390650077299999,0.12,0.06,-0.03,-0.10884303353,0.06
08-25 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.03937000051,0.12,0.06,-0.01685595691,-0.12,0.06
08-25 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0392523067599999,0.12,0.06,-0.0125446578599999,-0.12,0.06
08-25 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0386193784199999,0.12,0.06,-0.0061978623199999,-0.12,0.06
08-25 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09670674048,0.06,-0.00454206598,-0.12,0.06
08-25 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.03281736796,0.12,0.06,-0.03,-0.09665987006,0.06
08-25 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0308756800299999,0.12,0.06,-0.0058929104299999,-0.12,0.06
08-25 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0303607141799999,0.12,0.06,-0.03,-0.0928685938799999,0.06
08-25 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08974704737,0.06,0.00213735373,-0.12,0.06
08-25 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0303141132099999,0.12,0.06,0.00791666279,-0.12,0.06
08-25 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0308480622499999,0.12,0.06,0.01273089885,-0.12,0.06
08-25 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0311236497499999,0.12,0.06,-0.03,-0.0720254086499999,0.06
08-25 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0329038021199999,0.12,0.06,-0.03,-0.0695387313199999,0.06
08-25 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0344930948999999,0.12,0.06,-0.03,-0.0711705633999999,0.06
08-25 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0358373540599999,0.12,0.06,-0.03,-0.0777600804599999,0.06
08-25 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0982264704299999,0.06,0.00860619407,-0.12,0.06
08-25 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09802898443,0.06,0.00980838127,-0.12,0.06
08-25 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0406278627699999,0.12,0.06,0.00347078813,-0.12,0.06
08-25 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0426634170899999,0.12,0.06,-0.0079236249899999,-0.12,0.06
08-25 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0454645934999999,0.12,0.06,-0.03,-0.1080561948999999,0.06
08-25 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0490573824,0.12,0.06,-0.024704903,-0.12,0.06
08-26 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1176523566999999,0.056829781,-0.03,-0.12,0.056829781
08-26 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.0244622701199999,0.06,0.12,0.05216418531,-0.03,-0.12,0.05216418531
08-26 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07274314426,0.0481759071699999,-0.03,-0.12,0.0481759071699999
08-26 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0765092323399999,0.04671302283,-0.03,-0.12,0.04671302283
08-26 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07597010984,0.0482648653299999,-0.03,-0.12,0.0482648653299999
08-26 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00991315884,0.12,0.05325111633,-0.03,-0.12,0.05325111633
08-26 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00598125186,0.12,0.0568263070699999,-0.03,-0.12,0.0568263070699999
08-26 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0066579338799999,0.12,0.05232111756,-0.03,-0.12,0.05232111756
08-26 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.01847175476,0.06,0.12,0.04329449498,-0.03,-0.12,0.04329449498
08-26 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07925057316,0.03595000957,-0.03,-0.12,0.03595000957
08-26 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08653493658,0.0311884736599999,-0.03,-0.12,0.0311884736599999
08-26 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.0037931956,0.06,0.12,0.0271588996499999,-0.03,-0.12,0.0271588996499999
08-26 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0374505724599999,0.12,0.02700130777,-0.03,-0.12,0.02700130777
08-26 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0304855508599999,0.12,0.03299667437,-0.03,-0.12,0.03299667437
08-26 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0810300901599999,0.04106707257,-0.03,-0.12,0.04106707257
08-26 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0130620480599999,0.12,0.04868347592,-0.03,-0.12,0.04868347592
08-26 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.0292381404599999,0.06,0.12,0.05793740318,-0.03,-0.12,0.05793740318
08-26 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1171920214799999,0.06,-0.03,-0.11668039988,0.06
08-26 18:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11485840399,0.06,-0.03,-0.10348812079,0.06
08-26 19:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0484738315,0.12,0.06,-0.03,-0.0932302844999999,0.06
08-26 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10524451651,0.06,-0.03,-0.0948459236099999,0.06
08-26 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1022001502499999,0.06,-0.03,-0.1001725366499999,0.06
08-26 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0419335814799999,0.12,0.06,-0.03,-0.1071774527799999,0.06
08-26 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10451701272,0.06,-0.0235568480199999,-0.12,0.06
08-27 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1088103581399999,0.05970953268,-0.03,-0.12,0.05970953268
08-27 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.05424657324,0.12,0.0564201099799999,-0.03,-0.12,0.0564201099799999
08-27 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1137913201799999,0.05634207286,-0.03,-0.12,0.05634207286
08-27 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1110727574,0.0580352454499999,-0.03,-0.12,0.0580352454499999
08-27 04:00:00+02:00,-0.02625,-0.0525,-0.105,-0.00036184305,-0.03,0.06,0.1103948000249931,0.0598190784750068,-0.03,-0.12,0.06
08-27 05:00:00+02:00,-0.02625,-0.0525,-0.105,-0.0024652620999999,-0.03,0.06,0.1147243491499931,0.0587673689500068,-0.03,-0.12,0.06
08-27 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.05255459665,0.12,0.06,-0.0240082135499999,-0.12,0.06
08-27 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0500343140999999,0.12,0.06,-0.0220795923999999,-0.12,0.06
08-27 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1066926712699999,0.06,-0.0250627651699999,-0.12,0.06
08-27 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10824217038,0.06,-0.0290848522799999,-0.12,0.06
08-27 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0549732123799999,0.12,0.05766436561,-0.03,-0.12,0.05766436561
08-27 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0620676530599999,0.05528751107,-0.03,-0.12,0.05528751107
08-27 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,-0.0219997596,0.06,0.12,0.0544810157,-0.03,-0.12,0.0544810157
08-27 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0071799209799999,0.12,0.05724506501,-0.03,-0.12,0.05724506501
08-27 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0046590395699999,0.12,0.06,-0.03,-0.1177836975699999,0.06
08-27 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06544733063,0.06,-0.03,-0.1128643036299999,0.06
