LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
01-08 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08667937791,0.06,-0.03,0.03075917511,-0.12,0.06
01-08 16:00:00+01:00,-0.02625,-0.105,0.0,-0.0074125557099999,-0.06,0.12,0.06,-0.03,0.0487132073899999,-0.12,0.06
01-08 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0377544599399999,0.12,0.06,-0.0220109465,0.06,-0.12,0.06
01-08 18:00:00+01:00,-0.02625,-0.105,0.0,-0.00540295994,-0.06,0.12,0.06,-0.03,-0.06,0.00971922142,0.06
01-08 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.03084638195,0.06,-0.03,-0.06,0.0027074132499999,0.06
01-08 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0247188281799999,0.12,0.06,-0.03,0.0566547934899999,-0.12,0.06
01-08 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0413425493699999,0.06,-0.03,0.04567006419,-0.12,0.06
01-08 22:00:00+01:00,-0.02625,-0.105,0.0,0.01883294788,-0.06,0.12,0.06,-0.03,-0.06,-0.0258371115499999,0.06
01-08 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0540924838599999,0.06,-0.03,0.0279687179299999,-0.12,0.06
01-09 00:00:00+01:00,-0.02625,-0.105,0.0,0.0201624908199999,-0.06,0.12,0.06,-0.03,0.03200954339,-0.12,0.06
01-09 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04687136787,0.06,-0.03,0.0361552108399999,-0.12,0.06
01-09 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0156299181,0.12,0.06,-0.03,-0.06,-0.0196518410599999,0.06
01-09 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1012539699099999,0.06,-0.03,-0.06,-0.0130259025399999,0.06
01-09 04:00:00+01:00,-0.02625,-0.105,0.0,0.0113937699099999,-0.06,0.12,0.06,-0.03,-0.06,-0.0049345401799999,0.06
01-09 05:00:00+01:00,-0.02625,-0.105,0.0,0.0111436319,-0.06,0.12,0.06,0.03,0.0066166451999999,-0.12,0.06
01-09 06:00:00+01:00,-0.02625,-0.105,0.0,0.008189781,-0.06,0.12,0.06,0.03,0.0113871476,-0.12,0.06
01-09 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09536770613,0.06,-0.03,-0.06,0.00896481617,0.06
01-09 08:00:00+01:00,-0.02625,-0.105,0.0,0.0011620140499999,-0.06,0.12,0.06,-0.03,-0.06,0.00490747726,0.06
01-09 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.02967498021,0.12,0.06,-0.03,0.05183617696,-0.12,0.06
01-09 10:00:00+01:00,-0.02625,-0.105,0.0,0.00035253854,-0.06,0.12,0.06,-0.03,-0.06,-0.02540281678,0.06
01-09 11:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0300958859499999,0.12,0.06,-0.03,0.0251085577899999,-0.12,0.06
01-09 12:00:00+01:00,-0.02625,-0.105,0.0,-0.0009128297,-0.06,0.12,0.06,-0.03,-0.06,-0.03964851852,0.06
01-09 13:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.02898787655,0.06,-0.03,-0.06,-0.04239485027,0.06
01-09 14:00:00+01:00,-0.02625,-0.105,0.0,-0.0005137599399999,-0.06,0.12,0.06,-0.03,0.01802629313,-0.12,0.06
01-09 15:00:00+01:00,-0.02625,-0.105,0.0,-0.00139467295,-0.06,0.12,0.06,-0.03,-0.06,-0.0359760684799999,0.06
01-09 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08689783701,0.06,-0.03,-0.06,-0.01919855343,0.06
01-09 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0332985759999999,0.12,0.06,0.03,0.00201354376,-0.12,0.06
01-09 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0883524239999999,0.06,-0.03,-0.06,0.00590221015,0.06
01-09 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09143703854,0.06,-0.02769517277,0.06,-0.12,0.06
01-09 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0259437964199999,0.12,0.06,-0.03,0.05783890303,-0.12,0.06
01-09 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0226683673499999,0.12,0.06,-0.03,-0.06,-0.0098135180399999,0.06
01-09 22:00:00+01:00,-0.02625,-0.105,0.0,0.00918918151,-0.06,0.12,0.06,-0.03,0.04401856584,-0.12,0.06
01-09 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01792667588,0.12,0.06,-0.03,0.0395004573,-0.12,0.06
01-10 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1016162777499999,0.06,-0.03,-0.06,-0.01988438762,0.06
01-10 01:00:00+01:00,-0.02625,-0.105,0.0,0.0137236197499999,-0.06,0.12,0.06,-0.03,-0.06,-0.02136388002,0.06
01-10 02:00:00+01:00,-0.02625,-0.105,0.0,0.0164030075,-0.06,0.12,0.06,-0.03,-0.06,-0.02257422759,0.06
01-10 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10755167425,0.06,-0.03,-0.06,-0.0203856166499999,0.06
01-10 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04831682425,0.06,-0.03,-0.06,-0.0132149734699999,0.06
01-10 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01006248625,0.12,0.06,-0.03,0.05642525545,-0.12,0.06
01-10 06:00:00+01:00,-0.02625,-0.105,0.0,0.01737849175,-0.06,0.12,0.06,-0.03,-0.06,0.0009860514499999,0.06
01-10 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01508412173,0.12,0.06,-0.03,-0.06,-0.00205795467,0.06
01-10 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01843110373,0.12,0.06,-0.03,0.05343050857,-0.12,0.06
01-10 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.03861957952,0.06,-0.03,-0.06,-0.0182388637499999,0.06
01-10 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09434682952,0.06,-0.03,-0.06,-0.03179102205,0.06
01-10 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08949287127,0.06,-0.03,-0.06,-0.0372518668999999,0.06
01-10 12:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.03315626623,0.12,0.06,-0.03,-0.06,-0.0395339091299999,0.06
01-10 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08368243377,0.06,-0.03,-0.06,-0.03729273375,0.06
01-10 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0835146547699999,0.06,-0.03,-0.06,-0.0361194285999999,0.06
01-10 15:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.02366618802,0.06,-0.03,-0.06,-0.03076624269,0.06
01-10 16:00:00+01:00,-0.02625,-0.105,0.0,-0.0082429019799999,-0.06,0.12,0.06,-0.03,-0.06,-0.0149513230099999,0.06
01-10 17:00:00+01:00,-0.02625,-0.105,0.0,-0.00457634373,-0.06,0.12,0.06,-0.03,-0.06,0.00042784588,0.06
01-10 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.02938229998,0.12,0.06,-0.03,0.0588851969499999,-0.12,0.06
01-10 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09523340452,0.06,-0.03,0.05359257636,-0.12,0.06
01-10 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.02035355548,0.12,0.06,-0.03,-0.06,-0.0122449699099999,0.06
01-10 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0446498847699999,0.06,-0.03,-0.06,-0.0206077390599999,0.06
01-10 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10918041475,0.06,-0.03,0.0311148543799999,-0.12,0.06
01-10 23:00:00+01:00,-0.02625,-0.105,0.0,0.02446810725,-0.06,0.12,0.06,-0.03,-0.06,-0.03591698968,0.06
01-11 00:00:00+01:00,-0.02625,-0.105,0.0,0.02492487095,-0.06,0.12,0.06,-0.03,-0.06,-0.03710539722,0.06
01-11 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1160996528999999,0.06,-0.03,-0.06,-0.03804004838,0.06
01-11 02:00:00+01:00,-0.02625,-0.105,0.0,0.02984847687,-0.06,0.12,0.06,-0.03,-0.06,-0.04134387668,0.06
01-11 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00368160361,0.12,0.06,-0.03,0.0162678881599999,-0.12,0.06
01-11 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0675135098599999,0.06,-0.03,-0.06,-0.0449703119699999,0.06
01-11 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07018480187,0.06,-0.03,-0.06,-0.04319910318,0.06
01-11 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0659957150099999,0.06,-0.03,0.02525033097,-0.12,0.06
01-11 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06416683789,0.06,-0.03,0.02953160894,-0.12,0.06
01-11 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00305969097,0.12,0.06,-0.03,-0.06,-0.03103770846,0.06
01-11 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0619813204799999,0.06,-0.03,-0.06,-0.0407933716099999,0.06
01-11 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11993628298,0.06,-0.03,0.00653512947,-0.12,0.06
01-11 11:00:00+01:00,-0.02625,-0.105,0.0,0.0272335409699999,-0.06,0.12,0.06,-0.03,-0.06,-0.06150187798,0.06
01-11 12:00:00+01:00,-0.02625,-0.105,0.0,0.02446869722,-0.06,0.12,0.06,-0.03,-0.06,-0.06367744714,0.06
01-11 13:00:00+01:00,-0.02625,-0.105,0.0,0.02259964722,-0.06,0.12,0.06,-0.03,-0.00507196365,-0.12,0.06
01-11 14:00:00+01:00,-0.02625,-0.105,0.0,0.02022256945,-0.06,0.12,0.06,-0.03,-0.06,-0.06187544736,0.06
01-11 15:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04668466146,0.06,-0.03,0.00660299935,-0.12,0.06
01-11 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0431509902799999,0.06,-0.03,0.0243389069499999,-0.12,0.06
01-11 17:00:00+01:00,-0.02625,-0.105,0.0,0.0105720572899999,-0.06,0.12,0.06,-0.03,0.04495924279,-0.12,0.06
01-11 18:00:00+01:00,-0.02625,-0.105,0.0,0.0098708822899999,-0.06,0.12,0.06,-0.03,-0.06,-0.0107885839499999,0.06
01-11 19:00:00+01:00,-0.02625,-0.105,0.0,0.00944820798,-0.06,0.12,0.06,-0.03,-0.06,-0.01164951476,0.06
01-11 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0995310104399999,0.06,-0.03,0.04604047116,-0.12,0.06
01-11 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.03977299936,0.06,-0.03,0.0424969366499999,-0.12,0.06
01-11 22:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01956832075,0.12,0.06,-0.03,0.03820762379,-0.12,0.06
01-11 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0161236471,0.12,0.06,-0.03,-0.06,-0.0268353538299999,0.06
01-12 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10392923288,0.06,-0.03,0.03183317845,-0.12,0.06
01-12 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04597941104,0.06,-0.03,0.0295548350699999,-0.12,0.06
01-12 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01156507876,0.12,0.06,-0.03,0.02675810646,-0.12,0.06
01-12 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1119921517199999,0.06,-0.03,-0.06,-0.0363413820499999,0.06
01-12 04:00:00+01:00,-0.02625,-0.105,0.0,0.0239485829699999,-0.06,0.12,0.06,-0.03,0.0239746661699999,-0.12,0.06
01-12 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0055573350099999,0.12,0.06,-0.03,-0.06,-0.03255187945,0.06
01-12 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1120930445299999,0.06,-0.03,-0.06,-0.0265245044899999,0.06
01-12 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11058890376,0.06,-0.03,0.03749200461,-0.12,0.06
01-12 08:00:00+01:00,-0.02625,-0.105,0.0,0.0202171231999999,-0.06,0.12,0.06,-0.03,-0.06,-0.0225624836799999,0.06
01-12 09:00:00+01:00,-0.02625,-0.105,0.0,0.0208250739599999,-0.06,0.12,0.06,-0.03,-0.06,-0.03040993279,0.06
01-12 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1100832052099999,0.06,-0.03,0.0162014775,-0.12,0.06
01-12 11:00:00+01:00,-0.02625,-0.105,0.0,0.01890765445,-0.06,0.12,0.06,-0.03,-0.06,-0.05247056072,0.06
01-12 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1095704981999999,0.06,-0.03,-0.06,-0.0590530807399999,0.06
01-12 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1116977044499999,0.06,-0.03,-0.06,-0.0640434828499999,0.06
01-12 14:00:00+01:00,-0.02625,-0.105,0.0,0.0222515904099999,-0.06,0.12,0.06,0.02769112171,-0.06,-0.12,0.06
01-12 15:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0512033286799999,0.06,-0.03,-0.06,-0.0537760630699999,0.06
01-12 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0471789887899999,0.06,-0.03,0.02612055147,-0.12,0.06
01-12 17:00:00+01:00,-0.02625,-0.105,0.0,0.0174701895499999,-0.06,0.12,0.06,-0.03,0.04237819595,-0.12,0.06
01-12 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0518646083,0.06,-0.03,-0.06,-0.01960259842,0.06
01-12 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0038641322899999,0.12,0.06,-0.03,0.03438116909,-0.12,0.06
01-12 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.00070250488,0.12,0.06,-0.03,0.02947634126,-0.12,0.06
01-12 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06298562646,0.06,-0.03,0.0227184941299999,-0.12,0.06
01-12 22:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0754047687399999,0.06,-0.03,-0.06,0.0322633318299931,0.0337500000000068
01-12 23:00:00+01:00,-0.02625,-0.105,0.0525,-0.01035980771,-0.06,0.12,0.06,-0.03,-0.06,0.0267729377699931,0.0337500000000068
01-13 00:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0415758381299999,0.12,0.06,-0.03,-0.06,0.0282529544099931,0.0337500000000068
01-13 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0102831979799999,0.12,0.06,-0.03,0.01108281971,-0.12,0.06
01-13 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0691695407899999,0.06,-0.03,0.013591516,-0.12,0.06
01-13 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06735563408,0.06,-0.03,0.01902488609,-0.12,0.06
01-13 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0678266023599999,0.06,-0.03,0.02450931225,-0.12,0.06
01-13 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0671999869699999,0.06,-0.03,-0.06,-0.0268952517699999,0.06
01-13 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0067405715799999,0.12,0.06,-0.03,0.03691247342,-0.12,0.06
01-13 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0654857350099999,0.06,-0.03,-0.06,-0.0223043593099999,0.06
01-13 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0037252685799999,0.12,0.06,-0.03,-0.06,-0.0245614118099999,0.06
01-13 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06145867044,0.06,-0.03,0.0282435218699999,-0.12,0.06
01-13 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11731838965,0.06,-0.03,0.01713725019,-0.12,0.06
01-13 11:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.06050683051,0.06,-0.0024619720700068,0.06,-0.12,0.0337500000000068
01-13 12:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0623236584,0.06,-0.0108319620200068,0.06,-0.12,0.0337500000000068
01-13 13:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.00531541419,0.06,0.03,0.0129136629299931,-0.12,0.0337500000000068
01-13 14:00:00+01:00,-0.02625,-0.105,0.0525,-0.0227790954299999,-0.06,0.12,0.06,-0.03,-0.06,0.0121944427999931,0.0337500000000068
01-13 15:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.05376776418,0.12,0.06,-0.0103755070100068,0.06,-0.12,0.0337500000000068
01-13 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0559496992599999,0.06,-0.03,-0.06,-0.0392894646099999,0.06
01-13 17:00:00+01:00,-0.02625,-0.105,0.0,0.02110951073,-0.06,0.12,0.06,-0.03,-0.06,-0.0160964222699999,0.06
01-13 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0503888761099999,0.06,-0.03,0.04914624925,-0.12,0.06
01-13 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0087936118499999,0.12,0.06,-0.03,0.04712720612,-0.12,0.06
01-13 20:00:00+01:00,-0.02625,-0.105,0.0,0.02277197808,-0.06,0.12,0.06,-0.03,-0.06,-0.01579552233,0.06
01-13 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1127124151199999,0.06,-0.03,-0.06,-0.0209354511599999,0.06
01-13 22:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0539628733199999,0.06,-0.03,-0.06,-0.02692059593,0.06
01-13 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0029615655699999,0.12,0.06,-0.03,-0.06,-0.02958115115,0.06
01-14 00:00:00+01:00,-0.02625,-0.105,0.0,0.0299580513999999,-0.06,0.12,0.06,-0.03,0.02776613479,-0.12,0.06
01-14 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0644187162,0.06,-0.03,0.0244321094799999,-0.12,0.06
01-14 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06635649274,0.06,-0.03,-0.06,-0.0353308032199999,0.06
01-14 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0064300559999999,0.12,0.06,-0.03,0.02857792943,-0.12,0.06
01-14 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0072481880199999,0.12,0.06,-0.03,-0.06,-0.0234952075199999,0.06
01-14 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00354184388,0.12,0.06,-0.03,0.05236825772,-0.12,0.06
01-14 06:00:00+01:00,-0.02625,-0.105,0.0,0.028248856,-0.06,0.12,0.06,-0.03,-0.06,0.0001626735999999,0.06
01-14 07:00:00+01:00,-0.02625,-0.105,0.0,0.0242712794699999,-0.06,0.12,0.06,-0.03,0.05679318933,-0.12,0.06
01-14 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0092574243499999,0.12,0.06,-0.03,0.0511141133499999,-0.12,0.06
01-14 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1080188913299999,0.06,-0.03,0.04294676382,-0.12,0.06
01-14 10:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04606744057,0.06,-0.03,0.0293898493399999,-0.12,0.06
01-14 11:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.04525660895,0.06,-0.03,0.01920491437,-0.12,0.06
01-14 12:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0478989593199999,0.06,-0.03,0.00878052218,-0.12,0.06
01-14 13:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.06,0.11858378508,0.06,-0.03,-0.06,0.0210661909799931,0.0337500000000068
01-14 14:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.00020011672,0.06,0.03,0.0195976150899931,-0.12,0.0337500000000068
01-14 15:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.05398762922,0.06,-0.03,-0.06,-0.05458143825,0.06
01-14 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0527594027,0.06,-0.03,-0.06,-0.0392031635,0.06
01-14 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0100225507499999,0.12,0.06,-0.03,0.04361459607,-0.12,0.06
01-14 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0526843621199999,0.06,-0.03,0.04578481042,-0.12,0.06
01-14 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0562995379,0.06,-0.03,0.0424539394099999,-0.12,0.06
01-14 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0606851140499999,0.06,-0.03,0.03712237387,-0.12,0.06
01-14 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06527908355,0.06,-0.03,0.0268694487399999,-0.12,0.06
01-14 22:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.01610719797,0.06,0.03,0.0384875278399931,-0.12,0.0337500000000068
01-14 23:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0194783377499999,0.06,-0.03,-0.06,0.0339367994299932,0.0337500000000068
01-15 00:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0731149453099999,0.06,-0.03,0.01412526176,-0.12,0.06
01-15 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07432888188,0.06,-0.03,0.0135613277999999,-0.12,0.06
01-15 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0146590014799999,0.12,0.06,-0.03,0.0147096141,-0.12,0.06
01-15 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07476406219,0.06,-0.03,0.0185128449299999,-0.12,0.06
01-15 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0132551184399999,0.12,0.06,-0.03,-0.06,-0.0307736227399999,0.06
01-15 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0717032264799999,0.06,-0.03,-0.06,-0.0179423561799999,0.06
01-15 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0084518266199999,0.12,0.06,-0.03,0.04699682388,-0.12,0.06
01-15 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06648990442,0.06,-0.03,-0.06,-0.0167806953199999,0.06
01-15 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0070142018299999,0.12,0.06,-0.03,-0.06,-0.02589740653,0.06
01-15 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06935454111,0.06,-0.03,-0.06,-0.0411649894499999,0.06
01-15 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.01384582764,-0.06,0.12,0.06,0.03,0.0232754867499932,-0.12,0.0337500000000068
01-15 11:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.07752666433,0.06,-0.03,-0.06,0.0127109768299931,0.0337500000000068
01-15 12:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0403481544199999,0.12,0.06,-0.03,-0.06,0.0059088750699931,0.0337500000000068
01-15 13:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0408206919199999,0.12,0.06,-0.0242616548800068,0.06,-0.12,0.0337500000000068
01-15 14:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03863747052,0.12,0.06,-0.0238922250800068,0.06,-0.12,0.0337500000000068
01-15 15:00:00+01:00,-0.02625,-0.105,0.0525,-0.0068411374699999,-0.06,0.12,0.06,-0.03,-0.06,0.0109510651199931,0.0337500000000068
01-15 16:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03804089724,0.12,0.06,-0.0053407970700068,0.06,-0.12,0.0337500000000068
01-15 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07319717331,0.06,-0.03,-0.06,-0.0381669607399999,0.06
01-15 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0128695795599999,0.12,0.06,-0.03,-0.06,-0.0355749350099999,0.06
01-15 19:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03471518389,0.12,0.06,-0.03,-0.06,0.0380578074699932,0.0337500000000068
01-15 20:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0301788240999999,0.12,0.06,0.0019922496199931,0.06,-0.12,0.0337500000000068
01-15 21:00:00+01:00,-0.02625,-0.105,0.0525,0.00734148029,-0.06,0.12,0.06,-0.03,-0.06,0.0185384510799931,0.0337500000000068
01-15 22:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0186713689299999,0.12,0.06,-0.03,-0.06,0.0097621946999931,0.0337500000000068
01-15 23:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02051254937,0.12,0.06,-0.03,-0.06,0.0101635961999931,0.0337500000000068
01-16 00:00:00+01:00,-0.02625,-0.105,0.0525,0.00186098945,-0.06,0.12,0.06,0.03,0.0176097614599931,-0.12,0.0337500000000068
01-16 01:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0310289763499999,0.12,0.06,0.03,0.0207336395499931,-0.12,0.0337500000000068
01-16 02:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0261056243199999,0.06,-0.03,-0.06,0.0239680831699932,0.0337500000000068
01-16 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07408983286,0.06,-0.03,0.01311987737,-0.12,0.06
01-16 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0759855828599999,0.06,-0.03,-0.06,-0.0417364252199999,0.06
01-16 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07698047432,0.06,-0.03,-0.06,-0.03229916502,0.06
01-16 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0104590483199999,0.12,0.06,-0.03,0.03701467198,-0.12,0.06
01-16 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0671639394199999,0.06,-0.03,-0.06,-0.0254456585199999,0.06
01-16 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00666526245,0.12,0.06,-0.03,-0.06,-0.03079344478,0.06
01-16 09:00:00+01:00,-0.02625,-0.105,0.0525,-0.01426910236,-0.06,0.12,0.06,-0.03,-0.06,0.0384663643699931,0.0337500000000068
01-16 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.01395484611,-0.06,0.12,0.06,0.03,0.0252430959999932,-0.12,0.0337500000000068
