,LoadLevel,mEUR
2539,04-16 19:00:00+02:00,112235.38107424065
2540,04-16 20:00:00+02:00,715445.8107303318
2541,04-16 21:00:00+02:00,715445.8107303318
2542,04-16 22:00:00+02:00,1051.562642349765
2543,04-16 23:00:00+02:00,1051.562642349765
2544,04-17 00:00:00+02:00,1051.562642349765
2545,04-17 01:00:00+02:00,1051.562642349765
2546,04-17 02:00:00+02:00,1051.562642349765
2547,04-17 03:00:00+02:00,1051.562642349765
2548,04-17 04:00:00+02:00,1051.562642349765
2549,04-17 05:00:00+02:00,112235.38107424065
2550,04-17 06:00:00+02:00,532513.6510709848
2551,04-17 07:00:00+02:00,532513.6510709848
2552,04-17 08:00:00+02:00,112235.38107424065
2553,04-17 09:00:00+02:00,1561283.0123931868
2554,04-17 10:00:00+02:00,1561283.0123931868
2555,04-17 11:00:00+02:00,715445.8107303318
2556,04-17 12:00:00+02:00,715445.8107303318
2557,04-17 13:00:00+02:00,715445.8107303318
2558,04-17 14:00:00+02:00,1561283.0123931868
2559,04-17 15:00:00+02:00,1561283.0123931868
2560,04-17 16:00:00+02:00,112235.38107424065
2561,04-17 17:00:00+02:00,112235.38107424065
2562,04-17 18:00:00+02:00,532513.6510709848
2563,04-17 19:00:00+02:00,112235.38107424065
2564,04-17 20:00:00+02:00,715445.8107303318
2565,04-17 21:00:00+02:00,1051.562642349765
2566,04-17 22:00:00+02:00,1051.562642349765
2567,04-17 23:00:00+02:00,1051.562642349765
2568,04-18 00:00:00+02:00,1051.562642349765
2569,04-18 01:00:00+02:00,1051.562642349765
2570,04-18 02:00:00+02:00,1051.562642349765
2571,04-18 03:00:00+02:00,1051.562642349765
2572,04-18 04:00:00+02:00,1051.562642349765
2573,04-18 05:00:00+02:00,112235.38107424065
2574,04-18 06:00:00+02:00,532513.6510709848
2575,04-18 07:00:00+02:00,112235.38107424065
2576,04-18 08:00:00+02:00,112235.38107424065
2577,04-18 09:00:00+02:00,112235.38107424065
2578,04-18 10:00:00+02:00,1561283.0123931868
2579,04-18 11:00:00+02:00,1561283.0123931868
2580,04-18 12:00:00+02:00,1561283.0123931868
2581,04-18 13:00:00+02:00,1561283.0123931868
2582,04-18 14:00:00+02:00,1561283.0123931868
2583,04-18 15:00:00+02:00,1561283.0123931868
2584,04-18 16:00:00+02:00,112235.38107424065
2585,04-18 17:00:00+02:00,112235.38107424065
2586,04-18 18:00:00+02:00,532513.6510709848
2587,04-18 19:00:00+02:00,112235.38107424065
2588,04-18 20:00:00+02:00,715445.8107303318
2589,04-18 21:00:00+02:00,1051.562642349765
2590,04-18 22:00:00+02:00,1051.562642349765
2591,04-18 23:00:00+02:00,1051.562642349765
2592,04-19 00:00:00+02:00,1051.562642349765
2593,04-19 01:00:00+02:00,1051.562642349765
2594,04-19 02:00:00+02:00,1051.562642349765
2595,04-19 03:00:00+02:00,1051.562642349765
2596,04-19 04:00:00+02:00,1051.562642349765
2597,04-19 05:00:00+02:00,7644.041337475619
2598,04-19 06:00:00+02:00,7644.041337475619
2599,04-19 07:00:00+02:00,7644.041337475619
2600,04-19 08:00:00+02:00,7644.041337475619
2601,04-19 09:00:00+02:00,1051.562642349765
2602,04-19 10:00:00+02:00,1051.562642349765
2603,04-19 11:00:00+02:00,1051.562642349765
2604,04-19 12:00:00+02:00,1051.562642349765
2605,04-19 13:00:00+02:00,1051.562642349765
2606,04-19 14:00:00+02:00,1051.562642349765
2607,04-19 15:00:00+02:00,1051.562642349765
2608,04-19 16:00:00+02:00,1051.562642349765
2609,04-19 17:00:00+02:00,7644.041337475619
2610,04-19 18:00:00+02:00,7644.041337475619
2611,04-19 19:00:00+02:00,7644.041337475619
2612,04-19 20:00:00+02:00,1051.562642349765
2613,04-19 21:00:00+02:00,1051.562642349765
2614,04-19 22:00:00+02:00,1051.562642349765
2615,04-19 23:00:00+02:00,1051.562642349765
2616,04-20 00:00:00+02:00,1051.562642349765
2617,04-20 01:00:00+02:00,1051.562642349765
2618,04-20 02:00:00+02:00,1051.562642349765
2619,04-20 03:00:00+02:00,1051.562642349765
2620,04-20 04:00:00+02:00,1051.562642349765
2621,04-20 05:00:00+02:00,1051.562642349765
2622,04-20 06:00:00+02:00,1051.562642349765
2623,04-20 07:00:00+02:00,1051.562642349765
2624,04-20 08:00:00+02:00,1051.562642349765
2625,04-20 09:00:00+02:00,1051.562642349765
2626,04-20 10:00:00+02:00,1051.562642349765
2627,04-20 11:00:00+02:00,1051.562642349765
2628,04-20 12:00:00+02:00,1051.562642349765
2629,04-20 13:00:00+02:00,1051.562642349765
2630,04-20 14:00:00+02:00,1051.562642349765
2631,04-20 15:00:00+02:00,1051.562642349765
2632,04-20 16:00:00+02:00,1051.562642349765
2633,04-20 17:00:00+02:00,1051.562642349765
2634,04-20 18:00:00+02:00,7644.041337475619
2635,04-20 19:00:00+02:00,1051.562642349765
2636,04-20 20:00:00+02:00,1051.562642349765
2637,04-20 21:00:00+02:00,1051.562642349765
2638,04-20 22:00:00+02:00,1051.562642349765
2639,04-20 23:00:00+02:00,1051.562642349765
2640,04-21 00:00:00+02:00,1051.562642349765
2641,04-21 01:00:00+02:00,1051.562642349765
2642,04-21 02:00:00+02:00,1051.562642349765
2643,04-21 03:00:00+02:00,1051.562642349765
2644,04-21 04:00:00+02:00,1051.562642349765
2645,04-21 05:00:00+02:00,1051.562642349765
2646,04-21 06:00:00+02:00,1051.562642349765
2647,04-21 07:00:00+02:00,1051.562642349765
2648,04-21 08:00:00+02:00,1051.562642349765
2649,04-21 09:00:00+02:00,1051.562642349765
2650,04-21 10:00:00+02:00,1051.562642349765
2651,04-21 11:00:00+02:00,1051.562642349765
2652,04-21 12:00:00+02:00,1051.562642349765
2653,04-21 13:00:00+02:00,1051.562642349765
2654,04-21 14:00:00+02:00,1051.562642349765
2655,04-21 15:00:00+02:00,1051.562642349765
2656,04-21 16:00:00+02:00,1051.562642349765
2657,04-21 17:00:00+02:00,1051.562642349765
2658,04-21 18:00:00+02:00,1051.562642349765
2659,04-21 19:00:00+02:00,1051.562642349765
2660,04-21 20:00:00+02:00,1051.562642349765
2661,04-21 21:00:00+02:00,1051.562642349765
2662,04-21 22:00:00+02:00,1051.562642349765
2663,04-21 23:00:00+02:00,1051.562642349765
2664,04-22 00:00:00+02:00,1051.562642349765
2665,04-22 01:00:00+02:00,1051.562642349765
2666,04-22 02:00:00+02:00,1051.562642349765
2667,04-22 03:00:00+02:00,1051.562642349765
2668,04-22 04:00:00+02:00,1051.562642349765
2669,04-22 05:00:00+02:00,1051.562642349765
2670,04-22 06:00:00+02:00,1051.562642349765
2671,04-22 07:00:00+02:00,1051.562642349765
2672,04-22 08:00:00+02:00,1051.562642349765
2673,04-22 09:00:00+02:00,1051.562642349765
2674,04-22 10:00:00+02:00,1051.562642349765
2675,04-22 11:00:00+02:00,1051.562642349765
2676,04-22 12:00:00+02:00,1051.562642349765
2677,04-22 13:00:00+02:00,1051.562642349765
2678,04-22 14:00:00+02:00,1051.562642349765
2679,04-22 15:00:00+02:00,1051.562642349765
2680,04-22 16:00:00+02:00,1051.562642349765
2681,04-22 17:00:00+02:00,1051.562642349765
2682,04-22 18:00:00+02:00,1051.562642349765
2683,04-22 19:00:00+02:00,1051.562642349765
2684,04-22 20:00:00+02:00,1051.562642349765
2685,04-22 21:00:00+02:00,1051.562642349765
2686,04-22 22:00:00+02:00,1051.562642349765
2687,04-22 23:00:00+02:00,1051.562642349765
2688,04-23 00:00:00+02:00,1051.562642349765
2689,04-23 01:00:00+02:00,1051.562642349765
2690,04-23 02:00:00+02:00,1051.562642349765
2691,04-23 03:00:00+02:00,1051.562642349765
2692,04-23 04:00:00+02:00,1051.562642349765
2693,04-23 05:00:00+02:00,7644.041337475619
2694,04-23 06:00:00+02:00,112235.38107424065
2695,04-23 07:00:00+02:00,112235.38107424065
2696,04-23 08:00:00+02:00,112235.38107424065
2697,04-23 09:00:00+02:00,112235.38107424065
2698,04-23 10:00:00+02:00,1561283.0123931868
2699,04-23 11:00:00+02:00,1561283.0123931868
2700,04-23 12:00:00+02:00,1561283.0123931868
2701,04-23 13:00:00+02:00,1561283.0123931868
2702,04-23 14:00:00+02:00,1561283.0123931868
2703,04-23 15:00:00+02:00,1561283.0123931868
2704,04-23 16:00:00+02:00,1561283.0123931868
2705,04-23 17:00:00+02:00,112235.38107424065
2706,04-23 18:00:00+02:00,112235.38107424065
2707,04-23 19:00:00+02:00,1561283.0123931868
2708,04-23 20:00:00+02:00,715445.8107303318
2709,04-23 21:00:00+02:00,1051.562642349765
2710,04-23 22:00:00+02:00,1051.562642349765
2711,04-23 23:00:00+02:00,1051.562642349765
2712,04-24 00:00:00+02:00,1051.562642349765
2713,04-24 01:00:00+02:00,1051.562642349765
2714,04-24 02:00:00+02:00,1051.562642349765
2715,04-24 03:00:00+02:00,1051.562642349765
2716,04-24 04:00:00+02:00,1051.562642349765
2717,04-24 05:00:00+02:00,7644.041337475619
2718,04-24 06:00:00+02:00,112235.38107424065
2719,04-24 07:00:00+02:00,112235.38107424065
2720,04-24 08:00:00+02:00,1561283.0123931868
2721,04-24 09:00:00+02:00,1561283.0123931868
2722,04-24 10:00:00+02:00,715445.8107303318
2723,04-24 11:00:00+02:00,715445.8107303318
2724,04-24 12:00:00+02:00,715445.8107303318
2725,04-24 13:00:00+02:00,715445.8107303318
2726,04-24 14:00:00+02:00,715445.8107303318
2727,04-24 15:00:00+02:00,715445.8107303318
2728,04-24 16:00:00+02:00,1561283.0123931868
2729,04-24 17:00:00+02:00,1561283.0123931868
2730,04-24 18:00:00+02:00,112235.38107424065
2731,04-24 19:00:00+02:00,1561283.0123931868
2732,04-24 20:00:00+02:00,715445.8107303318
2733,04-24 21:00:00+02:00,1051.562642349765
2734,04-24 22:00:00+02:00,1051.562642349765
2735,04-24 23:00:00+02:00,1051.562642349765
2736,04-25 00:00:00+02:00,1051.562642349765
2737,04-25 01:00:00+02:00,1051.562642349765
2738,04-25 02:00:00+02:00,1051.562642349765
2739,04-25 03:00:00+02:00,1051.562642349765
2740,04-25 04:00:00+02:00,1051.562642349765
2741,04-25 05:00:00+02:00,7644.041337475619
2742,04-25 06:00:00+02:00,112235.38107424065
2743,04-25 07:00:00+02:00,112235.38107424065
2744,04-25 08:00:00+02:00,1561283.0123931868
2745,04-25 09:00:00+02:00,1561283.0123931868
2746,04-25 10:00:00+02:00,715445.8107303318
2747,04-25 11:00:00+02:00,715445.8107303318
2748,04-25 12:00:00+02:00,715445.8107303318
2749,04-25 13:00:00+02:00,715445.8107303318
2750,04-25 14:00:00+02:00,715445.8107303318
2751,04-25 15:00:00+02:00,715445.8107303318
2752,04-25 16:00:00+02:00,1561283.0123931868
2753,04-25 17:00:00+02:00,1561283.0123931868
2754,04-25 18:00:00+02:00,1561283.0123931868
2755,04-25 19:00:00+02:00,1561283.0123931868
2756,04-25 20:00:00+02:00,715445.8107303318
2757,04-25 21:00:00+02:00,1051.562642349765
2758,04-25 22:00:00+02:00,1051.562642349765
2759,04-25 23:00:00+02:00,1051.562642349765
2760,04-26 00:00:00+02:00,1051.562642349765
2761,04-26 01:00:00+02:00,1051.562642349765
2762,04-26 02:00:00+02:00,1051.562642349765
2763,04-26 03:00:00+02:00,1051.562642349765
2764,04-26 04:00:00+02:00,7644.041337475619
2765,04-26 05:00:00+02:00,112235.38107424065
2766,04-26 06:00:00+02:00,112235.38107424065
2767,04-26 07:00:00+02:00,112235.38107424065
2768,04-26 08:00:00+02:00,112235.38107424065
2769,04-26 09:00:00+02:00,1561283.0123931868
2770,04-26 10:00:00+02:00,1561283.0123931868
2771,04-26 11:00:00+02:00,1561283.0123931868
2772,04-26 12:00:00+02:00,715445.8107303318
2773,04-26 13:00:00+02:00,715445.8107303318
2774,04-26 14:00:00+02:00,715445.8107303318
2775,04-26 15:00:00+02:00,1561283.0123931868
2776,04-26 16:00:00+02:00,1561283.0123931868
2777,04-26 17:00:00+02:00,1561283.0123931868
2778,04-26 18:00:00+02:00,112235.38107424065
2779,04-26 19:00:00+02:00,112235.38107424065
2780,04-26 20:00:00+02:00,1051.562642349765
2781,04-26 21:00:00+02:00,1051.562642349765
2782,04-26 22:00:00+02:00,1051.562642349765
2783,04-26 23:00:00+02:00,1051.562642349765
2784,04-27 00:00:00+02:00,1051.562642349765
2785,04-27 01:00:00+02:00,1051.562642349765
2786,04-27 02:00:00+02:00,1051.562642349765
2787,04-27 03:00:00+02:00,1051.562642349765
2788,04-27 04:00:00+02:00,1051.562642349765
2789,04-27 05:00:00+02:00,1051.562642349765
2790,04-27 06:00:00+02:00,1051.562642349765
2791,04-27 07:00:00+02:00,1051.562642349765
2792,04-27 08:00:00+02:00,1051.562642349765
2793,04-27 09:00:00+02:00,1051.562642349765
2794,04-27 10:00:00+02:00,1051.562642349765
2795,04-27 11:00:00+02:00,1051.562642349765
2796,04-27 12:00:00+02:00,1051.562642349765
2797,04-27 13:00:00+02:00,1051.562642349765
2798,04-27 14:00:00+02:00,1051.562642349765
2799,04-27 15:00:00+02:00,1051.562642349765
2800,04-27 16:00:00+02:00,1051.562642349765
2801,04-27 17:00:00+02:00,1051.562642349765
2802,04-27 18:00:00+02:00,7644.041337475619
2803,04-27 19:00:00+02:00,1051.562642349765
2804,04-27 20:00:00+02:00,1051.562642349765
2805,04-27 21:00:00+02:00,1051.562642349765
2806,04-27 22:00:00+02:00,1051.562642349765
2807,04-27 23:00:00+02:00,1051.562642349765
2808,04-28 00:00:00+02:00,1051.562642349765
2809,04-28 01:00:00+02:00,1051.562642349765
2810,04-28 02:00:00+02:00,1051.562642349765
2811,04-28 03:00:00+02:00,1051.562642349765
2812,04-28 04:00:00+02:00,1051.562642349765
2813,04-28 05:00:00+02:00,1051.562642349765
2814,04-28 06:00:00+02:00,1051.562642349765
2815,04-28 07:00:00+02:00,1051.562642349765
2816,04-28 08:00:00+02:00,1051.562642349765
2817,04-28 09:00:00+02:00,1051.562642349765
2818,04-28 10:00:00+02:00,1051.562642349765
2819,04-28 11:00:00+02:00,1051.562642349765
2820,04-28 12:00:00+02:00,1051.562642349765
2821,04-28 13:00:00+02:00,1051.562642349765
2822,04-28 14:00:00+02:00,1051.562642349765
2823,04-28 15:00:00+02:00,1051.562642349765
2824,04-28 16:00:00+02:00,1051.562642349765
2825,04-28 17:00:00+02:00,1051.562642349765
2826,04-28 18:00:00+02:00,1051.562642349765
2827,04-28 19:00:00+02:00,1051.562642349765
2828,04-28 20:00:00+02:00,1051.562642349765
2829,04-28 21:00:00+02:00,1051.562642349765
2830,04-28 22:00:00+02:00,1051.562642349765
2831,04-28 23:00:00+02:00,1051.562642349765
2832,04-29 00:00:00+02:00,1051.562642349765
2833,04-29 01:00:00+02:00,1051.562642349765
2834,04-29 02:00:00+02:00,1051.562642349765
2835,04-29 03:00:00+02:00,1051.562642349765
2836,04-29 04:00:00+02:00,1051.562642349765
2837,04-29 05:00:00+02:00,112235.38107424065
2838,04-29 06:00:00+02:00,532513.6510709848
2839,04-29 07:00:00+02:00,532513.6510709848
2840,04-29 08:00:00+02:00,112235.38107424065
2841,04-29 09:00:00+02:00,112235.38107424065
2842,04-29 10:00:00+02:00,1561283.0123931868
2843,04-29 11:00:00+02:00,1561283.0123931868
2844,04-29 12:00:00+02:00,1561283.0123931868
2845,04-29 13:00:00+02:00,1561283.0123931868
2846,04-29 14:00:00+02:00,1561283.0123931868
2847,04-29 15:00:00+02:00,1561283.0123931868
2848,04-29 16:00:00+02:00,1561283.0123931868
2849,04-29 17:00:00+02:00,1561283.0123931868
2850,04-29 18:00:00+02:00,112235.38107424065
2851,04-29 19:00:00+02:00,112235.38107424065
2852,04-29 20:00:00+02:00,715445.8107303318
2853,04-29 21:00:00+02:00,1051.562642349765
2854,04-29 22:00:00+02:00,1051.562642349765
2855,04-29 23:00:00+02:00,1051.562642349765
2856,04-30 00:00:00+02:00,1051.562642349765
2857,04-30 01:00:00+02:00,1051.562642349765
2858,04-30 02:00:00+02:00,1051.562642349765
2859,04-30 03:00:00+02:00,1051.562642349765
2860,04-30 04:00:00+02:00,7644.041337475619
2861,04-30 05:00:00+02:00,112235.38107424065
2862,04-30 06:00:00+02:00,532513.6510709848
2863,04-30 07:00:00+02:00,532513.6510709848
2864,04-30 08:00:00+02:00,112235.38107424065
2865,04-30 09:00:00+02:00,1561283.0123931868
2866,04-30 10:00:00+02:00,1561283.0123931868
2867,04-30 11:00:00+02:00,1561283.0123931868
2868,04-30 12:00:00+02:00,1561283.0123931868
2869,04-30 13:00:00+02:00,715445.8107303318
2870,04-30 14:00:00+02:00,715445.8107303318
2871,04-30 15:00:00+02:00,1561283.0123931868
2872,04-30 16:00:00+02:00,1561283.0123931868
2873,04-30 17:00:00+02:00,1561283.0123931868
2874,04-30 18:00:00+02:00,112235.38107424065
2875,04-30 19:00:00+02:00,112235.38107424065
2876,04-30 20:00:00+02:00,1051.562642349765
2877,04-30 21:00:00+02:00,1051.562642349765
2878,04-30 22:00:00+02:00,1051.562642349765
2879,04-30 23:00:00+02:00,1051.562642349765
2880,05-01 00:00:00+02:00,1051.562642349765
2881,05-01 01:00:00+02:00,1051.562642349765
2882,05-01 02:00:00+02:00,1051.562642349765
2883,05-01 03:00:00+02:00,1051.562642349765
2884,05-01 04:00:00+02:00,1051.562642349765
2885,05-01 05:00:00+02:00,1051.562642349765
2886,05-01 06:00:00+02:00,1051.562642349765
2887,05-01 07:00:00+02:00,1051.562642349765
2888,05-01 08:00:00+02:00,1051.562642349765
2889,05-01 09:00:00+02:00,1051.562642349765
2890,05-01 10:00:00+02:00,1051.562642349765
2891,05-01 11:00:00+02:00,1051.562642349765
2892,05-01 12:00:00+02:00,1051.562642349765
2893,05-01 13:00:00+02:00,1051.562642349765
2894,05-01 14:00:00+02:00,1051.562642349765
2895,05-01 15:00:00+02:00,1051.562642349765
2896,05-01 16:00:00+02:00,1051.562642349765
2897,05-01 17:00:00+02:00,1051.562642349765
2898,05-01 18:00:00+02:00,7644.041337475619
2899,05-01 19:00:00+02:00,7644.041337475619
2900,05-01 20:00:00+02:00,1051.562642349765
2901,05-01 21:00:00+02:00,1051.562642349765
2902,05-01 22:00:00+02:00,1051.562642349765
2903,05-01 23:00:00+02:00,1051.562642349765
2904,05-02 00:00:00+02:00,1051.562642349765
2905,05-02 01:00:00+02:00,1051.562642349765
2906,05-02 02:00:00+02:00,1051.562642349765
2907,05-02 03:00:00+02:00,1051.562642349765
2908,05-02 04:00:00+02:00,1051.562642349765
2909,05-02 05:00:00+02:00,7644.041337475619
2910,05-02 06:00:00+02:00,112235.38107424065
2911,05-02 07:00:00+02:00,112235.38107424065
2912,05-02 08:00:00+02:00,1561283.0123931868
2913,05-02 09:00:00+02:00,715445.8107303318
2914,05-02 10:00:00+02:00,715445.8107303318
2915,05-02 11:00:00+02:00,715445.8107303318
2916,05-02 12:00:00+02:00,715445.8107303318
2917,05-02 13:00:00+02:00,715445.8107303318
2918,05-02 14:00:00+02:00,715445.8107303318
2919,05-02 15:00:00+02:00,1561283.0123931868
2920,05-02 16:00:00+02:00,1561283.0123931868
2921,05-02 17:00:00+02:00,112235.38107424065
2922,05-02 18:00:00+02:00,112235.38107424065
2923,05-02 19:00:00+02:00,112235.38107424065
2924,05-02 20:00:00+02:00,1561283.0123931868
2925,05-02 21:00:00+02:00,1051.562642349765
2926,05-02 22:00:00+02:00,1051.562642349765
2927,05-02 23:00:00+02:00,1051.562642349765
2928,05-03 00:00:00+02:00,1051.562642349765
2929,05-03 01:00:00+02:00,1051.562642349765
2930,05-03 02:00:00+02:00,1051.562642349765
2931,05-03 03:00:00+02:00,1051.562642349765
2932,05-03 04:00:00+02:00,7644.041337475619
2933,05-03 05:00:00+02:00,112235.38107424065
2934,05-03 06:00:00+02:00,112235.38107424065
2935,05-03 07:00:00+02:00,112235.38107424065
2936,05-03 08:00:00+02:00,112235.38107424065
2937,05-03 09:00:00+02:00,1561283.0123931868
2938,05-03 10:00:00+02:00,1561283.0123931868
2939,05-03 11:00:00+02:00,1561283.0123931868
2940,05-03 12:00:00+02:00,715445.8107303318
2941,05-03 13:00:00+02:00,715445.8107303318
2942,05-03 14:00:00+02:00,715445.8107303318
2943,05-03 15:00:00+02:00,1561283.0123931868
2944,05-03 16:00:00+02:00,1561283.0123931868
2945,05-03 17:00:00+02:00,1561283.0123931868
2946,05-03 18:00:00+02:00,112235.38107424065
2947,05-03 19:00:00+02:00,1561283.0123931868
2948,05-03 20:00:00+02:00,1561283.0123931868
2949,05-03 21:00:00+02:00,1051.562642349765
2950,05-03 22:00:00+02:00,1051.562642349765
2951,05-03 23:00:00+02:00,1051.562642349765
2952,05-04 00:00:00+02:00,1051.562642349765
2953,05-04 01:00:00+02:00,1051.562642349765
2954,05-04 02:00:00+02:00,1051.562642349765
2955,05-04 03:00:00+02:00,1051.562642349765
2956,05-04 04:00:00+02:00,1051.562642349765
2957,05-04 05:00:00+02:00,7644.041337475619
2958,05-04 06:00:00+02:00,7644.041337475619
2959,05-04 07:00:00+02:00,7644.041337475619
2960,05-04 08:00:00+02:00,7644.041337475619
2961,05-04 09:00:00+02:00,1561283.0123931868
2962,05-04 10:00:00+02:00,1561283.0123931868
2963,05-04 11:00:00+02:00,1561283.0123931868
2964,05-04 12:00:00+02:00,1051.562642349765
2965,05-04 13:00:00+02:00,1051.562642349765
2966,05-04 14:00:00+02:00,1051.562642349765
2967,05-04 15:00:00+02:00,1051.562642349765
2968,05-04 16:00:00+02:00,1051.562642349765
2969,05-04 17:00:00+02:00,7644.041337475619
2970,05-04 18:00:00+02:00,7644.041337475619
2971,05-04 19:00:00+02:00,112235.38107424065
2972,05-04 20:00:00+02:00,1051.562642349765
2973,05-04 21:00:00+02:00,1051.562642349765
2974,05-04 22:00:00+02:00,1051.562642349765
2975,05-04 23:00:00+02:00,1051.562642349765
2976,05-05 00:00:00+02:00,1051.562642349765
2977,05-05 01:00:00+02:00,1051.562642349765
2978,05-05 02:00:00+02:00,1051.562642349765
2979,05-05 03:00:00+02:00,1051.562642349765
2980,05-05 04:00:00+02:00,1051.562642349765
2981,05-05 05:00:00+02:00,1051.562642349765
2982,05-05 06:00:00+02:00,1051.562642349765
2983,05-05 07:00:00+02:00,1051.562642349765
2984,05-05 08:00:00+02:00,1051.562642349765
2985,05-05 09:00:00+02:00,1051.562642349765
2986,05-05 10:00:00+02:00,1051.562642349765
2987,05-05 11:00:00+02:00,1051.562642349765
2988,05-05 12:00:00+02:00,1051.562642349765
2989,05-05 13:00:00+02:00,1051.562642349765
2990,05-05 14:00:00+02:00,1051.562642349765
2991,05-05 15:00:00+02:00,1051.562642349765
2992,05-05 16:00:00+02:00,1051.562642349765
2993,05-05 17:00:00+02:00,1051.562642349765
2994,05-05 18:00:00+02:00,1051.562642349765
2995,05-05 19:00:00+02:00,7644.041337475619
2996,05-05 20:00:00+02:00,1051.562642349765
2997,05-05 21:00:00+02:00,1051.562642349765
2998,05-05 22:00:00+02:00,1051.562642349765
2999,05-05 23:00:00+02:00,1051.562642349765
