Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,03-08 11:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-08 11:00:00+01:00,Wind_Gijon,25.6821099156
2030,sc01,03-08 11:00:00+01:00,PV_Cadiz,52.798531135999994
2030,sc01,03-08 11:00:00+01:00,OCGT_3,0.0
2030,sc01,03-08 11:00:00+01:00,OCGT_1,0.0
2030,sc01,03-08 11:00:00+01:00,CCGT_2,0.0
2030,sc01,03-08 11:00:00+01:00,Wind_Bilbo,37.236832707999994
2030,sc01,03-08 11:00:00+01:00,PV_Sevilla,69.989252281
2030,sc01,03-08 11:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-08 11:00:00+01:00,CCGT_4,0.0
2030,sc01,03-08 11:00:00+01:00,OCGT_2,0.0
2030,sc01,03-08 11:00:00+01:00,Nuclear,151.51046086515998
2030,sc01,03-08 11:00:00+01:00,BrownLignite,0.0
2030,sc01,03-08 11:00:00+01:00,CCGT_3,0.0
2030,sc01,03-08 11:00:00+01:00,PV_Malaga,121.546395566
2030,sc01,03-08 11:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-08 11:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-08 11:00:00+01:00,Wind_Acoruna,148.0
2030,sc01,03-08 11:00:00+01:00,CCGT_1,0.0
2030,sc01,03-11 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-11 06:00:00+01:00,Wind_Gijon,105.92167018480002
2030,sc01,03-11 06:00:00+01:00,PV_Cadiz,4.24494094376
2030,sc01,03-11 06:00:00+01:00,OCGT_3,0.0
2030,sc01,03-11 06:00:00+01:00,OCGT_1,0.0
2030,sc01,03-11 06:00:00+01:00,CCGT_2,0.0
2030,sc01,03-11 06:00:00+01:00,Wind_Bilbo,51.37361465030001
2030,sc01,03-11 06:00:00+01:00,PV_Sevilla,0.8697893220509999
2030,sc01,03-11 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-11 06:00:00+01:00,CCGT_4,0.0
2030,sc01,03-11 06:00:00+01:00,OCGT_2,0.0
2030,sc01,03-11 06:00:00+01:00,Nuclear,224.448605183442
2030,sc01,03-11 06:00:00+01:00,BrownLignite,0.0
2030,sc01,03-11 06:00:00+01:00,CCGT_3,0.0
2030,sc01,03-11 06:00:00+01:00,PV_Malaga,1.14691836436
2030,sc01,03-11 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-11 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-11 06:00:00+01:00,Wind_Acoruna,2.3344809591180002
2030,sc01,03-11 06:00:00+01:00,CCGT_1,0.0
2030,sc01,03-26 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-26 18:00:00+01:00,Wind_Gijon,4.4556051136
2030,sc01,03-26 18:00:00+01:00,PV_Cadiz,0.13300076065600003
2030,sc01,03-26 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-26 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_2,0.0
2030,sc01,03-26 18:00:00+01:00,Wind_Bilbo,4.22334480124927
2030,sc01,03-26 18:00:00+01:00,PV_Sevilla,1.5966398368
2030,sc01,03-26 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_4,0.0
2030,sc01,03-26 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-26 18:00:00+01:00,Nuclear,12.345600000000001
2030,sc01,03-26 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-26 18:00:00+01:00,CCGT_3,0.2556146130067294
2030,sc01,03-26 18:00:00+01:00,PV_Malaga,0.039699374944
2030,sc01,03-26 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-26 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-26 18:00:00+01:00,Wind_Acoruna,1.7704001280000001
2030,sc01,03-26 18:00:00+01:00,CCGT_1,0.0
2030,sc01,04-22 00:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-22 00:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-22 00:00:00+02:00,PV_Cadiz,168.99773480041299
2030,sc01,04-22 00:00:00+02:00,OCGT_3,0.0
2030,sc01,04-22 00:00:00+02:00,OCGT_1,0.0
2030,sc01,04-22 00:00:00+02:00,CCGT_2,0.0
2030,sc01,04-22 00:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-22 00:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-22 00:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-22 00:00:00+02:00,CCGT_4,0.0
2030,sc01,04-22 00:00:00+02:00,OCGT_2,0.0
2030,sc01,04-22 00:00:00+02:00,Nuclear,0.0
2030,sc01,04-22 00:00:00+02:00,BrownLignite,0.0
2030,sc01,04-22 00:00:00+02:00,CCGT_3,0.0
2030,sc01,04-22 00:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-22 00:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-22 00:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-22 00:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-22 00:00:00+02:00,CCGT_1,0.0
2030,sc01,05-16 04:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-16 04:00:00+02:00,Wind_Gijon,45.6782612802
2030,sc01,05-16 04:00:00+02:00,PV_Cadiz,1.148978793514
2030,sc01,05-16 04:00:00+02:00,OCGT_3,0.0
2030,sc01,05-16 04:00:00+02:00,OCGT_1,0.0
2030,sc01,05-16 04:00:00+02:00,CCGT_2,0.0
2030,sc01,05-16 04:00:00+02:00,Wind_Bilbo,63.6689404843
2030,sc01,05-16 04:00:00+02:00,PV_Sevilla,11.30044821485
2030,sc01,05-16 04:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-16 04:00:00+02:00,CCGT_4,0.0
2030,sc01,05-16 04:00:00+02:00,OCGT_2,0.0
