Period,Scenario,LoadLevel,Variable,Value,Dataset,Execution
2030,sc01,2030-01-04T02:00:00+01:00,Node_1,(0.018488204150000003+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T02:00:00+01:00,Node_2,(0.03369306992+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T02:00:00+01:00,Node_3,(0.07818480896+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T03:00:00+01:00,Node_1,(0.01818006741+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T03:00:00+01:00,Node_2,(0.031959238800000005+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T03:00:00+01:00,Node_3,(0.07937382060999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T04:00:00+01:00,Node_1,(0.01818006741+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T04:00:00+01:00,Node_2,(0.031067903220000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T04:00:00+01:00,Node_3,(0.08257613424+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T05:00:00+01:00,Node_1,(0.018488204150000003+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T05:00:00+01:00,Node_2,(0.03123451512+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T05:00:00+01:00,Node_3,(0.08669582450999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T06:00:00+01:00,Node_1,(0.02280211844+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T06:00:00+01:00,Node_2,(0.031775934570000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T06:00:00+01:00,Node_3,(0.09007098349+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T07:00:00+01:00,Node_1,(0.02649975927+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T07:00:00+01:00,Node_2,(0.03293162004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T07:00:00+01:00,Node_3,(0.09177912859+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T08:00:00+01:00,Node_1,(0.029272989890000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T08:00:00+01:00,Node_2,(0.033972211450000005+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T08:00:00+01:00,Node_3,(0.09046078459000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T09:00:00+01:00,Node_1,(0.02958112662+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T09:00:00+01:00,Node_2,(0.03656279405+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T09:00:00+01:00,Node_3,(0.08864238299+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T10:00:00+01:00,Node_1,(0.02958112662+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T10:00:00+01:00,Node_2,(0.03981657829+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T10:00:00+01:00,Node_3,(0.08713043840000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T11:00:00+01:00,Node_1,(0.029272989890000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T11:00:00+01:00,Node_2,(0.04047741466+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T11:00:00+01:00,Node_3,(0.08557628328+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T12:00:00+01:00,Node_1,(0.029272989890000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T12:00:00+01:00,Node_2,(0.039532452190000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T12:00:00+01:00,Node_3,(0.08393610399000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,(0.029272989890000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T13:00:00+01:00,Node_2,(0.039866284290000005+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T13:00:00+01:00,Node_3,(0.08265466003000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,(0.02865671642+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T14:00:00+01:00,Node_2,(0.03981966316+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T14:00:00+01:00,Node_3,(0.08265144325+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,(0.02896485315+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T15:00:00+01:00,Node_2,(0.03795937071+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T15:00:00+01:00,Node_3,(0.08376210337000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,(0.030505536840000003+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T16:00:00+01:00,Node_2,(0.03684065233+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T16:00:00+01:00,Node_3,(0.08785612580999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,(0.03081367356+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T17:00:00+01:00,Node_2,(0.03777236515+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T17:00:00+01:00,Node_3,(0.09163669861+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,(0.03081367356+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T18:00:00+01:00,Node_2,(0.04276060252+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T18:00:00+01:00,Node_3,(0.08959387284+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,(0.02958112662+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T19:00:00+01:00,Node_2,(0.045617391050000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T19:00:00+01:00,Node_3,(0.08805947276000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,(0.02804044295+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T20:00:00+01:00,Node_2,(0.04715535382+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T20:00:00+01:00,Node_3,(0.08579955957999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,(0.02557534905+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T21:00:00+01:00,Node_2,(0.04791837306+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T21:00:00+01:00,Node_3,(0.08262194141000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,(0.02249398171+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T22:00:00+01:00,Node_2,(0.04666959619+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T22:00:00+01:00,Node_3,(0.0795107322+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,(0.01941261435+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T23:00:00+01:00,Node_2,(0.04359376568+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-04T23:00:00+01:00,Node_3,(0.07822498797+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T00:00:00+01:00,Node_1,(0.02021505376+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T00:00:00+01:00,Node_2,(0.039093338070000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T00:00:00+01:00,Node_3,(0.07775565635+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T01:00:00+01:00,Node_1,(0.019008184889999998+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T01:00:00+01:00,Node_2,(0.035393892950000005+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T01:00:00+01:00,Node_3,(0.07792104201+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T02:00:00+01:00,Node_1,(0.018103033220000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T02:00:00+01:00,Node_2,(0.03301818035+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T02:00:00+01:00,Node_3,(0.07866204858+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T03:00:00+01:00,Node_1,(0.017801316+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T03:00:00+01:00,Node_2,(0.03175736589+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T03:00:00+01:00,Node_3,(0.08017997651+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T04:00:00+01:00,Node_1,(0.017801316+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T04:00:00+01:00,Node_2,(0.0312835249+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T04:00:00+01:00,Node_3,(0.08270425379+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T05:00:00+01:00,Node_1,(0.018103033220000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T05:00:00+01:00,Node_2,(0.03187581469+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T05:00:00+01:00,Node_3,(0.08713635318+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T06:00:00+01:00,Node_1,(0.02232707431+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T06:00:00+01:00,Node_2,(0.03419443687+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T06:00:00+01:00,Node_3,(0.09113372817+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T07:00:00+01:00,Node_1,(0.02594768095+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T07:00:00+01:00,Node_2,(0.03843664467+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T07:00:00+01:00,Node_3,(0.09286520303000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T08:00:00+01:00,Node_1,(0.02866313593+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T08:00:00+01:00,Node_2,(0.04287973183+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T08:00:00+01:00,Node_3,(0.09101583216999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T09:00:00+01:00,Node_1,(0.02896485315+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T09:00:00+01:00,Node_2,(0.04670965883+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T09:00:00+01:00,Node_3,(0.08900088101+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T10:00:00+01:00,Node_1,(0.02896485315+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T10:00:00+01:00,Node_2,(0.04918240858+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T10:00:00+01:00,Node_3,(0.08629032531+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T11:00:00+01:00,Node_1,(0.02866313593+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T11:00:00+01:00,Node_2,(0.04845069184+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T11:00:00+01:00,Node_3,(0.08466002796+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T12:00:00+01:00,Node_1,(0.02866313593+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T12:00:00+01:00,Node_2,(0.04671693953+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T12:00:00+01:00,Node_3,(0.08305248797+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T13:00:00+01:00,Node_1,(0.02866313593+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T13:00:00+01:00,Node_2,(0.04623738568000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T13:00:00+01:00,Node_3,(0.08191342258999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T14:00:00+01:00,Node_1,(0.02805970149+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T14:00:00+01:00,Node_2,(0.0448949015+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T14:00:00+01:00,Node_3,(0.08202596602+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T15:00:00+01:00,Node_1,(0.02836141871+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T15:00:00+01:00,Node_2,(0.04269438966+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T15:00:00+01:00,Node_3,(0.08277030385+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T16:00:00+01:00,Node_1,(0.02987000482+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T16:00:00+01:00,Node_2,(0.04184070066+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T16:00:00+01:00,Node_3,(0.08774433272+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T17:00:00+01:00,Node_1,(0.030171722039999998+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T17:00:00+01:00,Node_2,(0.04247918979+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T17:00:00+01:00,Node_3,(0.09292243646000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T18:00:00+01:00,Node_1,(0.030171722039999998+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T18:00:00+01:00,Node_2,(0.04570007673+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T18:00:00+01:00,Node_3,(0.09211240632+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T19:00:00+01:00,Node_1,(0.02896485315+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T19:00:00+01:00,Node_2,(0.04655004201+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T19:00:00+01:00,Node_3,(0.09066710711999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T20:00:00+01:00,Node_1,(0.02745626705+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T20:00:00+01:00,Node_2,(0.046625428170000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T20:00:00+01:00,Node_3,(0.08780638248+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T21:00:00+01:00,Node_1,(0.02504252929+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T21:00:00+01:00,Node_2,(0.047187753549999996+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T21:00:00+01:00,Node_3,(0.08324032173000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T22:00:00+01:00,Node_1,(0.02202535709+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T22:00:00+01:00,Node_2,(0.045533565430000006+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T22:00:00+01:00,Node_3,(0.07941902747+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T23:00:00+01:00,Node_1,(0.019008184889999998+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T23:00:00+01:00,Node_2,(0.04295935195+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-05T23:00:00+01:00,Node_3,(0.07873527058+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T00:00:00+01:00,Node_1,(0.01927780453+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T00:00:00+01:00,Node_2,(0.03967190047+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T00:00:00+01:00,Node_3,(0.07866893111+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T01:00:00+01:00,Node_1,(0.01779489649+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T01:00:00+01:00,Node_2,(0.03594311244+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T01:00:00+01:00,Node_3,(0.07916695045000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T02:00:00+01:00,Node_1,(0.01680629113+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T02:00:00+01:00,Node_2,(0.03318741362+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T02:00:00+01:00,Node_3,(0.08078795909+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T03:00:00+01:00,Node_1,(0.016311988450000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T03:00:00+01:00,Node_2,(0.03126235925+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T03:00:00+01:00,Node_3,(0.08380777323+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T04:00:00+01:00,Node_1,(0.01581768577+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T04:00:00+01:00,Node_2,(0.030471552790000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T04:00:00+01:00,Node_3,(0.09186170964+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T05:00:00+01:00,Node_1,(0.01606483711+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T05:00:00+01:00,Node_2,(0.03040452221+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T05:00:00+01:00,Node_3,(0.10247425040000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T06:00:00+01:00,Node_1,(0.016311988450000002+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T06:00:00+01:00,Node_2,(0.030944725470000004+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T06:00:00+01:00,Node_3,(0.1050206149+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T07:00:00+01:00,Node_1,(0.01730059381+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T07:00:00+01:00,Node_2,(0.032160783410000005+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T07:00:00+01:00,Node_3,(0.09948213642+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T08:00:00+01:00,Node_1,(0.0197721072+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T08:00:00+01:00,Node_2,(0.03292799798+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T08:00:00+01:00,Node_3,(0.09344602501+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T09:00:00+01:00,Node_1,(0.02174931793+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T09:00:00+01:00,Node_2,(0.035098055+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T09:00:00+01:00,Node_3,(0.09026722771000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T10:00:00+01:00,Node_1,(0.0222436206+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T10:00:00+01:00,Node_2,(0.03841897605+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T10:00:00+01:00,Node_3,(0.08779166130999999+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T11:00:00+01:00,Node_1,(0.02249077195+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T11:00:00+01:00,Node_2,(0.03980644701+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T11:00:00+01:00,Node_3,(0.08600880547+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T12:00:00+01:00,Node_1,(0.0222436206+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T12:00:00+01:00,Node_2,(0.03950178083+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T12:00:00+01:00,Node_3,(0.08465657448000001+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T13:00:00+01:00,Node_1,(0.02174931793+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T13:00:00+01:00,Node_2,(0.039429490739999996+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T13:00:00+01:00,Node_3,(0.08358950749+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T14:00:00+01:00,Node_1,(0.021502166580000003+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T14:00:00+01:00,Node_2,(0.03880118371+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T14:00:00+01:00,Node_3,(0.08336706216+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T15:00:00+01:00,Node_1,(0.021502166580000003+0j),ElectricityDemand,Network_Full_Generation_Full
2030,sc01,2030-01-06T15:00:00+01:00,Node_2,(0.0366403381+0j),ElectricityDemand,Network_Full_Generation_Full
