Period,Scenario,LoadLevel,Unit,MW
2030,sc01,02-17 15:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-17 15:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-17 15:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-17 15:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-17 19:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-17 19:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-17 19:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-17 19:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-17 19:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-17 19:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-19 11:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-19 11:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-19 11:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-19 11:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-19 11:00:00+01:00,Wind_Acoruna,37.88633214200004
2030,sc01,02-19 11:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-20 01:00:00+01:00,PV_Malaga,21.764986600000036
2030,sc01,02-20 01:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-20 01:00:00+01:00,Wind_Bilbo,47.90109268
2030,sc01,02-20 01:00:00+01:00,Wind_Gijon,20.06914169
2030,sc01,02-20 01:00:00+01:00,Wind_Acoruna,279.1602423
2030,sc01,02-20 01:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-20 07:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-20 07:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-20 07:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-20 07:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-20 07:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-20 07:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-20 14:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-20 14:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-20 14:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-20 14:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-20 14:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-20 14:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-21 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-21 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-21 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-21 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-21 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-21 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-23 04:00:00+01:00,PV_Malaga,78.65959232700004
2030,sc01,02-23 04:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-23 04:00:00+01:00,Wind_Bilbo,81.48355289
2030,sc01,02-23 04:00:00+01:00,Wind_Gijon,333.3139297
2030,sc01,02-23 04:00:00+01:00,Wind_Acoruna,57.43154938
2030,sc01,02-23 04:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-23 08:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-23 08:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-23 08:00:00+01:00,Wind_Bilbo,0.0
