LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3,Node_8_Node_9_eac1
06-30 09:00:00+02:00,-0.3,0.6,0.6342310873099997,-0.3,0.3,0.6,0.8474108093000001,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.4069207224900001,1.2,-0.3,0.3,0.6,-0.8692108092999999,0.3,-0.3,-0.1344441473000002,-0.0374999999999999,-0.3,0.6,1.1206288294999995,0.3000000000000003,-0.3,-0.6,0.7881031539200001,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6206743244199997,0.3,-0.3,-0.6,-1.2,0.3
06-30 10:00:00+02:00,-0.3,-0.0646520971699998,1.2,-0.3,0.3,0.6,0.8327728238999998,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.1223983721200001,-0.6,1.2,-0.3,0.3,0.6,-0.5237156810428573,-0.0428571428571427,-0.3,-0.1003399501999997,-0.0374999999999999,-0.3,0.6,1.0821279899999994,0.3000000000000003,-0.3,-0.6,0.7465671885100003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6208391985099999,0.3,-0.3,-0.6,-1.2,0.3
06-30 11:00:00+02:00,0.3,-0.6,1.0977503525799996,-0.3,-0.0791231636999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.76498964235,-0.3,0.3,0.6,-0.5170196934428573,-0.0428571428571427,-0.3,-0.0914899243999998,-0.0374999999999999,-0.3,0.4621179848999998,1.2,0.3000000000000003,-0.3,-0.6,0.72457568263,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6212576977299997,0.3,-0.3,-0.6,-1.2,0.3
06-30 12:00:00+02:00,0.3,-0.6,1.1004679244600004,-0.3,0.3,0.6,0.8187986646999994,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.7674317754899997,-0.3,0.3,0.6,-0.8533986646999999,0.3,-0.3,-0.1005861150999998,-0.0374999999999999,-0.3,0.6,1.0604172229999993,0.3000000000000003,-0.3,-0.6,0.7220798064500002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6216625834499998,0.3,-0.3,-0.6,-1.2,0.3
06-30 13:00:00+02:00,0.3,-0.6,1.0492860282799994,-0.3,0.3,0.6,0.8591203622999999,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.0642595773199998,-0.6,1.2,-0.3,0.3,0.6,-0.8581203623,0.3,-0.3,-0.0999492452999999,-0.0374999999999999,-0.3,0.4676498490999997,1.2,0.3000000000000003,-0.3,-0.6,0.7302173264600003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.62136747736,0.3,-0.3,-0.6,-1.2,0.3
06-30 14:00:00+02:00,-0.3,0.6,0.44874012957,-0.3,0.3,0.6,0.9015808911999998,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2949889602700003,1.2,-0.3,0.3,0.6,-0.8629808911999999,0.3,-0.3,-0.1182231434,-0.0374999999999999,-0.3,0.4940246286999997,1.2,0.3000000000000003,-0.3,-0.6,0.7550883230000003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6210636942999999,0.3,-0.3,-0.6,-1.2,0.3
06-30 15:00:00+02:00,-0.3,0.6,0.5578344406699995,-0.3,0.3,0.6,0.9285299838,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.03491831444,-0.6,1.2,-0.3,0.3,0.6,-0.5186728409428573,-0.0428571428571427,-0.3,-0.1668458669999999,-0.0374999999999999,-0.3,0.5402291733999997,1.2,0.3000000000000003,-0.3,-0.6,0.8013835494100003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.62115437601,0.3,-0.3,-0.6,-1.2,0.3
06-30 16:00:00+02:00,0.3,-0.4716842552100007,1.2,-0.3,0.0479315089999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.9488867605,-0.3,0.3,0.6,-0.8601315089999999,0.3,-0.3,-0.2313593562999996,-0.0374999999999999,0.3,0.6,0.6024118712999995,0.3000000000000003,-0.3,-0.6,0.8628536519900003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6212417806899999,0.3,-0.3,-0.6,-1.2,0.3
06-30 17:00:00+02:00,0.3,0.6,0.3354929383399996,-0.3,0.3,0.6,0.9396601998000004,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0342368997700002,-0.6,1.2,-0.3,0.3,0.6,-0.8650601998,0.3,-0.3,-0.2906912503999999,-0.0374999999999999,0.3,0.6,0.6699582500999999,0.3000000000000003,-0.3,-0.6,0.93089198761,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6209337375099999,0.3,-0.3,-0.6,-1.2,0.3
06-30 18:00:00+02:00,-0.3,0.6,1.1407919804199995,-0.3,0.3,0.0700635124999997,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.91439116793,0.3,-0.3,-0.4013837366800002,1.2,-0.15,0.3,0.6,-0.2696635125,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.66383035543,0.0,0.3,0.6,1.2,0.19769608124,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0784558781399999,-0.3,-0.6,0.9578098476700004,0.3
06-30 19:00:00+02:00,0.3,0.6,0.6176512198699999,-0.3,0.3,0.6,0.6299135458999989,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.3346804630000001,1.2,0.3,-0.3,0.6,0.1441520072100004,-0.1500000000000005,0.3,0.6,-0.2719135458999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6878697060999999,0.0,0.3,0.6,1.2,0.20404107568,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0689383864799999,-0.3,-0.6,0.9484329831000002,0.3
06-30 20:00:00+02:00,0.3,0.0402601276700006,1.2,-0.3,0.3,0.0099975069999997,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.9415893060500002,0.3,-0.3,-0.4750588812100006,1.2,-0.15,0.3,0.6,-0.2695975069999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6909184844500003,0.0,0.3,0.6,1.2,0.2050670821599999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0673993767600001,-0.3,-0.6,0.94674922095,0.3
06-30 21:00:00+02:00,0.3,0.0397866442400006,1.2,-0.3,-0.3,0.599966364499999,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.9493305851,0.3,-0.1729698265199999,-0.6,1.2,-0.1500000000000005,0.3,0.6,-0.2663663644999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6932745258999999,0.0,0.3,0.6,1.2,0.20560560592,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.06659159112,-0.3,-0.6,0.9457394889,0.3
06-30 22:00:00+02:00,-0.3,0.5340843669999994,1.2,-0.3,-0.2812392288000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.8985523189999995,0.3,0.3,-0.6,0.8221352473999997,-0.15,0.3,0.6,-0.2875607711999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6778202709999996,0.0,0.3,0.6,1.2,0.2020732047999999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0718901928,-0.3,-0.6,0.9523627410000002,0.3
06-30 23:00:00+02:00,-0.3,0.6,1.06593725578,-0.3,0.3,0.6,0.6384400600999987,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.2590706892999997,1.2,0.3,0.3,-0.6,0.8820427141500009,-0.1500000000000005,0.3,0.6,-0.3040400600999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6658041227999998,0.0,0.3,0.6,1.2,0.19932665664,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0760100150400001,-0.3,-0.6,0.9575125188,0.3
07-01 00:00:00+02:00,0.3,-0.2048519818700006,1.2,-0.3,0.3,0.0660251031999998,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.2111898568299998,1.2,0.3,-0.3,-0.2571605697599994,1.2,-0.15,0.3,0.6,-0.3240251031999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6512316955299997,0.0,0.3,0.6,1.2,0.19599581612,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.08100627582,-0.3,-0.6,0.96375784477,0.3
07-01 01:00:00+02:00,0.3,-0.2557875991800001,1.2,-0.3,0.3,0.6,0.6882246397999998,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7752534671500002,0.3,0.0862752792799999,-0.6,1.2,-0.15,0.3,0.6,-0.3390246397999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6402945334500003,0.0,0.3,0.6,1.2,0.19349589336,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0847561599600001,-0.3,-0.6,0.96844519995,0.3
07-01 02:00:00+02:00,0.3,-0.2873979350200003,1.2,-0.3,0.0273871839999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2578149519900005,1.2,-0.3,0.3,0.6,-0.947987184,0.3,-0.3,-0.1875267000000002,-0.0374999999999999,0.3,0.1050053399999998,1.2,0.3000000000000003,-0.3,-0.6,0.970756141,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6157508009999997,0.3,-0.3,-0.6,-1.2,0.3
07-01 03:00:00+02:00,-0.3,0.6,0.892805543119999,-0.3,0.0379894047999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0532876389300001,-0.6,1.2,-0.3,0.3,0.6,-0.9509894048,0.3,-0.3,-0.1812720734000004,-0.0374999999999999,-0.1962455852999993,0.6,1.2,0.3,-0.3,-0.6,0.9693175768999998,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6155631621999995,0.3,-0.3,-0.6,-1.2,0.2999999999999994
07-01 04:00:00+02:00,-0.3,0.6,0.8889533454099994,-0.3,0.0429684073,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0600964751800002,-0.6,1.2,-0.3,0.3,0.6,-0.6071112644428572,-0.0428571428571427,-0.3,-0.1833991515000006,-0.0374999999999999,0.3,0.6,0.7041798303000006,0.3,-0.3,-0.6,0.9698068048499996,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6156269745499996,0.3,-0.3,-0.6,-1.2,0.2999999999999994
07-01 05:00:00+02:00,0.3,0.6,0.3163218277000006,-0.3,0.3,0.6,0.9327853962999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2501837043200005,1.2,-0.3,0.3,0.6,-0.5969282534428573,-0.0428571428571427,-0.3,-0.1994137578000003,-0.0374999999999999,0.3,0.6,0.7032227515999998,0.3000000000000003,-0.3,-0.6,0.97148616433,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6162634127299997,0.3,-0.3,-0.6,-1.2,0.3
07-01 06:00:00+02:00,-0.3,0.3365065385499998,1.2,-0.3,0.3,0.6,0.9159030058999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2782798264400005,1.2,-0.3,0.3,0.6,-0.9229030059,0.3,-0.3,-0.2129854043999999,-0.0374999999999999,-0.2113429191000001,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.96277564303,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6173185621299997,0.3,-0.3,-0.6,-1.2,0.3
07-01 07:00:00+02:00,-0.3,0.6,0.8370262045999992,-0.3,0.3,0.6,0.8912458572999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.2830868335199998,-0.3,0.3,0.6,-0.5561887144428572,-0.0428571428571427,-0.3,-0.1914877971999999,-0.0374999999999999,0.3,0.6,0.6273975593999996,0.3000000000000003,-0.3,-0.6,0.9058071933200004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61880963392,0.3,-0.3,-0.6,-1.2,0.3
07-01 08:00:00+02:00,-0.3,0.1057462904299988,1.2,-0.3,0.3,0.6,0.8687732207999999,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.0422645757299996,-0.6,1.2,-0.3,0.3,0.6,-0.8793732208,0.3,-0.3,-0.1612724565999996,-0.0374999999999999,-0.3,0.6,1.1643944912999995,0.3000000000000003,-0.3,-0.6,0.8428336649999999,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6200391736999997,0.3,-0.3,-0.6,-1.2,0.3
07-01 09:00:00+02:00,0.3,-0.6,1.173665663630001,-0.3,-0.0482407788000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.3538475752600002,1.2,-0.3,0.3,0.6,-0.8687592211999999,0.3,-0.3,-0.125784955700001,-0.0374999999999999,-0.3,0.5112169911000005,1.2,0.3,-0.3,-0.6,0.7875195397699999,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6207025486699997,0.3,-0.3,-0.6,-1.2,0.2999999999999994
07-01 10:00:00+02:00,0.3,-0.6,1.0559795695700005,-0.3,0.3,0.6,0.8393065674999998,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.3533756712400003,1.2,-0.3,0.3,0.6,-0.5242494246428573,-0.0428571428571427,-0.3,-0.0900279843999998,-0.0374999999999999,-0.3,0.4727055968999997,1.2,0.3000000000000003,-0.3,-0.6,0.7451114364300002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6208058395299998,0.3,-0.3,-0.6,-1.2,0.3
07-01 11:00:00+02:00,-0.3,-0.1918486318100007,1.2,-0.3,0.3,0.6,0.8267965862999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.3501039826400004,1.2,-0.3,0.3,0.6,-0.8585965863,0.3,-0.3,-0.0861571118999997,-0.0374999999999999,-0.3,0.4546514223999996,1.2,0.3000000000000003,-0.3,-0.6,0.7235891357500002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6213377133499998,0.3,-0.3,-0.6,-1.2,0.3
07-01 12:00:00+02:00,0.3,-0.6,0.9721145731800004,-0.3,-0.0701420488,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8784009430700002,-0.3,0.3,0.6,-0.8552579511999999,0.3,-0.3,-0.0891126015999999,-0.0374999999999999,-0.3,0.4520425202999997,1.2,0.3000000000000003,-0.3,-0.6,0.7171888983500003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6215463780499999,0.3,-0.3,-0.6,-1.2,0.3
07-01 13:00:00+02:00,-0.3,0.6,0.3531987627399997,-0.3,0.3,0.6,0.8456587660999999,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0237018937799999,-0.6,1.2,-0.3,0.3,0.6,-0.8570587661,0.3,-0.3,-0.0977609040000007,-0.0374999999999999,-0.3,0.6,1.0636921808000006,0.3,-0.3,-0.6,0.7255260079199999,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6214338271199997,0.3,-0.3,-0.6,-1.2,0.2999999999999994
07-01 14:00:00+02:00,0.0681201271499996,-0.6,1.2,-0.3,0.3,0.2710196609999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2285770621600002,1.2,-0.3,0.3,0.6,-0.5211625181428572,-0.0428571428571427,-0.3,-0.1128590395999999,-0.0374999999999999,-0.3,0.6,1.0903918079,0.3000000000000003,-0.3,-0.6,0.7493905790900002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6209987711899998,0.3,-0.3,-0.6,-1.2,0.3
07-01 15:00:00+02:00,0.3,-0.6,1.07838755432,-0.3,0.3,0.2888738327999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3982528049300002,-0.3,0.3,0.6,-0.8626738328,0.3,-0.3,-0.1620628483999999,-0.0374999999999999,-0.3,0.6,1.137352569699999,0.3000000000000003,-0.3,-0.6,0.7948354551500001,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6210828854499997,0.3,-0.3,-0.6,-1.2,0.3
07-01 16:00:00+02:00,0.3,-0.5281303294600002,1.2,-0.3,0.3,0.2931490042000001,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3956405049,-0.3,0.3,0.6,-0.8597490042,0.3,-0.3,-0.2301562412999998,-0.0374999999999999,-0.2994287517000001,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.8582369355400001,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.62126568724,0.3,-0.3,-0.6,-1.2,0.3
07-01 17:00:00+02:00,0.3,-0.2960080541200005,1.2,-0.3,0.3,0.2922881364,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2288971741999999,1.2,-0.3,0.3,0.6,-0.5188309935428572,-0.0428571428571427,-0.3,-0.2973163825000002,-0.0374999999999999,0.3,0.0709632764999997,1.2,0.3000000000000003,-0.3,-0.6,0.9305077679800002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6211444914799997,0.3,-0.3,-0.6,-1.2,0.3
07-01 18:00:00+02:00,-0.3,0.5200739160900002,1.2,-0.3,0.3,0.6,0.6644371898999999,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3325092325700002,1.2,0.3,-0.3,-0.3737325110300005,1.2,-0.15,0.3,0.6,-0.2636371898999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.67190454907,0.0,0.3,0.6,1.2,0.19982046836,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0752692974600001,-0.3,-0.6,0.95424662183,0.3
07-01 19:00:00+02:00,-0.3,0.5770339688099996,1.2,-0.3,0.3,0.6,0.6688408692000001,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3458754174599999,1.2,0.3,-0.3,0.6,0.1871055966100008,-0.1500000000000005,0.3,0.6,-0.2672408691999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6912768661599997,0.0,0.3,0.6,1.2,0.2048198551199999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0677702173200001,-0.3,-0.6,0.9469727716400004,0.3
07-01 20:00:00+02:00,-0.3,0.5663524720399998,1.2,-0.3,0.3,0.6,0.6838877186833343,0.295927057416666,-0.3,-0.6,-1.2,0.0,0.3,0.6,1.2,-0.1775562344499996,-0.3,-0.6,1.004903668608333,-0.1479635287083329,0.3,0.6,-0.8734147761,0.3,0.3,1.2,0.0,-0.3,-0.6,0.4781350590500006,0.3,0.3,0.6,1.2,0.1744308706399997,-0.3,-0.6,-1.2,0.2399999999999996,0.3,0.6,1.2,0.0383536940399998,-0.3,-0.6,0.8579421175499993,0.3
07-01 21:00:00+02:00,0.3,-0.0837244368400002,1.2,-0.3,0.3,0.6,0.6944983229000001,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3116394346800001,1.2,0.3,-0.3,-0.3573247246199997,1.2,-0.15,0.3,0.6,-0.2820983229,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6818033061800002,0.0,0.3,0.6,1.2,0.20298361284,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.07052458074,-0.3,-0.6,0.9506557259199996,0.3
07-01 22:00:00+02:00,0.3,-0.1874042846000007,1.2,-0.3,0.0482872085,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3716350765900003,-0.3,0.3,0.6,-0.5604300656428574,-0.0428571428571427,-0.3,-0.2806516489000001,-0.0374999999999999,0.3,0.1236303297999997,1.2,0.3000000000000003,-0.3,-0.6,0.99217487927,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6185445494699999,0.3,-0.3,-0.6,-1.2,0.3
07-01 23:00:00+02:00,-0.3,0.3534494316099994,1.2,-0.3,0.3,0.6,0.9625324476,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.9860545222,-0.3,0.3,0.6,-0.5758753047428573,-0.0428571428571427,-0.3,-0.2484740675,-0.0374999999999999,0.3,0.1171948134999997,1.2,0.3000000000000003,-0.3,-0.6,0.9847740355200004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61757922202,0.3,-0.3,-0.6,-1.2,0.3
07-02 00:00:00+02:00,-0.3,0.6,0.8866403911199996,-0.3,0.0783500575999997,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1001084005299997,-0.6,1.2,-0.3,0.3,0.6,-0.9369500576,0.3,-0.3,-0.2105207134000001,-0.0374999999999999,0.3,0.6,0.7096041426999997,0.3000000000000003,-0.3,-0.6,0.9760447641000004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6164406214,0.3,-0.3,-0.6,-1.2,0.3
07-02 01:00:00+02:00,-0.3,0.6,0.8261992536899994,-0.3,0.3,0.3987540299,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.1776869651199999,1.2,-0.3,0.3,0.6,-0.9501540299,0.3,-0.3,-0.1830124377999997,-0.0374999999999999,0.3,0.1041024875999997,1.2,0.3000000000000003,-0.3,-0.6,0.9697178607300004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61561537313,0.3,-0.3,-0.6,-1.2,0.3
07-02 02:00:00+02:00,-0.3,0.2002425752899992,1.2,-0.3,0.3,0.4071556738,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.1679517139000001,1.2,-0.3,0.3,0.6,-0.6128985309428573,-0.0428571428571427,-0.3,-0.1713423462999999,-0.0374999999999999,0.3,0.6,0.7017684692999997,0.3000000000000003,-0.3,-0.6,0.96703373969,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6152652703899999,0.3,-0.3,-0.6,-1.2,0.3
07-02 03:00:00+02:00,-0.3,0.1966398438099993,1.2,-0.3,0.3,0.6,1.0096178845999992,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.4285208653699996,-0.3,0.3,0.6,-0.9582178846,0.3,-0.3,-0.1662127403999995,-0.0374999999999999,-0.1992574519000002,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9658539303100004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6151113822100001,0.3,-0.3,-0.6,-1.2,0.3
07-02 04:00:00+02:00,0.3,0.6,0.2210148866899992,-0.3,0.3,0.6,1.0009594124999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1106859812399999,-0.6,1.2,-0.3,0.3,0.6,-0.9559594125,0.3,-0.3,-0.1709178905999997,-0.0374999999999999,0.3,0.6,0.7016835780999997,0.3000000000000003,-0.3,-0.6,0.96693611482,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6152525367199997,0.3,-0.3,-0.6,-1.2,0.3
07-02 05:00:00+02:00,0.3,0.6,0.2934819976099996,-0.3,0.3,0.3715582774999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.2334153429200002,1.2,-0.3,0.3,0.6,-0.9421582775,0.3,-0.3,-0.1948702551999999,-0.0374999999999999,0.3,0.6,0.7026340509999995,0.3000000000000003,-0.3,-0.6,0.9703491586600002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61611510766,0.3,-0.3,-0.6,-1.2,0.3
07-02 06:00:00+02:00,-0.3,0.3246209370599996,1.2,-0.3,0.3,0.3536533077999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.9348955257699998,-0.3,0.3,0.6,-0.9242533078,0.3,-0.3,-0.2109722754,-0.0374999999999999,-0.2111055449,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.96452862336,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6172341682599998,0.3,-0.3,-0.6,-1.2,0.3
07-02 07:00:00+02:00,0.3,0.6,0.2258497102399996,-0.3,0.0211293020999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.0149158142200002,-0.6,1.2,-0.3,0.3,0.6,-0.8997293020999999,0.3,-0.3,-0.1884639539999999,-0.0374999999999999,-0.2744872092,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9034797094200002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6187669186199998,0.3,-0.3,-0.6,-1.2,0.3
