LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_eac1
01-02 16:00:00+01:00,-0.3,0.6,0.4996884043400003,-0.3,0.0034127576363633,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0038270197636364,0.3,0.6,1.2,-0.3,-0.0592652926427276,-0.6,1.2,-0.1474486534909092,0.3,0.6,-0.9208397774,0.3,0.3,0.6,1.2,0.0769135098818181,-0.3,-0.6,-0.2421805475818181,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5973384196981821,0.3,0.3,0.3096832406000003,1.2,0.3,0.3,0.6,-0.0051026930181817
01-02 17:00:00+01:00,-0.3,0.6,0.72554672634,-0.3,0.3,0.6,0.956174435545454,0.3,-0.3,-0.6,-1.2,-0.041453629745454,0.3,0.6,1.2,-0.3,0.02893032300909,-0.6,1.2,-0.1776357531636362,0.3,0.6,-0.9115208058,0.3,0.3,0.6,1.2,0.0542731851272728,0.3,-0.6,-0.8350718421272725,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.1435011201672721,-1.2,0.3,0.3,0.6,0.8298003358000001,0.3,0.3,0.6,0.0552715063272725
01-02 18:00:00+01:00,-0.3,0.2426547401800008,1.2,-0.3,0.3,0.6,0.9591470122454544,0.3,-0.3,-0.6,-1.2,-0.0762251021454543,0.3,0.6,1.2,-0.3,-0.3,-0.2416159346509095,1.2,-0.2008167347636364,0.3,0.6,-0.8809219100999999,0.3,0.3,0.6,1.2,0.0368874489272727,-0.3,-0.6,-0.2686842654272727,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.3954749457527269,0.3,0.3,0.2170507958999997,1.2,0.3,0.3,0.6,0.1016334695272727
01-02 19:00:00+01:00,0.3,0.6,0.2940753669899993,-0.3,0.0519521801727266,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0896015012727266,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3633449608345447,-0.2097343341818181,0.3,0.6,-0.8691506789,0.3,0.3,0.6,1.2,0.0301992493636364,-0.3,-0.6,-0.2816147845636361,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.2280006347336356,-1.2,0.3,0.3,0.6,0.8121461162000003,0.3,0.3,0.6,0.1194686683636361
01-02 20:00:00+01:00,-0.3,0.6,0.9094289296600004,-0.3,0.3,0.3471332787818176,1.2,0.3,-0.3,-0.6,-1.2,-0.0927773229818177,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3613774867363628,-0.2118515486545453,0.3,0.6,-0.5663559558,0.0,0.3,0.6,1.2,0.0286113385090909,-0.3,0.3153152544909091,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.3664257981309087,0.3,-0.0890183518000001,0.6,1.2,0.3,0.3,0.6,0.1237030973090909
01-02 21:00:00+01:00,-0.3,0.6,0.9010398833900004,-0.3,0.0443604995818174,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0930041631818175,0.3,0.6,1.2,-0.3,-0.3,-0.2292773355736376,1.2,-0.2120027754545452,0.3,0.6,-0.5661563364,0.0,0.3,0.6,1.2,0.028497918409091,0.3,-0.6,-0.8849040244090904,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.2339723063890908,-1.2,0.3,-0.0891015265,0.6,1.2,0.3,0.3,0.6,0.1240055509090904
01-02 22:00:00+01:00,0.3,0.6,0.2361937224600001,-0.3,0.0400389501363623,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0769912510363624,0.3,0.6,1.2,-0.3,0.3,-0.6,0.9680744006772712,-0.2013275006909088,0.3,0.6,-0.8802476990999999,0.3,0.3,0.6,1.2,0.0365043744818182,-0.3,0.3305751240181817,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.3941303544081823,0.3,-0.0832301253999992,0.6,1.2,0.3,0.3,0.6,0.1026550013818181
01-02 23:00:00+01:00,-0.3,0.1386839013599999,1.2,-0.3,0.3,0.6,0.937512186845453,0.3,-0.3,-0.6,-1.2,-0.0492682241454534,0.3,0.6,1.2,-0.3,-0.3,-0.2512683366009108,1.2,-0.182845482763636,0.3,0.6,-0.9046439627,0.3,0.3,0.6,1.2,0.0503658879272728,0.3,-0.6,-0.8426259500272723,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1572157333572724,-1.2,0.3,-0.0730650154999997,0.6,1.2,0.3,0.3,0.6,0.0656909655272722
01-03 00:00:00+01:00,0.3,-0.5535317540699997,1.2,-0.3,0.3,0.3378931998545452,1.2,0.3,-0.3,-0.6,-1.2,-0.0191099988545452,0.3,0.6,1.2,-0.3,-0.3,-0.2861696007390912,1.2,-0.1627399992363637,0.3,0.6,-0.931183201,0.3,0.3,0.6,1.2,0.0654450005727272,0.3,-0.2134729988727273,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1042880480127276,-1.2,0.3,0.3,0.2379930003999998,1.2,0.3,0.3,0.6,0.0254799984727273
01-03 01:00:00+01:00,-0.3,-0.0461915543499998,1.2,-0.3,0.043714409363636,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.009046588636364,0.3,0.6,1.2,-0.3,-0.3,-0.3121898167372731,1.2,-0.1439689409090908,0.3,0.6,-0.655960998,0.0,0.3,0.6,1.2,0.0795232943181817,-0.3,-0.6,-0.1862549643181819,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5451267630518184,0.3,0.3,0.6,0.8483170825000006,0.3,0.3,0.6,-0.012062118181818
01-03 02:00:00+01:00,-0.3,0.6,0.4942784162500002,-0.3,0.3,0.3449911636636363,1.2,0.3,-0.3,-0.6,-1.2,0.0317403031363635,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8516862060327279,-0.1288397979090911,0.3,0.6,-0.6759314667999999,0.0,0.3,0.6,1.2,0.0908701515681818,-0.3,0.4356822930318181,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.5849542320018181,0.3,-0.0433618888499999,0.6,1.2,0.3,0.3,0.6,-0.0423204041818182
01-03 03:00:00+01:00,0.3,-0.6,1.08286647868,-0.3,0.3,0.3380950985781817,1.2,0.3,-0.3,-0.6,-1.2,0.0425408451218183,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8175738591136368,-0.1216394365854547,0.3,0.6,-0.9854359437,0.3,0.3,0.6,1.2,0.0962704225609091,0.3,-0.153877183060909,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,0.2960908168009089,-0.6,-1.2,0.3,0.3,0.6,0.8605983098899996,0.3,0.3,0.6,-0.0567211268290909
01-03 04:00:00+01:00,-0.3,0.6,0.4852088248600001,-0.3,0.3,0.3310755409927272,1.2,0.3,-0.3,-0.6,-1.2,0.0477038252072727,0.3,0.6,1.2,-0.3,-0.3,-0.4065304481154549,1.2,-0.1181974498618183,0.3,0.6,-0.6899793662,0.0,0.3,0.6,1.2,0.0988519126036364,0.3,-0.1488863023036363,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.0129702132463641,-1.2,0.3,0.3,0.6,0.8624914025800001,0.3,0.3,0.6,-0.0636051002763637
01-03 05:00:00+01:00,-0.3,0.6,0.4877290427300007,-0.3,0.3,0.6,0.9376138419872724,0.3,-0.3,-0.6,-1.2,0.0465513167127275,0.3,0.6,1.2,-0.3,-0.3,0.6,0.195807157305454,-0.1189657888581818,0.3,0.6,-0.9889651587,0.3,0.3,0.6,1.2,0.0982756583563636,-0.3,0.4499996061436363,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.0109475608436364,-1.2,0.3,-0.0379311838599996,0.6,1.2,0.3,0.3,0.6,-0.0620684222836362
01-03 06:00:00+01:00,0.2133095075100006,-0.6,1.2,-0.3,0.0392859135618179,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0392840538381819,0.3,0.6,1.2,-0.3,-0.3,-0.3991417944336373,1.2,-0.1238106307745454,0.3,0.6,-0.6825699674,0.0,0.3,0.6,1.2,0.0946420269190909,-0.3,0.4429745853809091,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.598193514480909,0.3,0.3,0.2594041530699998,1.2,0.3,0.3,0.6,-0.0523787384509091
01-03 07:00:00+01:00,-0.3,-0.0338789558399996,1.2,-0.3,0.3,0.6,0.9322188882072722,0.3,-0.3,-0.6,-1.2,0.0257759316927275,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8039674037354543,-0.1328160455381816,0.3,0.6,-0.9679948199,0.3,0.3,0.6,1.2,0.0878879658463635,-0.3,0.4254367339536361,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5747987601336367,0.3,0.3,0.6,0.8549311749700002,0.3,0.3,0.6,-0.0343679089236362
01-03 08:00:00+01:00,-0.3,-0.2961301458099998,1.2,-0.3,0.3,0.2808118552545446,1.2,0.3,-0.3,-0.6,-1.2,0.0689678729454554,0.3,0.6,1.2,-0.3,-0.3,-0.4750034386790924,1.2,-0.1040214180363633,0.3,0.6,-0.9537797282,0.3,0.3,0.6,1.2,0.1094839364727274,-0.3,-0.6,-0.2198510561727269,0.3,0.3,0.6,1.2,0.0500000000000003,0.1804233829627267,-0.6,-1.2,0.3,0.0430082201000003,0.6,1.2,0.3,0.3,0.6,-0.091957163927273
01-03 09:00:00+01:00,-0.1674785850899993,-0.6,1.2,-0.3,0.3,0.6,0.8243526069545448,0.3,-0.3,-0.6,-1.2,0.0909282755454551,0.3,0.6,1.2,-0.3,-0.2479860963290917,-0.6,1.2,-0.0893811496363635,0.3,0.6,-0.9304808825,0.3,0.3,0.6,1.2,0.1204641377727271,-0.3,0.3303373330272726,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,0.068706876422727,-0.6,-1.2,0.3,0.1269003677000006,0.6,1.2,0.3,0.3,0.6,-0.1212377007272726
01-03 10:00:00+01:00,0.3,-0.6,0.7013309166399988,-0.3,0.3,0.6,0.7528614573090906,0.3,-0.3,-0.6,-1.2,0.0942878554909095,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.1711277724518177,-0.0871414296727269,0.3,0.6,-0.6067493127999999,0.0,0.3,0.6,1.2,0.1221439277454545,-0.3,-0.6,-0.3108950730454545,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.8872011864045461,0.3,0.3,0.4798122137000004,1.2,0.3,0.3,0.6,-0.1257171406545455
01-03 11:00:00+01:00,-0.3,-0.6,0.646378633114,0.3,-0.3,-0.6,0.8264546754600002,-0.3,-0.3,-0.2791827281600001,1.2,-0.3,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.0499999999999998,0.3,0.6,-0.5640148044428572,-0.0428571428571427,-0.3,-0.6,-0.7990293621439998,0.1499999999999999,-0.3,-0.6,-0.525231678070286,0.0857142857142859,-0.1106633113999995,0.6,1.2,-0.0500000000000003,-0.3,-0.6,0.6183205032999999,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
01-03 12:00:00+01:00,-0.3,-0.6,0.6404187325999999,0.3,-0.3,-0.6,0.822450696,-0.3,0.0428451280000001,-0.6,1.2,-0.3,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.0499999999999998,0.3,0.6,-0.5736386811428573,-0.0428571428571427,0.0658832824099998,-0.6,-1.2,0.1499999999999999,-0.3,-0.6,-0.4741045281242858,0.0857142857142859,0.3,0.6,0.7785267400000004,-0.0500000000000003,-0.3,-0.6,0.6177190109999999,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
01-03 13:00:00+01:00,-0.3,0.6,-0.562771811325,0.3,-0.3,-0.6,0.8220724529899999,-0.3,-0.3,-0.2553071708899997,1.2,-0.3,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.0499999999999998,0.3,0.6,-0.9187652821,0.3,0.0973821905649999,-0.6,-1.2,0.1499999999999999,-0.3,-0.6,-0.5018210061792856,0.0857142857142859,0.3,0.6,0.7927811325000003,-0.0500000000000003,-0.3,-0.6,0.6175771698699999,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
01-03 14:00:00+01:00,0.3,-0.6,0.7104392002800004,-0.3,-0.137609873009091,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0986156083090911,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.175414010668182,-0.0842562611272727,0.3,0.6,-0.6238057352999999,0.0,0.3,0.6,1.2,0.1243078041545454,-0.3,-0.6,-0.2846315786545454,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.2839443926054544,-1.2,0.3,0.1697190564000001,0.6,1.2,0.3,0.3,0.6,-0.1314874777454544
01-03 15:00:00+01:00,0.3,-0.6,0.8905950085800003,-0.3,0.3,0.6,0.7978101821181818,0.3,-0.3,-0.6,-1.2,0.0711818157818182,0.3,0.6,1.2,-0.3,-0.3,-0.5762123620863641,1.2,-0.1025454561454546,0.3,0.6,-0.9349919979,0.3,0.3,0.6,1.2,0.110590907890909,-0.3,-0.6,-0.2522709113909092,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.7835260866790905,0.3,0.3,0.4051799990999997,1.2,0.3,0.3,0.6,-0.0949090877090907
01-03 16:00:00+01:00,0.2637815080699995,-0.6,1.2,-0.3,0.3,0.2599568618181812,1.2,0.3,-0.3,-0.6,-1.2,0.0226261515818189,0.3,0.6,1.2,-0.3,-0.1836967370063648,-0.6,1.2,-0.1349158989454542,0.3,0.6,-0.9421830134,0.3,0.3,0.6,1.2,0.0863130757909092,-0.3,-0.6,-0.2160080534909088,0.3,0.3,0.6,1.2,0.0500000000000003,0.2777691039509083,-0.6,-1.2,0.3,0.3,0.6,0.9081762556,0.3,0.3,0.6,-0.0301682021090911
01-03 17:00:00+01:00,0.3,0.6,0.1572738520700001,-0.3,0.3,0.6,0.8955952061999997,0.3,-0.3,-0.6,-1.2,-0.0132933851999997,0.3,0.6,1.2,-0.3,-0.3,0.6,0.1785077665099999,-0.1588622568000001,0.3,0.6,-0.636301821,0.0,0.3,0.6,1.2,0.0683533073999999,-0.3,0.3921497275999998,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5059201090100002,0.3,-0.0598742411999993,0.6,1.2,0.3,0.3,0.6,0.0177245136000001
01-03 18:00:00+01:00,-0.3,0.2871629153599996,1.2,-0.3,0.3,0.2497752824,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.0221348283999995,1.2,0.3,-0.3,0.6,0.705469667730001,-0.1500000000000005,0.3,0.6,-0.3013752824,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.1755730342999999,-1.2,0.0,0.3,0.6,1.2,0.1997707862799999,-0.3,-0.6,-0.3566797757300002,0.3,0.3,0.6,1.2,0.0753438205800001,0.3,0.6,0.3
01-03 19:00:00+01:00,0.3,0.6,0.3462683056,-0.3,0.3,0.6,0.8367585708999996,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.6567529772,0.3,-0.3,0.0598653555199998,1.2,-0.15,0.3,0.6,-0.2847585709,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4313505954,-1.2,0.0,0.3,0.6,1.2,0.2025402381599999,-0.3,0.2485129465599999,-1.2,0.3,0.3,0.6,1.2,0.07118964276,0.3,0.6,0.3
01-03 20:00:00+01:00,-0.3,0.3850557872999999,1.2,-0.3,0.3,0.6,0.8346631908,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.6702850190999998,0.3,-0.3,0.6,0.6263553701700009,-0.1500000000000005,0.3,0.6,-0.2782631907999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1659429961999998,0.0,0.3,0.6,1.2,0.2036228015199999,-0.3,0.25054275285,-1.2,0.3,0.3,0.6,1.2,0.0695657977200001,0.3,0.6,0.3
01-03 21:00:00+01:00,-0.3,0.3968287108200007,1.2,-0.3,-0.0543455287999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.0748865184,1.2,0.3,-0.3,0.6,0.6163770313300005,-0.1500000000000005,0.3,0.6,-0.2760544711999999,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.1650226962999999,-1.2,0.0,0.3,0.6,1.2,0.20399092148,-0.3,-0.6,-0.3487670222299996,0.3,0.3,0.6,1.2,0.0690136177799999,0.3,0.6,0.3
01-03 22:00:00+01:00,0.3,0.6,0.3480617770700003,-0.3,0.3,0.261750947199999,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.0488521934,1.2,0.3,-0.3,0.6,0.6549905783300005,-0.1500000000000005,0.3,0.6,-0.2885509471999998,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4297704387,-1.2,0.0,0.3,0.6,1.2,0.2019081754800001,-0.3,0.2473278290199999,-1.2,0.3,0.3,0.6,1.2,0.0721377367799999,0.3,0.6,0.3
01-03 23:00:00+01:00,-0.3,0.2716663274300005,1.2,-0.3,0.0204738347545452,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0439486230545451,0.3,0.6,1.2,-0.3,0.3,-0.6,0.793327118740909,-0.1792990820363638,0.3,0.6,-0.9093252117,0.3,0.3,0.6,1.2,0.0530256884727273,-0.3,0.3625163310272726,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.4521201665572728,0.3,0.3,0.2288855049000002,1.2,0.3,0.3,0.6,0.0585981640727272
01-04 00:00:00+01:00,0.3,-0.4274017540399998,1.2,-0.3,0.3,0.3126007802636359,1.2,0.3,-0.3,-0.6,-1.2,-0.0150065023636359,0.3,0.6,1.2,-0.3,-0.1295958385072734,-0.6,1.2,-0.1600043349090908,0.3,0.6,-0.9347942779,0.3,0.3,0.6,1.2,0.0674967488181818,0.3,-0.2095062856181817,-1.2,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,-0.6,-0.5029135883518174,0.3,0.3,0.2394976157999992,1.2,0.3,0.3,0.6,0.0200086698181817
01-04 01:00:00+01:00,0.3,-0.5382770866099996,1.2,-0.3,0.0151744753818173,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0135460382181827,0.3,0.6,1.2,-0.3,-0.3,-0.439069464493638,1.2,-0.1409693078545451,0.3,0.6,-0.6599205135999999,0.0,0.3,0.6,1.2,0.0817730191090909,-0.3,-0.6,-0.1819054964090909,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.0469767029090908,-1.2,0.3,-0.0500331192999997,0.6,1.2,0.3,0.3,0.6,-0.0180613842909092
01-04 02:00:00+01:00,-0.3,-0.02172702859,1.2,-0.3,0.0238150367818179,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0348746933181821,0.3,0.6,1.2,-0.3,-0.3,-0.4455198037436367,1.2,-0.1267502044545453,0.3,0.6,-0.6786897300999999,0.0,0.3,0.6,1.2,0.0924373466590909,0.3,-0.1612877964590909,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5904550867709095,0.3,-0.0422126124499993,0.6,1.2,0.3,0.3,0.6,-0.046499591090909
01-04 03:00:00+01:00,-0.3,0.6,0.5504070565699999,-0.3,0.3,0.3190620550599998,1.2,0.3,-0.3,-0.6,-1.2,0.04781620794,0.3,0.6,1.2,-0.3,0.3,-0.6,0.7277976269400004,-0.1181225280400003,0.3,0.6,-0.990078263,0.3,0.3,0.6,1.2,0.09890810397,-0.3,-0.6,-0.1487776656700001,0.3,0.3,0.6,1.2,0.0500000000000003,0.2868325550499995,-0.6,-1.2,0.3,0.3,0.6,0.8625326095900003,0.3,0.3,0.6,-0.0637549439199998
01-04 04:00:00+01:00,0.3,-0.6,1.1590224706300003,-0.3,-0.0053363086945457,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0544692389945456,0.3,0.6,1.2,-0.3,-0.3,0.6,0.0911396870290905,-0.1136871740036362,0.3,0.6,-0.9959329303,0.3,0.3,0.6,1.2,0.1022346194972727,-0.3,-0.6,-0.1423464022972727,0.3,0.3,0.6,1.2,0.0499999999999998,0.2751564855772733,-0.6,-1.2,0.3,-0.0350279457100001,0.6,1.2,0.3,0.3,0.6,-0.0726256519927273
01-04 05:00:00+01:00,-0.3,0.6,0.5958683776999998,-0.3,0.3,0.2624129245890902,1.2,0.3,-0.3,-0.6,-1.2,0.0532256286109097,0.3,0.6,1.2,-0.3,-0.2404644022881825,-0.6,1.2,-0.114516247592727,0.3,0.6,-0.6948385532,0.0,0.3,0.6,1.2,0.1016128143054546,-0.3,-0.6,-0.1435485590054543,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.6226609782045451,0.3,0.3,0.2645160638199998,1.2,0.3,0.3,0.6,-0.0709675048145455
01-04 06:00:00+01:00,0.3,-0.5648842719099996,1.2,-0.3,0.3,0.6,0.8360978705727276,0.3,-0.3,-0.6,-1.2,0.0491844117272723,0.3,0.6,1.2,-0.3,0.3,-0.6,0.6373219764745459,-0.1172103921818184,0.3,0.6,-0.6912822823,0.0,0.3,0.6,1.2,0.0995922058636363,-0.3,-0.6,-0.1474550686636364,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.0155686425863638,-1.2,0.3,-0.0369657156999996,0.6,1.2,0.3,0.3,0.6,-0.0655792156363634
01-04 07:00:00+01:00,-0.3,0.6,0.6635542826500005,-0.3,0.3,0.2262602836109082,1.2,0.3,-0.3,-0.6,-1.2,0.0414309698890916,0.3,0.6,1.2,-0.3,-0.2598118207318193,-0.6,1.2,-0.1223793534072726,0.3,0.6,-0.6836912534999999,0.0,0.3,0.6,1.2,0.0957154849445454,-0.3,-0.6,-0.1562300624445454,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.6027933521554549,0.3,0.3,0.2610713556300004,1.2,0.3,0.3,0.6,-0.0552412931854545
01-04 08:00:00+01:00,0.3,-0.6,1.0353216416500006,-0.3,0.3,0.6,0.8167559711945451,0.3,-0.3,-0.6,-1.2,0.0605002401054548,0.3,0.6,1.2,-0.3,0.3,-0.6,0.6324318463309087,-0.1096665065963636,0.3,0.6,-0.9768562113,0.3,0.3,0.6,1.2,0.1052501200527272,-0.3,-0.6,-0.1771564345527272,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.1177439213672725,-1.2,0.3,0.3,0.3510234213599997,1.2,0.3,0.3,0.6,-0.0806669868072727
01-04 09:00:00+01:00,-0.3,0.6,0.2084492943799998,-0.3,0.3,0.1858763399727269,1.2,0.3,-0.3,-0.6,-1.2,0.091563833727273,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.170407146444545,-0.0889574441818181,0.3,0.6,-0.6598401736999999,0.0,0.3,0.6,1.2,0.1207819168636363,-0.3,0.3789517059363637,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.2450085281963643,-1.2,0.3,0.3,0.6,1.0379334057000007,0.3,0.3,0.6,-0.1220851116363636
01-04 10:00:00+01:00,0.3,-0.6,0.7128739579799999,-0.3,0.3,0.13264527970909,1.2,0.3,-0.3,-0.6,-1.2,0.1146226690909099,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0786414917918177,-0.073584887272727,0.3,0.6,-0.9384679488,0.3,0.3,0.6,1.2,0.1323113345454545,-0.3,0.3318019134545453,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.025912784254546,-0.6,-1.2,0.3,0.3,0.4894283120000003,1.2,0.3,0.3,0.6,-0.1528302254545454
01-04 11:00:00+01:00,-0.3,0.6,0.0525078539800007,-0.3,0.3,0.0764371867363633,1.2,0.3,-0.3,-0.6,-1.2,0.1360901107636363,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0017983291372723,-0.0592732594909092,0.3,0.6,-0.6341272975,0.0,0.3,0.6,1.2,0.1430450553818182,-0.3,-0.6,-0.2861662262818181,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.9852561444081814,0.3,0.2204197072999996,0.6,1.2,0.3,0.3,0.6,-0.1814534810181818
01-04 12:00:00+01:00,-0.3,-0.6,0.653318059204,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-1.2,0.1907342089999997,0.3,0.1320088139439996,1.2,-0.1474126328000002,-0.3,-0.6,0.9129700476826674,0.2771561393333329,0.3,0.6,-0.940334209,0.3,0.3,0.6,1.2,0.3,-0.3,-0.6,-0.7481801372560006,0.3,-0.1810059203999999,0.6,1.2,0.0,-0.3,-0.6,0.5562291119400007,-0.2400000000000007,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
01-04 13:00:00+01:00,-0.3,0.6,0.0618003228200005,-0.3,-0.2561829262181817,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.1391243852181817,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9930243934663634,-0.0572504098545456,0.3,0.6,-0.938141459,0.3,0.3,0.6,1.2,0.1445621926090909,-0.3,-0.6,-0.2809930943090909,0.3,0.3,0.6,1.2,0.0500000000000001,-0.3,-0.6,-0.9844252960809092,0.3,0.3,0.5152922746,1.2,0.3,0.3,0.6,-0.185499180290909
01-04 14:00:00+01:00,-0.3,0.6,0.1513562744799998,-0.3,0.3,0.6,0.6782844064454541,0.3,-0.3,-0.6,-1.2,0.1165632798545457,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0613835009190902,-0.0722911467636361,0.3,0.6,-0.9384476863,0.3,0.3,0.6,1.2,0.1332816399272727,-0.3,-0.6,-0.2692021628272725,0.3,0.3,0.6,1.2,0.0500000000000001,-0.0152905561627277,-0.6,-1.2,0.3,0.3,0.4762198693,1.2,0.3,0.3,0.6,-0.1554177064727274
01-04 15:00:00+01:00,0.3,-0.6,0.8821158398000011,-0.3,0.3,0.6,0.7362908813272717,0.3,-0.3,-0.6,-1.2,0.0911759888727279,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.1463513671154535,-0.0892160074181816,0.3,0.6,-0.6506668702,0.0,0.3,0.6,1.2,0.1205879944363636,-0.3,0.3638567892636363,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.2200958604536368,-1.2,0.3,0.1141111959000004,0.6,1.2,0.3,0.3,0.6,-0.1215679851636364
