LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3
03-19 18:00:00+01:00,0.001219002792,0.2925606701,0.04876011169,0.1950404466999999,0.2925606701,0.0975202233699999,0.1219002792,0.01828504188,0.1219002792,0.0004,0.0,0.0,0.218,0.1056,0.0548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-19 19:00:00+01:00,0.001299497931,0.3118795035,0.05197991724,0.207919669,0.3118795035,0.1039598345,0.1299497931,0.01949246897,0.1299497931,0.0,0.0,0.0,0.2132,0.0908,0.0576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-19 20:00:00+01:00,0.001384079456,0.3321790694,0.05536317824,0.2214527129,0.3321790694,0.1107263565,0.1384079456,0.02076119184,0.1384079456,0.0,0.0,0.0,0.21,0.0804,0.0556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-19 21:00:00+01:00,0.001369668808,0.3287205138,0.05478675231,0.2191470092,0.3287205138,0.1095735046,0.1369668808,0.0205450321199999,0.1369668808,0.0,0.0,0.0,0.2104,0.0708,0.0556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-19 22:00:00+01:00,0.001288086675,0.3091408019,0.05152346698,0.2060938679,0.3091408019,0.1030469339999999,0.1288086675,0.01932130012,0.1288086675,0.0,0.0,0.0,0.2208,0.0672,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-19 23:00:00+01:00,0.001176476062,0.282354255,0.04705904249,0.1882361699999999,0.282354255,0.09411808498,0.1176476062,0.01764714093,0.1176476062,0.0,0.0,0.0,0.21,0.0644,0.0452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 00:00:00+01:00,0.001086270214,0.2607048513,0.04345080855,0.1738032342,0.2607048513,0.0869016171,0.1086270214,0.01629405321,0.1086270214,0.0,0.0,0.0,0.1992,0.066,0.0436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 01:00:00+01:00,0.001009978156,0.2423947575,0.04039912625,0.161596505,0.2423947575,0.08079825249,0.1009978156,0.01514967234,0.1009978156,0.0,0.0,0.0,0.1916,0.0588,0.0436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 02:00:00+01:00,0.0009466973279999,0.2272073587,0.0378678931199999,0.1514715725,0.2272073587,0.07573578623,0.09466973279,0.01420045992,0.09466973279,0.0,0.0,0.0,0.188,0.052,0.0436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 03:00:00+01:00,0.000922434572,0.2213842972,0.03689738287,0.1475895314999999,0.2213842972,0.0737947657499999,0.09224345719,0.01383651858,0.09224345719,0.0,0.0,0.0,0.18,0.0536,0.0404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 04:00:00+01:00,0.000913104708,0.2191451299,0.03652418832,0.1460967533,0.2191451299,0.07304837664,0.0913104708,0.01369657062,0.0913104708,0.0,0.0,0.0,0.17,0.0556,0.0396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 05:00:00+01:00,0.000928436373,0.2228247294,0.0371374549,0.1485498196,0.2228247294,0.07427490981,0.09284363726,0.01392654559,0.09284363726,0.0,0.0,0.0,0.1648,0.0608,0.0432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 06:00:00+01:00,0.00101252969,0.2430071256,0.04050118759,0.1620047504,0.2430071256,0.08100237519,0.101252969,0.01518794535,0.101252969,0.0024,0.0052,0.0028,0.1628,0.068,0.0508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 07:00:00+01:00,0.001122873228,0.2694895747,0.04491492911,0.1796597165,0.2694895747,0.08982985823,0.1122873228,0.01684309842,0.1122873228,0.074,0.08,0.0788,0.1316,0.0812,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 08:00:00+01:00,0.001237724331,0.2970538394999999,0.04950897325,0.198035893,0.2970538394999999,0.09901794649,0.1237724331,0.01856586497,0.1237724331,0.1676,0.1756,0.1748,0.1796,0.1048,0.0664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 09:00:00+01:00,0.001321488434,0.3171572242,0.05285953737,0.2114381495,0.3171572242,0.1057190747,0.1321488434,0.01982232651,0.1321488434,0.242,0.2396,0.2484,0.21,0.1232,0.0764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 10:00:00+01:00,0.001397024326,0.3352858383,0.05588097306,0.2235238922,0.3352858383,0.1117619461,0.1397024326,0.0209553649,0.1397024326,0.2924,0.276,0.298,0.2108,0.1316,0.1024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 11:00:00+01:00,0.00140344881,0.3368277144,0.05613795241,0.2245518096,0.3368277144,0.1122759048,0.1403448809999999,0.02105173215,0.1403448809999999,0.3188,0.3064,0.3252,0.216,0.1348,0.13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 12:00:00+01:00,0.001393970287,0.3345528688,0.0557588114699999,0.2230352459,0.3345528688,0.1115176229,0.1393970287,0.0209095543,0.1393970287,0.3252,0.3084,0.3303999999999999,0.2336,0.1432,0.1456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 13:00:00+01:00,0.00139318078,0.3343633873,0.05572723121,0.2229089249,0.3343633873,0.1114544624,0.139318078,0.02089771171,0.139318078,0.3116,0.2888,0.3168,0.252,0.158,0.1611999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 14:00:00+01:00,0.001349015758,0.323763782,0.05396063034,0.2158425214,0.323763782,0.1079212607,0.1349015757999999,0.02023523638,0.1349015757999999,0.2524,0.2524,0.2792,0.268,0.1688,0.1835999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 15:00:00+01:00,0.001309156675,0.3141976021,0.05236626701,0.209465068,0.3141976021,0.104732534,0.1309156675,0.01963735013,0.1309156675,0.2236,0.1976,0.2244,0.284,0.1672,0.2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 16:00:00+01:00,0.001286922987,0.3088615169,0.05147691948,0.2059076779,0.3088615169,0.102953839,0.1286922987,0.0193038448,0.1286922987,0.146,0.1152,0.1452,0.29,0.1604,0.2076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 17:00:00+01:00,0.001281691289,0.3076059093,0.0512676515499999,0.2050706061999999,0.3076059093,0.1025353030999999,0.1281691289,0.01922536933,0.1281691289,0.0564,0.0327999999999999,0.054,0.2916,0.1492,0.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 18:00:00+01:00,0.0012838137279999,0.3081152947,0.05135254911,0.2054101964,0.3081152947,0.1027050982,0.1283813728,0.01925720592,0.1283813728,0.0004,0.0,0.0004,0.3036,0.14,0.1992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 19:00:00+01:00,0.001353777984,0.324906716,0.05415111934,0.2166044774,0.324906716,0.1083022387,0.1353777984,0.02030666975,0.1353777984,0.0,0.0,0.0,0.306,0.1288,0.2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 20:00:00+01:00,0.001415671189,0.3397610853,0.05662684755,0.2265073902,0.3397610853,0.1132536951,0.1415671189,0.02123506783,0.1415671189,0.0,0.0,0.0,0.2956,0.1108,0.1876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 21:00:00+01:00,0.001388418777,0.3332205065,0.05553675108,0.2221470043,0.3332205065,0.1110735022,0.1388418777,0.02082628165,0.1388418777,0.0,0.0,0.0,0.282,0.088,0.1692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 22:00:00+01:00,0.001295703553,0.3109688528,0.05182814213,0.2073125685,0.3109688528,0.1036562843,0.1295703553,0.0194355533,0.1295703553,0.0,0.0,0.0,0.2776,0.0655999999999999,0.1412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-20 23:00:00+01:00,0.001195386793,0.2868928303999999,0.04781547173,0.1912618869,0.2868928303999999,0.09563094346,0.1195386793,0.0179308018999999,0.1195386793,0.0,0.0,0.0,0.2708,0.054,0.1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 00:00:00+01:00,0.001092163219,0.2621191726,0.04368652877,0.1747461151,0.2621191726,0.08737305754,0.1092163219,0.01638244829,0.1092163219,0.0,0.0,0.0,0.2532,0.0552,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 01:00:00+01:00,0.001011811926,0.2428348621,0.04047247702,0.1618899081,0.2428348621,0.08094495405,0.1011811926,0.01517717888,0.1011811926,0.0,0.0,0.0,0.2376,0.0556,0.0924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 02:00:00+01:00,0.00094945345,0.227868828,0.03797813799,0.151912552,0.227868828,0.07595627599,0.09494534499,0.01424180175,0.09494534499,0.0,0.0,0.0,0.2248,0.05,0.0868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 03:00:00+01:00,0.0009211449229999,0.2210747816,0.03684579693,0.1473831877,0.2210747816,0.07369159386,0.09211449233,0.01381717385,0.09211449233,0.0,0.0,0.0,0.2004,0.04,0.0792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 04:00:00+01:00,0.000903224588,0.2167739011,0.03612898351,0.1445159341,0.2167739011,0.07225796703,0.09032245878,0.01354836882,0.09032245878,0.0,0.0,0.0,0.1812,0.0308,0.0784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 05:00:00+01:00,0.000902858585,0.2166860603,0.03611434338,0.1444573734999999,0.2166860603,0.07222868676,0.09028585845,0.01354287877,0.09028585845,0.0,0.0,0.0,0.18,0.0248,0.0824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 06:00:00+01:00,0.000924408323,0.2218579973999999,0.03697633291,0.1479053316,0.2218579973999999,0.07395266581,0.09244083227,0.0138661248399999,0.09244083227,0.0028,0.0064,0.0032,0.164,0.0196,0.0824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 07:00:00+01:00,0.000950708576,0.2281700582,0.03802834304,0.1521133721999999,0.2281700582,0.07605668608,0.0950708576,0.01426062864,0.0950708576,0.076,0.0908,0.0772,0.1372,0.018,0.0736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 08:00:00+01:00,0.001025201886,0.2460484526,0.04100807543,0.1640323017,0.2460484526,0.08201615087,0.1025201886,0.01537802829,0.1025201886,0.1704,0.1816,0.174,0.1364,0.0268,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 09:00:00+01:00,0.00114773712,0.2754569087,0.04590948479,0.1836379392,0.2754569087,0.09181896958,0.114773712,0.0172160568,0.114773712,0.2464,0.2512,0.2492,0.1504,0.034,0.1028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 10:00:00+01:00,0.001244209249,0.2986102197999999,0.04976836997,0.1990734799,0.2986102197999999,0.0995367399299999,0.1244209249,0.01866313874,0.1244209249,0.298,0.29,0.3011999999999999,0.1628,0.0364,0.1112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 11:00:00+01:00,0.001263845964,0.3033230313,0.05055383855,0.2022153542,0.3033230313,0.1011076771,0.1263845964,0.01895768946,0.1263845964,0.326,0.3136,0.3296,0.1668,0.0368,0.1164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 12:00:00+01:00,0.001266192714,0.3038862513,0.05064770855,0.2025908342,0.3038862513,0.1012954171,0.1266192714,0.01899289071,0.1266192714,0.3292,0.3243999999999999,0.3364,0.1616,0.0384,0.1268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 13:00:00+01:00,0.0012693089559999,0.3046341495,0.05077235826,0.203089433,0.3046341495,0.1015447165,0.1269308956,0.01903963435,0.1269308956,0.3112,0.3128,0.3223999999999999,0.1616,0.042,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 14:00:00+01:00,0.001227220974,0.2945330337,0.04908883895,0.1963553558,0.2945330337,0.09817767791,0.1227220974,0.01840831461,0.1227220974,0.2736,0.2796,0.2872,0.1744,0.0484,0.1616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 15:00:00+01:00,0.001172858705,0.2814860893,0.04691434822,0.1876573929,0.2814860893,0.09382869644,0.1172858705,0.01759288058,0.1172858705,0.2196,0.2192,0.2304,0.198,0.0532,0.1852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 16:00:00+01:00,0.001141356687,0.2739256048,0.04565426747,0.1826170698999999,0.2739256048,0.0913085349299999,0.1141356687,0.0171203503,0.1141356687,0.1464,0.1331999999999999,0.152,0.2088,0.0596,0.2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 17:00:00+01:00,0.0011274495179999,0.2705878842999999,0.04509798072,0.1803919229,0.2705878842999999,0.09019596143,0.1127449517999999,0.01691174277,0.1127449517999999,0.0572,0.0424,0.0588,0.2164,0.07,0.1936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 18:00:00+01:00,0.001138510294,0.2732424705,0.04554041174,0.1821616469999999,0.2732424705,0.09108082349,0.1138510294,0.0170776544,0.1138510294,0.0004,0.0,0.0004,0.236,0.0736,0.1888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 19:00:00+01:00,0.00120640085,0.2895362038999999,0.04825603399,0.1930241359,0.2895362038999999,0.09651206797,0.120640085,0.01809601274,0.120640085,0.0,0.0,0.0,0.2248,0.0564,0.1856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 20:00:00+01:00,0.001284862513,0.3083670031,0.05139450051,0.2055780021,0.3083670031,0.102789001,0.1284862513,0.01927293769,0.1284862513,0.0,0.0,0.0,0.1976,0.04,0.1564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 21:00:00+01:00,0.001287143403,0.3089144168,0.05148573613,0.2059429445,0.3089144168,0.1029714723,0.1287143403,0.01930715105,0.1287143403,0.0,0.0,0.0,0.1504,0.0327999999999999,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 22:00:00+01:00,0.001220397466,0.2928953919,0.04881589865,0.1952635946,0.2928953919,0.09763179731,0.1220397466,0.018305962,0.1220397466,0.0,0.0,0.0,0.122,0.0368,0.0972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-21 23:00:00+01:00,0.001141939058,0.2740653739,0.04567756231,0.1827102493,0.2740653739,0.09135512463,0.1141939058,0.01712908587,0.1141939058,0.0,0.0,0.0,0.1092,0.0476,0.0804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 00:00:00+01:00,0.001038523011,0.2492455227,0.04154092045,0.1661636818,0.2492455227,0.08308184091,0.1038523011,0.01557784517,0.1038523011,0.0,0.0,0.0,0.1124,0.0632,0.0804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 01:00:00+01:00,0.000957882674,0.2298918418,0.03831530697,0.1532612279,0.2298918418,0.07663061394,0.09578826743,0.01436824011,0.09578826743,0.0,0.0,0.0,0.1244,0.0768,0.0932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 02:00:00+01:00,0.000902300887,0.2165522128,0.03609203546,0.1443681418,0.2165522128,0.07218407092,0.09023008865,0.0135345133,0.09023008865,0.0,0.0,0.0,0.148,0.094,0.1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 03:00:00+01:00,0.000865450764,0.2077081834,0.03461803057,0.1384721223,0.2077081834,0.06923606113,0.08654507642,0.01298176146,0.08654507642,0.0,0.0,0.0,0.1548,0.1112,0.1524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 04:00:00+01:00,0.000845498731,0.2029196956,0.03381994926,0.135279797,0.2029196956,0.06763989852,0.08454987315,0.01268248097,0.08454987315,0.0,0.0,0.0,0.1608,0.1348,0.2052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 05:00:00+01:00,0.0008489870269999,0.2037568865,0.03395948108,0.1358379243,0.2037568865,0.06791896216,0.0848987027,0.01273480541,0.0848987027,0.0,0.0,0.0,0.164,0.1631999999999999,0.2408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 06:00:00+01:00,0.000857529053,0.2058069728,0.03430116213,0.1372046485,0.2058069728,0.06860232426,0.08575290533,0.0128629358,0.08575290533,0.0028,0.0064,0.0032,0.1636,0.19,0.2476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 07:00:00+01:00,0.000854435665,0.2050645595,0.03417742658,0.1367097062999999,0.2050645595,0.06835485317,0.08544356646,0.01281653497,0.08544356646,0.0728,0.0852,0.0756,0.1132,0.168,0.206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 08:00:00+01:00,0.000890595272,0.2137428654,0.03562381089,0.1424952436,0.2137428654,0.07124762178,0.08905952723,0.01335892908,0.08905952723,0.1651999999999999,0.1784,0.1696,0.0428,0.096,0.1068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 09:00:00+01:00,0.000988898432,0.2373356237,0.03955593729,0.1582237491,0.2373356237,0.07911187457,0.09888984322,0.01483347648,0.09888984322,0.2396,0.2512,0.244,0.0336,0.0592,0.0384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 10:00:00+01:00,0.001082366261,0.2597679027,0.04329465045,0.1731786018,0.2597679027,0.0865893009,0.1082366261,0.01623549392,0.1082366261,0.2896,0.3004,0.2952,0.0384,0.0332,0.0268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 11:00:00+01:00,0.001118775577,0.2685061384,0.04475102307,0.1790040923,0.2685061384,0.08950204615,0.1118775577,0.01678163365,0.1118775577,0.3196,0.3256,0.3223999999999999,0.036,0.0136,0.0216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 12:00:00+01:00,0.001124644421,0.2699146611,0.04498577686,0.1799431074,0.2699146611,0.08997155371,0.1124644421,0.01686966632,0.1124644421,0.3272,0.3296,0.328,0.0316,0.0048,0.0192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 13:00:00+01:00,0.001142983726,0.2743160943,0.04571934905,0.1828773962,0.2743160943,0.0914386981,0.1142983725999999,0.01714475589,0.1142983725999999,0.314,0.314,0.3136,0.0304,0.0064,0.0208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 14:00:00+01:00,0.001134283011,0.2722279227,0.04537132046,0.1814852818,0.2722279227,0.09074264091,0.1134283011,0.0170142451699999,0.1134283011,0.28,0.2768,0.2784,0.0336,0.0163999999999999,0.0228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 15:00:00+01:00,0.0010839845379999,0.2601562892,0.04335938153,0.1734375261,0.2601562892,0.08671876305,0.1083984538,0.01625976807,0.1083984538,0.2231999999999999,0.2144,0.2211999999999999,0.0456,0.0252,0.0243999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 16:00:00+01:00,0.001054585277,0.2531004665,0.04218341109,0.1687336444,0.2531004665,0.08436682218,0.1054585277,0.01581877916,0.1054585277,0.144,0.134,0.1432,0.0612,0.0416,0.0283999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 17:00:00+01:00,0.001048858277,0.2517259864,0.04195433107,0.1678173243,0.2517259864,0.0839086621299999,0.1048858276999999,0.01573287415,0.1048858276999999,0.0544,0.0432,0.0532,0.0712,0.0644,0.0304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 18:00:00+01:00,0.001062234941,0.2549363859,0.04248939764,0.1699575906,0.2549363859,0.0849787952899999,0.1062234941,0.01593352412,0.1062234941,0.0008,0.0,0.0004,0.0815999999999999,0.0596,0.0228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03-22 19:00:00+01:00,0.001149074963,0.2757779911999999,0.04596299853,0.1838519941,0.2757779911999999,0.09192599707,0.1149074963,0.0172361244499999,0.1149074963,0.0,0.0,0.0,0.0664,0.0348,0.0168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
