LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon
02-10 16:00:00+01:00,0.0,0.0,0.1414997628618704,0.0032358522281315,0.0,0.0,0.0,0.0,0.0,0.4834616811089999,0.0,0.0,0.0,0.028,0.0336,0.0712,0.118,0.2852,0.2116
02-10 17:00:00+01:00,0.0,0.0,0.2003538920106053,0.0610965374693913,0.0,0.0,0.0,0.0,0.0,0.465863197863,0.0,0.0,0.0,0.0024,0.002,0.0052,0.1356,0.278,0.2264
02-10 18:00:00+01:00,0.0,0.0,0.2248111419411221,0.0806551648988786,0.0,0.0,0.0,0.0,0.0,0.4687062126619999,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.2732,0.2284
02-10 19:00:00+01:00,0.0,0.0,0.2992191557559336,0.1205176172140658,0.0,0.0,0.0,0.0,0.0,0.489611070439,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.2508,0.2136
02-10 20:00:00+01:00,0.0,0.0,0.3203250640131535,0.1293361489468458,0.0,0.0,0.0,0.0,0.0,0.4772360016499999,0.0,0.0,0.0,0.0,0.0,0.0,0.1244,0.2388,0.214
02-10 21:00:00+01:00,0.0,0.0,0.284620894254159,0.117879521785841,0.0,0.0,0.0,0.0,0.0,0.4724061230149999,0.0,0.0,0.0,0.0,0.0,0.0,0.1291999999999999,0.2592,0.2188
02-10 22:00:00+01:00,0.0,0.0,0.223685004912616,0.080539680157383,0.0,0.0,0.0,0.0,0.0,0.485094183245,0.0,0.0,0.0,0.0,0.0,0.0,0.1164,0.2904,0.2036
02-10 23:00:00+01:00,0.0,0.0,0.1907671163877105,0.0331027849622901,0.0,0.0,0.0,0.0,0.0,0.5265473059879999,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,0.292,0.1744
02-11 00:00:00+01:00,0.0,0.0,0.1663758926500007,0.0,0.0,0.0,0.0,0.0,0.0,0.5600213086079999,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.276,0.1484
02-11 01:00:00+01:00,0.0,0.0,0.1147287518099998,0.0,0.0,0.0,0.0,0.0,0.0,0.562315414104,0.0,0.0,0.0,0.0,0.0,0.0,0.0388,0.2492,0.1236
02-11 02:00:00+01:00,0.0,0.0,0.0965410368500001,0.0,0.0,0.0,0.0,0.0,0.0,0.56065532414,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.2256,0.1068
02-11 03:00:00+01:00,0.0,0.0,0.1028019563300006,0.0,0.0,0.0,0.0,0.0,0.0,0.5634358994419999,0.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.2092,0.098
02-11 04:00:00+01:00,0.0,0.0,0.1220936743700011,0.0,0.0,0.0,0.0,0.0,0.0,0.570628608897,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.1776,0.1032
02-11 05:00:00+01:00,0.0,0.0,0.1680756306900002,0.0,0.0,0.0,0.0,0.0,0.0,0.576251975006,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.1504,0.1072
02-11 06:00:00+01:00,0.0,0.0,0.2865630025700004,0.0,0.0,0.0,0.0,0.0,0.0,0.579954218464,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.1384,0.1004
02-11 07:00:00+01:00,0.0,0.0,0.3838363957761684,0.0123208504038316,0.0,0.0,0.0,0.0,0.0,0.5877629350289999,0.0,0.0,0.0,0.0264,0.0264,0.0272,0.0136,0.1408,0.0848
02-11 08:00:00+01:00,0.0,0.0,0.2080809821499965,0.0,0.0,0.0,0.0,0.0,0.0,0.59589888569,0.0,0.0,0.0,0.1356,0.1104,0.1331999999999999,0.0056,0.1504,0.064
02-11 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926229497379985,0.0,0.0,0.0,0.2168,0.1956,0.2196,0.006,0.1712,0.0352
02-11 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4289065280989979,0.0,0.0,0.0,0.2692,0.2768,0.274,0.0104,0.1788,0.0236
02-11 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370937862839985,0.0,0.0,0.0,0.3016,0.3076,0.3031999999999999,0.0184,0.1684,0.0168
02-11 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046045368719979,0.0,0.0,0.0,0.3124,0.3116,0.3092,0.0276,0.1515999999999999,0.0128
02-11 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3497382979199984,0.0,0.0,0.0,0.2988,0.2944,0.2944,0.0388,0.1364,0.0088
02-11 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404777270400997,0.0,0.0,0.0,0.2623999999999999,0.254,0.2576,0.0596,0.124,0.0132
02-11 15:00:00+01:00,0.0,0.0,0.0471541569499996,0.0,0.0,0.0,0.0,0.0,0.0,0.515832318581,0.0,0.0,0.0,0.2012,0.1896,0.1964,0.0856,0.102,0.0163999999999999
02-11 16:00:00+01:00,0.0,0.0,0.3336462160700019,0.0,0.0,0.0,0.0,0.0,0.0,0.504221559478,0.0,0.0,0.0,0.1124,0.0975999999999999,0.1084,0.0972,0.0764,0.0163999999999999
02-11 17:00:00+01:00,0.0,0.072467670021261,0.5,0.0609978068487345,0.0,0.0,0.0,0.0,0.0,0.451841449628,0.0,0.0,0.0,0.0172,0.008,0.0148,0.1496,0.0668,0.0192
02-11 18:00:00+01:00,0.0,0.1240522928063194,0.5,0.0867001676936793,0.0,0.0,0.0,0.0,0.0,0.4150861938239999,0.0,0.0,0.0,0.0,0.0,0.0,0.1864,0.0556,0.026
02-11 19:00:00+01:00,0.0,0.1744424738413194,0.5,0.1145312152586798,0.0,0.0,0.0,0.0,0.0,0.428793161482,0.0,0.0,0.0,0.0,0.0,0.0,0.1728,0.0452,0.0368
02-11 20:00:00+01:00,0.0,0.1729828237925838,0.5,0.1169387714274154,0.0,0.0,0.0,0.0,0.0,0.435206968157,0.0,0.0,0.0,0.0,0.0,0.0,0.1664,0.038,0.0532
02-11 21:00:00+01:00,0.0,0.1568743479827526,0.5,0.1074577524872476,0.0,0.0,0.0,0.0,0.0,0.4375803157829999,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.028,0.0692
02-11 22:00:00+01:00,0.0,0.1075651139439887,0.5,0.0746431726860115,0.0,0.0,0.0,0.0,0.0,0.443469126921,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0196,0.078
02-11 23:00:00+01:00,0.0,0.0404572631287906,0.5,0.0345818177412076,0.0,0.0,0.0,0.0,0.0,0.4537271280009999,0.0,0.0,0.0,0.0,0.0,0.0,0.1476,0.018,0.0824
02-12 00:00:00+01:00,0.0,0.0,0.4735510323100008,0.0,0.0,0.0,0.0,0.0,0.0,0.459203642084,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0196,0.0804
02-12 01:00:00+01:00,0.0,0.0,0.3732846232600013,0.0,0.0,0.0,0.0,0.0,0.0,0.468301214998,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.022,0.0784
02-12 02:00:00+01:00,0.0,0.0,0.3201753495400008,0.0,0.0,0.0,0.0,0.0,0.0,0.483444692666,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0216,0.0768
02-12 03:00:00+01:00,0.0,0.0,0.2974157348499998,0.0,0.0,0.0,0.0,0.0,0.0,0.4886184776769999,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0208,0.0748
02-12 04:00:00+01:00,0.0,0.0,0.298191698409999,0.0,0.0,0.0,0.0,0.0,0.0,0.4886180427679999,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0224,0.072
02-12 05:00:00+01:00,0.0,0.0,0.3188943184500001,0.0,0.0,0.0,0.0,0.0,0.0,0.4890368146859999,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0272,0.0648
02-12 06:00:00+01:00,0.0,0.0,0.4144069712599993,0.0,0.0,0.0,0.0,0.0,0.0,0.48953600715,0.0,0.0,0.0,0.0,0.0,0.0,0.1115999999999999,0.0368,0.0564
02-12 07:00:00+01:00,0.0,0.0,0.4768998012300004,0.0,0.0,0.0,0.0,0.0,0.0,0.4941340133349999,0.0,0.0,0.0,0.0304,0.0432,0.0327999999999999,0.1072,0.048,0.0492
02-12 08:00:00+01:00,0.0,0.0,0.268436826629999,0.0,0.0,0.0,0.0,0.0,0.0,0.530666172553,0.0,0.0,0.0,0.1284,0.1456,0.142,0.0708,0.054,0.0392
02-12 09:00:00+01:00,0.0,0.0,0.07565336002,0.0,0.0,0.0,0.0,0.0,0.0,0.559128235864,0.0,0.0,0.0,0.206,0.228,0.2211999999999999,0.0424,0.0576,0.0348
02-12 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582722648829956,0.0,0.0,0.0,0.2663999999999999,0.2796,0.272,0.0448,0.0596,0.0632
02-12 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280874785430017,0.0,0.0,0.0,0.298,0.3068,0.3004,0.054,0.0592,0.086
02-12 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752471646680006,0.0,0.0,0.0,0.3072,0.3092,0.3068,0.0484,0.062,0.1032
02-12 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890558807279985,0.0,0.0,0.0,0.2952,0.2892,0.2916,0.0404,0.0724,0.1232
02-12 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284489387469993,0.0,0.0,0.0,0.2588,0.2484,0.2536,0.0344,0.088,0.1408
02-12 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888464289109962,0.0,0.0,0.0,0.1972,0.182,0.192,0.0292,0.0972,0.1468
02-12 16:00:00+01:00,0.0,0.0,0.1759438009000015,0.0,0.0,0.0,0.0,0.0,0.0,0.5678143453069999,0.0,0.0,0.0,0.108,0.0916,0.1012,0.0336,0.1096,0.1532
02-12 17:00:00+01:00,0.0,0.0,0.377335272677775,0.0478048333122163,0.0,0.0,0.0,0.0,0.0,0.553830666811,0.0,0.0,0.0,0.0156,0.0076,0.012,0.0476,0.1311999999999999,0.16
02-12 18:00:00+01:00,0.0,0.0,0.4221999286591365,0.0811997415508649,0.0,0.0,0.0,0.0,0.0,0.546266394109,0.0,0.0,0.0,0.0,0.0,0.0,0.0552,0.1336,0.1408
02-12 19:00:00+01:00,0.0,0.0,0.4961505450647657,0.1237515654252337,0.0,0.0,0.0,0.0,0.0,0.549174832803,0.0,0.0,0.0,0.0,0.0,0.0,0.0524,0.12,0.1176
02-12 20:00:00+01:00,0.0,0.0449292085132019,0.5,0.1265409966767977,0.0,0.0,0.0,0.0,0.0,0.548393292796,0.0,0.0,0.0,0.0,0.0,0.0,0.0532,0.1044,0.0952
02-12 21:00:00+01:00,0.0,0.0585182488241567,0.5,0.1174504800858426,0.0,0.0,0.0,0.0,0.0,0.545169481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0564,0.0924,0.0852
02-12 22:00:00+01:00,0.0,0.0293806783841004,0.5,0.0821440187658988,0.0,0.0,0.0,0.0,0.0,0.537454591425,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0768,0.0808
02-12 23:00:00+01:00,0.0,0.0,0.492973301674346,0.0412179856956546,0.0,0.0,0.0,0.0,0.0,0.527323253452,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0632,0.0752
02-13 00:00:00+01:00,0.0,0.0,0.4466434601999995,0.0,0.0,0.0,0.0,0.0,0.0,0.514001070216,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0.0536,0.0708
02-13 01:00:00+01:00,0.0,0.0,0.3622423049800007,0.0,0.0,0.0,0.0,0.0,0.0,0.50150055621,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0.048,0.0628
02-13 02:00:00+01:00,0.0,0.0,0.3103337310000008,0.0,0.0,0.0,0.0,0.0,0.0,0.491040342288,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.048,0.056
02-13 03:00:00+01:00,0.0,0.0,0.2747713860900004,0.0,0.0,0.0,0.0,0.0,0.0,0.4778083809089999,0.0,0.0,0.0,0.0,0.0,0.0,0.1232,0.052,0.0564
02-13 04:00:00+01:00,0.0,0.0,0.2562460996300001,0.0,0.0,0.0,0.0,0.0,0.0,0.4646033293329999,0.0,0.0,0.0,0.0,0.0,0.0,0.1364,0.058,0.064
02-13 05:00:00+01:00,0.0,0.0,0.2552260674700015,0.0,0.0,0.0,0.0,0.0,0.0,0.4498195139149999,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,0.0652,0.0736
02-13 06:00:00+01:00,0.0,0.0,0.3389803913399997,0.0,0.0,0.0,0.0,0.0,0.0,0.430321826042,0.0,0.0,0.0,0.0,0.0,0.0,0.1708,0.0728,0.082
02-13 07:00:00+01:00,0.0,0.0,0.3839114815500009,0.0,0.0,0.0,0.0,0.0,0.0,0.4145163421519999,0.0,0.0,0.0,0.0356,0.0576,0.0264,0.1868,0.0804,0.0836
02-13 08:00:00+01:00,0.0,0.0,0.1886240568699989,0.0,0.0,0.0,0.0,0.0,0.0,0.4482462912339999,0.0,0.0,0.0,0.1468,0.162,0.1212,0.1532,0.0724,0.072
02-13 09:00:00+01:00,0.0,0.0,0.0307453710199978,0.0,0.0,0.0,0.0,0.0,0.0,0.5395019664909999,0.0,0.0,0.0,0.2271999999999999,0.2376,0.226,0.062,0.0484,0.034
02-13 10:00:00+01:00,0.0,0.0196135570062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786654437197479,0.0,0.0,0.0,0.28,0.2884,0.278,0.028,0.0348,0.0108
02-13 11:00:00+01:00,0.0,0.0130208062951387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892899036968594,0.0,0.0,0.0,0.3092,0.3156,0.306,0.028,0.0272,0.0064
02-13 12:00:00+01:00,0.0,0.0015167351833335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360929700656666,0.0,0.0,0.0,0.3156,0.3183999999999999,0.3124,0.0248,0.022,0.0052
02-13 13:00:00+01:00,0.0,0.0016789786472219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4027713882497751,0.0,0.0,0.0,0.3016,0.302,0.2976,0.0203999999999999,0.0172,0.0048
02-13 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4851560940010005,0.0,0.0,0.0,0.2643999999999999,0.2628,0.2608,0.0148,0.0136,0.0044
02-13 15:00:00+01:00,0.0,0.0,0.0527930157000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5933251605659999,0.0,0.0,0.0,0.2028,0.1964,0.1976,0.008,0.0188,0.0056
02-13 16:00:00+01:00,0.0,0.0,0.2946258556800006,0.0,0.0,0.0,0.0,0.0,0.0,0.5977140487829999,0.0,0.0,0.0,0.1135999999999999,0.1028,0.1084,0.0036,0.0308,0.0156
02-13 17:00:00+01:00,0.0,0.0311061298039587,0.5,0.0205610959960385,0.0,0.0,0.0,0.0,0.0,0.597718186702,0.0,0.0,0.0,0.0176,0.01,0.0152,0.0036,0.0448,0.0296
02-13 18:00:00+01:00,0.0,0.0492805943642978,0.5,0.0543155812457014,0.0,0.0,0.0,0.0,0.0,0.593768158062,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0588,0.0432
02-13 19:00:00+01:00,0.0,0.0704665482033713,0.5,0.0909353896866293,0.0,0.0,0.0,0.0,0.0,0.583090342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0708,0.0632
02-13 20:00:00+01:00,0.0,0.0507925778523597,0.5,0.0988746540176406,0.0,0.0,0.0,0.0,0.0,0.560309751336,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0832,0.0768
02-13 21:00:00+01:00,0.0,0.0,0.4979834078740889,0.0972410958259114,0.0,0.0,0.0,0.0,0.0,0.5302862918419999,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1096,0.0876
02-13 22:00:00+01:00,0.0,0.0,0.417227173740351,0.0632758924096494,0.0,0.0,0.0,0.0,0.0,0.496199868117,0.0,0.0,0.0,0.0,0.0,0.0,0.1052,0.142,0.1064
02-13 23:00:00+01:00,0.0,0.0,0.3148504711862156,0.0194238104737853,0.0,0.0,0.0,0.0,0.0,0.451688536438,0.0,0.0,0.0,0.0,0.0,0.0,0.1496,0.1816,0.1311999999999999
02-14 00:00:00+01:00,0.0,0.0,0.1895624099000005,0.0,0.0,0.0,0.0,0.0,0.0,0.4007970896509999,0.0,0.0,0.0,0.0,0.0,0.0,0.2004,0.2176,0.16
02-14 01:00:00+01:00,0.0,0.0,0.0380560785400012,0.0,0.0,0.0,0.0,0.0,0.0,0.390702416491,0.0,0.0,0.0,0.0,0.0,0.0,0.2104,0.2488,0.188
02-14 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447933519949969,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.2744,0.2096
02-14 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039253772369968,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.2904,0.214
02-14 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704569438919968,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.3024,0.22
02-14 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322575489810001,0.0,0.0,0.0,0.0,0.0,0.0,0.1616,0.3108,0.2372
02-14 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244161304220015,0.0,0.0,0.0,0.0,0.0,0.0,0.1644,0.3143999999999999,0.254
02-14 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327882778289973,0.0,0.0,0.0,0.0388,0.0604,0.0356,0.1631999999999999,0.3176,0.2632
02-14 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.1644,0.1448,0.0922948797089953,0.2944,0.2284
02-14 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304,0.242,0.2348,0.0560017649760005,0.28,0.1476
02-14 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836,0.2924,0.286,0.0582637328019982,0.2732,0.0776
02-14 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3128,0.3192,0.3128,0.0172494546979993,0.2628,0.0632
02-14 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188,0.3223999999999999,0.3176,0.0323828753660015,0.2424,0.0432
02-14 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444212403989997,0.0,0.0,0.0,0.3048,0.3056,0.302,0.0848,0.21,0.026
02-14 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975261506300001,0.0,0.0,0.0,0.2676,0.2652,0.2648,0.0616,0.174,0.0216
02-14 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783443167889972,0.0,0.0,0.0,0.206,0.1996,0.2028,0.0487999999999999,0.138,0.032
02-14 16:00:00+01:00,0.0,0.0,0.0387306133299988,0.0,0.0,0.0,0.0,0.0,0.0,0.552800749347,0.0,0.0,0.0,0.1164,0.106,0.1135999999999999,0.0484,0.1528,0.0432
02-14 17:00:00+01:00,0.0,0.0,0.2283393340699999,0.0,0.0,0.0,0.0,0.0,0.0,0.5331941941889999,0.0,0.0,0.0,0.0192,0.0116,0.0176,0.068,0.214,0.0736
02-14 18:00:00+01:00,0.0,0.0,0.2135194274099998,0.0,0.0,0.0,0.0,0.0,0.0,0.4868302763359999,0.0,0.0,0.0,0.0,0.0,0.0,0.1144,0.2656,0.1204
02-14 19:00:00+01:00,0.0,0.0,0.1754421179965657,0.0278590667634347,0.0,0.0,0.0,0.0,0.0,0.416931838347,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,0.3028,0.1728
02-14 20:00:00+01:00,0.0,0.0,0.1222308906732006,0.024598791686799,0.0,0.0,0.0,0.0,0.0,0.383745346507,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,0.3212,0.2208
02-14 21:00:00+01:00,0.0,0.0,0.0709094777919389,0.0122123756680605,0.0,0.0,0.0,0.0,0.0,0.3973326827939999,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.3288,0.2676
02-14 22:00:00+01:00,0.0,0.0,0.0119733734799992,0.0,0.0,0.0,0.0,0.0,0.0,0.3936810522089999,0.0,0.0,0.0,0.0,0.0,0.0,0.2076,0.3336,0.296
02-14 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038648802559992,0.0,0.0,0.0,0.0,0.0,0.0,0.2152,0.338,0.3152
02-15 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989800526469966,0.0,0.0,0.0,0.0,0.0,0.0,0.2296,0.3412,0.3236
02-15 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265331472679982,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.344,0.3196
02-15 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617008056519987,0.0,0.0,0.0,0.0,0.0,0.0,0.2244,0.3444,0.3183999999999999
02-15 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440722379100007,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.342,0.3143999999999999
02-15 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055189911491,0.0,0.0,0.0,0.0,0.0,0.0,0.2064,0.3303999999999999,0.308
02-15 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792026781440001,0.0,0.0,0.0,0.0,0.0,0.0,0.2024,0.3136,0.2984
02-15 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036419244759984,0.0,0.0,0.0,0.0,0.0,0.0,0.2028,0.3092,0.28
02-15 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1660354023869985,0.0,0.0,0.0,0.0276,0.0487999999999999,0.0144,0.1992,0.306,0.1628
02-15 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899344199170013,0.0,0.0,0.0,0.1168,0.144,0.0848,0.1651999999999999,0.2576,0.082
02-15 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359921644260004,0.0,0.0,0.0,0.1948,0.2288,0.2004,0.1244,0.1976,0.0332
02-15 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692151102580003,0.0,0.0,0.0,0.2512,0.2812,0.2668,0.0996,0.1316,0.0008
02-15 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048823843540008,0.0,0.0,0.0,0.2788,0.3064,0.2936,0.0888,0.0668,0.0052
02-15 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111149002287999,0.0,0.0,0.0,0.2728,0.3076,0.2952,0.1164,0.036,0.0076
02-15 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105028932270006,0.0,0.0,0.0,0.2444,0.2868,0.2704,0.1088,0.0243999999999999,0.0124
02-15 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557070500179979,0.0,0.0,0.0,0.2184,0.24,0.2168,0.082,0.0228,0.0188
02-15 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902475669869965,0.0,0.0,0.0,0.1784,0.1712,0.1456,0.0632,0.0272,0.0252
02-15 16:00:00+01:00,0.0,0.0,0.1490400156600009,0.0,0.0,0.0,0.0,0.0,0.0,0.552683323093,0.0,0.0,0.0,0.0988,0.0804,0.0724,0.0484,0.0344,0.0212
02-15 17:00:00+01:00,0.0,0.0,0.3526252846400012,0.0,0.0,0.0,0.0,0.0,0.0,0.563455820805,0.0,0.0,0.0,0.0124,0.0072,0.01,0.0376,0.034,0.0132
02-15 18:00:00+01:00,0.0,0.0,0.4212970977299992,0.0,0.0,0.0,0.0,0.0,0.0,0.579896714972,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0316,0.0163999999999999
02-15 19:00:00+01:00,0.0,0.0047766814653088,0.5,0.0029365294946907,0.0,0.0,0.0,0.0,0.0,0.591215705857,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0564,0.0212
02-15 20:00:00+01:00,0.0,0.0,0.4966450760137614,0.033591403796239,0.0,0.0,0.0,0.0,0.0,0.591675423782,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.088,0.0192
02-15 21:00:00+01:00,0.0,0.0,0.4873176661840894,0.0412795345459115,0.0,0.0,0.0,0.0,0.0,0.582896050613,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.1068,0.0172
02-15 22:00:00+01:00,0.0,0.0,0.4691271408609815,0.0312093171490195,0.0,0.0,0.0,0.0,0.0,0.574066852324,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.1156,0.0152
02-15 23:00:00+01:00,0.0,0.0,0.4127255796400001,0.0,0.0,0.0,0.0,0.0,0.0,0.5667732570049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.1156,0.0156
02-16 00:00:00+01:00,0.0,0.0,0.3198710650800004,0.0,0.0,0.0,0.0,0.0,0.0,0.555469816477,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.106,0.0172
02-16 01:00:00+01:00,0.0,0.0,0.2543960616299998,0.0,0.0,0.0,0.0,0.0,0.0,0.534191585704,0.0,0.0,0.0,0.0,0.0,0.0,0.0668,0.0936,0.0188
02-16 02:00:00+01:00,0.0,0.0,0.2064336591300001,0.0,0.0,0.0,0.0,0.0,0.0,0.4973354191379999,0.0,0.0,0.0,0.0,0.0,0.0,0.1036,0.0828,0.0228
02-16 03:00:00+01:00,0.0,0.0,0.1810998225400003,0.0,0.0,0.0,0.0,0.0,0.0,0.46171230751,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.08,0.0283999999999999
02-16 04:00:00+01:00,0.0,0.0,0.1588873531300003,0.0,0.0,0.0,0.0,0.0,0.0,0.422909628054,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.09,0.038
02-16 05:00:00+01:00,0.0,0.0,0.1508637968799994,0.0,0.0,0.0,0.0,0.0,0.0,0.3933379115859999,0.0,0.0,0.0,0.0,0.0,0.0,0.2076,0.112,0.0516
