LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-11 22:00:00+01:00,0.0,0.0,0.0453290039802564,0.1080999259999998
01-11 23:00:00+01:00,0.0,0.0,0.0414580056095839,0.0
01-12 00:00:00+01:00,0.0,0.0,0.035915650608935,0.0
01-12 01:00:00+01:00,0.0,0.0,0.03161503573287,0.0
01-12 02:00:00+01:00,0.0,0.0,0.029069708821245,0.0
01-12 03:00:00+01:00,0.0,0.0,0.0278408028810199,0.0
01-12 04:00:00+01:00,0.0,0.0,0.02737377064811,0.0
01-12 05:00:00+01:00,0.0,0.0,0.0282143501165949,0.0
01-12 06:00:00+01:00,0.0,0.0,0.033487356622965,0.0
01-12 07:00:00+01:00,0.0,0.0,0.0422129461641826,0.0213233450000005
01-12 08:00:00+01:00,0.0,0.0,0.031661193275345,0.4241594190000003
01-12 09:00:00+01:00,0.0,0.0,0.0207244279012649,0.5463580380000005
01-12 10:00:00+01:00,0.0,0.0,0.0120767974168949,0.619358941
01-12 11:00:00+01:00,0.0,0.0,0.0047612265713698,0.5625415430000003
01-12 12:00:00+01:00,0.0,0.0,0.00086366703576,0.4694928340000004
01-12 13:00:00+01:00,0.0,0.0,0.0005052907676699,0.4124545150000003
01-12 14:00:00+01:00,0.0,0.0,0.0033768315937347,0.281464112
01-12 15:00:00+01:00,0.0,0.0,0.0140950477764148,0.2000984460000004
01-12 16:00:00+01:00,0.0,0.0,0.03112097092958,0.2120546830000003
01-12 17:00:00+01:00,0.0,0.0,0.0431743755094112,0.2734174119999999
01-12 18:00:00+01:00,0.0,0.0,0.0487195796285594,0.5235736290000004
01-12 19:00:00+01:00,0.0,0.0,0.0522249342659385,0.675463637
01-12 20:00:00+01:00,0.0,0.0,0.0521059347649062,0.6861442950000007
01-12 21:00:00+01:00,0.0,0.0,0.0509713696054745,0.6333224900000001
01-12 22:00:00+01:00,0.0,0.0,0.0480196238472084,0.3770773440000002
01-12 23:00:00+01:00,0.0,0.0,0.0436796319040198,0.054720245
01-13 00:00:00+01:00,0.0,0.0,0.03774677352103,0.0
01-13 01:00:00+01:00,0.0,0.0,0.03172301649435,0.0
01-13 02:00:00+01:00,0.0,0.0,0.02809580237097,0.0
01-13 03:00:00+01:00,0.0,0.0,0.0262390309237498,0.0
01-13 04:00:00+01:00,0.0,0.0,0.0257336273204699,0.0
01-13 05:00:00+01:00,0.0,0.0,0.0266207131766698,0.0
01-13 06:00:00+01:00,0.0,0.0,0.030689285973115,0.0
01-13 07:00:00+01:00,0.0,0.0,0.038011354687192,0.0923757560000004
01-13 08:00:00+01:00,0.0,0.0,0.0255438393618598,0.473587037
01-13 09:00:00+01:00,0.0,0.0,0.0152295494128647,0.5647938400000002
01-13 10:00:00+01:00,0.0,0.0,0.0081551616359247,0.6040160909999998
01-13 11:00:00+01:00,0.0,0.0,0.0032449020910499,0.5710656720000001
01-13 12:00:00+01:00,0.0,0.0,0.0021801527543099,0.4817723380000005
01-13 13:00:00+01:00,0.0,0.0,0.00225472063413,0.4145044860000002
01-13 14:00:00+01:00,0.0,0.0,0.0030298856411699,0.2725838349999998
01-13 15:00:00+01:00,0.0,0.0,0.0113480784043647,0.1784634699999998
01-13 16:00:00+01:00,0.0,0.0,0.0258137662236598,0.1448238830000003
