,Network_Existing_Generation_Full,Network_Line_In_Node_1_Node_2_cac1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,0.012412891,0.012957321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,0.012557594,0.013102032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,0.013604181,0.014141337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,0.01483587,0.01537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,0.014736156,0.015273243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,0.014080428,0.014616131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,0.013555388,0.014090015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,0.012864483,0.013397719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,0.01202779,0.012572224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,1.13E-02,0.011932494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,1.12E-02,1.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,1.11E-02,1.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,1.11E-02,1.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,1.09E-02,1.17E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,1.12E-02,1.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,1.16E-02,1.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,1.26E-02,0.01314159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,0.013621692,0.014166134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,0.014279734,0.014824157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,0.014240185,0.014784591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,0.014072559,0.014616957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,0.014260584,0.014804924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,0.014806929,0.015351258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,0.015557203,0.015952079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,0.016417019,0.016727218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,0.016784386,0.017094586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,0.017916044,0.018226247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,0.019736406,0.020056248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,0.020102955,0.020423293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,0.01923277,0.019552062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,0.017918749,0.01822895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,0.016667258,0.016977456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,1.54E-02,0.015779155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,1.42E-02,1.47E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,1.37E-02,1.42E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,1.35E-02,1.40E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,1.34E-02,1.39E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,1.30E-02,1.36E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,0.012784819,0.013329254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,0.013728697,0.014260653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,0.013711322,0.014242354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,0.013596339,0.014127184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,0.013584341,0.014128778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,0.013453055,0.013997482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,0.013238611,0.01378303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,0.013259584,0.013803997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,0.01335047,0.013894881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,0.01354884,0.014093254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,0.013918466,0.014462887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,0.014542353,0.015086753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,0.015766068,0.016085314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,0.018611203,0.018926566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,0.019424605,0.019740829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,0.019122733,0.019439326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,0.018670572,0.01898744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,0.017986263,0.018296463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,0.017290251,0.017600451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,1.70E-02,0.017279331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,1.66E-02,1.69E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,1.62E-02,1.65E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,1.61E-02,1.64E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,1.63E-02,1.66E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372,0.016715635,0.017025832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373,0.017545542,0.017861501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7374,0.017606077,0.017921663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7375,0.017600108,0.01791551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7376,0.017552139,0.017862337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7377,0.017162703,0.017472902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378,0.016434299,0.016744497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7379,0.016010443,0.016336722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380,0.015703628,0.016108141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7381,0.015830615,0.016197403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382,0.016248952,0.016559149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7383,0.017026963,0.017337161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7384,0.018490237,0.018800439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,0.020003549,0.02032289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,0.020055242,0.020374543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,0.019769212,0.020088124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,0.019254087,0.019572335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7389,0.017994279,0.018304479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,0.016859889,0.017170086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,1.60E-02,1.64E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,1.56E-02,1.59E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393,1.53E-02,1.56E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,1.50E-02,1.53E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,1.51E-02,1.54E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,0.015513045,0.01582324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,0.016265873,0.016580148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7398,0.017025246,0.017341117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,0.017565574,0.017883095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,0.017898636,0.018208839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,0.017318853,0.017629055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,0.016575906,0.016886106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,0.016238361,0.016548561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,0.01598875,0.016311813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,0.016010338,0.016321474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,0.016226143,0.016536343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,0.017008193,0.017318395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,0.018378824,0.018689029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,0.020734646,0.021056315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,0.02122948,0.021551061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,0.020571097,0.020891843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,0.01973925,0.020059331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,0.018390505,0.018700707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7414,0.017176003,0.017486202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7415,1.64E-02,0.016672492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,1.67E-02,1.70E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,1.64E-02,1.67E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,1.65E-02,1.68E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,1.64E-02,1.68E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,0.016845205,0.017155405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,0.017629542,0.017946669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,0.018525905,0.018845038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,0.019238831,0.019549037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,0.018984484,0.019294691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,0.017479824,0.017790029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,0.016368349,0.016678552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,0.015749095,0.016082585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,0.015852701,0.016162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,0.016192136,0.01650234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,0.016547454,0.016857658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,0.017240586,0.017550791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,0.019017725,0.019327935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,0.021770469,0.02209522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,0.022472073,0.02279673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,0.021919993,0.022244158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,0.021168928,0.021479138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,0.019808754,0.020118961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,0.018233834,0.018544037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,1.72E-02,0.017524594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,1.68E-02,1.71E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,1.65E-02,1.68E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,1.61E-02,1.64E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,1.62E-02,1.65E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,0.0167742,0.0170844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,0.017546328,0.017863586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,0.018044218,0.018363139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,0.018278214,0.01858842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,0.017967094,0.018277301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,0.016834382,0.017144586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,0.016081161,0.016391365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,0.015698713,0.016008916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,0.015778006,0.01608821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,0.01630089,0.016611095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,0.016733434,0.01704364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,0.017490714,0.017800921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,0.019073889,0.0193841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,0.021232081,0.021557601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,0.021510073,0.021834816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,0.020717518,0.021040946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,0.019814407,0.020124616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,0.01866166,0.018971865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7462,0.017281867,0.017592068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,1.62E-02,0.016468857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,1.55E-02,1.58E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,1.49E-02,1.52E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,1.44E-02,1.47E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,1.40E-02,1.44E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,1.40E-02,1.44E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,1.40E-02,0.01440129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7470,0.014486595,0.01479679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,0.015207415,0.015517613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,1.53E-02,0.015654228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,0.01445878,0.014859037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,0.013580661,0.014124985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,0.013007558,0.013551872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,0.012835493,0.013379804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,0.013107107,0.013651422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,0.013618681,0.014163008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,0.01480297,0.015113171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,0.01670032,0.017010525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,0.018941514,0.019263592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,0.019727862,0.02005012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,0.019679001,0.020001327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,0.019450762,0.01976097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,0.018837372,0.019147578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486,0.018213194,0.018523398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,1.76E-02,0.0178927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,1.77E-02,1.80E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,1.77E-02,1.80E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490,1.78E-02,1.81E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,1.80E-02,1.83E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492,1.83E-02,1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,1.86E-02,1.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,1.95E-02,0.019848296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,0.020610391,0.020920602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,0.020463806,0.020774017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,0.018952832,0.019263041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,0.01771647,0.018026677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,0.01715438,0.017464586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,0.017050443,0.017360649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,0.017270775,0.017580981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7502,0.017567894,0.017878101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503,0.018425855,0.018736064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,0.020402332,0.020712545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,0.023152497,0.023479691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,0.02383963,0.024166578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,0.023158185,0.023484464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,0.022314653,0.022624867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509,0.021185753,0.021495964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,1.99E-02,0.020212485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,1.89E-02,1.92E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,1.86E-02,1.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,1.83E-02,1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,1.82E-02,1.85E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,1.83E-02,1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,0.018531043,0.018841246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,0.019311441,0.019631113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,0.019660027,0.019979704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,0.020104839,0.020421654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,0.019960245,0.020270451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,0.018679353,0.018989557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,0.017844742,0.018154946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,0.017596229,0.017906433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,0.017734249,0.018044454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,0.018099492,0.018409696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,0.018327064,0.018637269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,0.019075062,0.019385269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,0.020670402,0.020980612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,0.02376062,0.024085549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7530,0.024108168,0.024433099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7531,0.023660327,0.023985039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7532,0.022711841,0.023036258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7533,0.02156615,0.02187636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,0.020418267,0.020728476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7535,1.97E-02,0.020013162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,1.92E-02,1.95E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7537,1.88E-02,1.91E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,1.85E-02,1.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7539,1.86E-02,1.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540,0.019009167,0.019319371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7541,0.019708324,0.020028761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7542,0.020051563,0.020372226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7543,0.02058835,0.020898557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7544,0.020501663,0.02081187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7545,0.019460295,0.019770502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7546,0.018633231,0.018943437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7547,0.018500113,0.018810319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7548,0.018792579,0.019102785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7549,0.019139522,0.019449728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,0.019487668,0.019797875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,0.020172996,0.020483205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7552,0.021535948,0.02184616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553,0.024527412,0.024852722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7554,0.024755695,0.02508076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7555,0.024025387,0.024350104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7556,0.02301854,0.023342862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7557,0.021786884,0.022097095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7558,0.020457666,0.020767874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7559,1.97E-02,0.020032357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,1.95E-02,1.98E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7561,1.91E-02,1.94E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7562,1.90E-02,1.93E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7563,1.90E-02,1.93E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7564,0.019393611,0.019703818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7565,0.020268368,0.020590244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7566,0.020908462,0.021231842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7567,0.021373682,0.021683894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7568,0.02112223,0.021432442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7569,0.01980486,0.02011507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
