Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,02-05 07:00:00+01:00,CCGT_3,0.17383806907832824
2030,sc01,02-05 07:00:00+01:00,CCGT_2,0.15984539140367174
2030,sc01,02-05 07:00:00+01:00,BrownLignite,0.0
2030,sc01,02-06 20:00:00+01:00,CCGT_4,0.0
2030,sc01,02-06 20:00:00+01:00,Nuclear,0.5607002108398134
2030,sc01,02-06 20:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-06 20:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-06 20:00:00+01:00,OCGT_1,0.0
2030,sc01,02-06 20:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-06 20:00:00+01:00,OCGT_2,0.0
2030,sc01,02-06 20:00:00+01:00,CCGT_1,0.0
2030,sc01,02-06 20:00:00+01:00,OCGT_3,0.0
2030,sc01,02-06 20:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-06 20:00:00+01:00,CCGT_3,0.0
2030,sc01,02-06 20:00:00+01:00,CCGT_2,0.0
2030,sc01,02-06 20:00:00+01:00,BrownLignite,0.0
2030,sc01,02-16 06:00:00+01:00,CCGT_4,0.0
2030,sc01,02-16 06:00:00+01:00,Nuclear,0.0
2030,sc01,02-16 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-16 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-16 06:00:00+01:00,OCGT_1,0.0
2030,sc01,02-16 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-16 06:00:00+01:00,OCGT_2,0.0
2030,sc01,02-16 06:00:00+01:00,CCGT_1,0.0
2030,sc01,02-16 06:00:00+01:00,OCGT_3,0.0
2030,sc01,02-16 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-16 06:00:00+01:00,CCGT_3,0.0
2030,sc01,02-16 06:00:00+01:00,CCGT_2,0.0
2030,sc01,02-16 06:00:00+01:00,BrownLignite,0.0
2030,sc01,02-20 19:00:00+01:00,CCGT_4,0.0
2030,sc01,02-20 19:00:00+01:00,Nuclear,0.8365395211951347
2030,sc01,02-20 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-20 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-20 19:00:00+01:00,OCGT_1,0.0
2030,sc01,02-20 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-20 19:00:00+01:00,OCGT_2,0.0
2030,sc01,02-20 19:00:00+01:00,CCGT_1,0.09190139975166674
2030,sc01,02-20 19:00:00+01:00,OCGT_3,0.0
2030,sc01,02-20 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-20 19:00:00+01:00,CCGT_3,0.0
2030,sc01,02-20 19:00:00+01:00,CCGT_2,0.0
2030,sc01,02-20 19:00:00+01:00,BrownLignite,0.0
2030,sc01,02-24 08:00:00+01:00,CCGT_4,0.0
2030,sc01,02-24 08:00:00+01:00,Nuclear,0.172878914858735
2030,sc01,02-24 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-24 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-24 08:00:00+01:00,OCGT_1,0.0
2030,sc01,02-24 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-24 08:00:00+01:00,OCGT_2,0.0
2030,sc01,02-24 08:00:00+01:00,CCGT_1,0.0
2030,sc01,02-24 08:00:00+01:00,OCGT_3,0.0
2030,sc01,02-24 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-24 08:00:00+01:00,CCGT_3,0.0
2030,sc01,02-24 08:00:00+01:00,CCGT_2,0.0
2030,sc01,02-24 08:00:00+01:00,BrownLignite,0.0
2030,sc01,02-28 18:00:00+01:00,CCGT_4,0.5994677205842694
2030,sc01,02-28 18:00:00+01:00,Nuclear,1.0
2030,sc01,02-28 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-28 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-28 18:00:00+01:00,OCGT_1,0.0
2030,sc01,02-28 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-28 18:00:00+01:00,OCGT_2,0.0
2030,sc01,02-28 18:00:00+01:00,CCGT_1,0.0
2030,sc01,02-28 18:00:00+01:00,OCGT_3,0.0
2030,sc01,02-28 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-28 18:00:00+01:00,CCGT_3,0.0531821544422152
2030,sc01,02-28 18:00:00+01:00,CCGT_2,0.1071451533377848
2030,sc01,02-28 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-05 18:00:00+01:00,CCGT_4,0.0
2030,sc01,03-05 18:00:00+01:00,Nuclear,0.5994475276762572
2030,sc01,03-05 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-05 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-05 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-05 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-05 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-05 18:00:00+01:00,CCGT_1,0.0
2030,sc01,03-05 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-05 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-05 18:00:00+01:00,CCGT_3,0.0
2030,sc01,03-05 18:00:00+01:00,CCGT_2,0.0
2030,sc01,03-05 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-06 06:00:00+01:00,CCGT_4,0.0
2030,sc01,03-06 06:00:00+01:00,Nuclear,0.8870515254108348
2030,sc01,03-06 06:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-06 06:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-06 06:00:00+01:00,OCGT_1,0.0
2030,sc01,03-06 06:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-06 06:00:00+01:00,OCGT_2,0.0
2030,sc01,03-06 06:00:00+01:00,CCGT_1,0.0
2030,sc01,03-06 06:00:00+01:00,OCGT_3,0.0
2030,sc01,03-06 06:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-06 06:00:00+01:00,CCGT_3,0.0
2030,sc01,03-06 06:00:00+01:00,CCGT_2,0.0
2030,sc01,03-06 06:00:00+01:00,BrownLignite,0.0
2030,sc01,03-06 08:00:00+01:00,CCGT_4,0.1612697386486889
2030,sc01,03-06 08:00:00+01:00,Nuclear,1.0
2030,sc01,03-06 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-06 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-06 08:00:00+01:00,OCGT_1,0.0
2030,sc01,03-06 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-06 08:00:00+01:00,OCGT_2,0.0
2030,sc01,03-06 08:00:00+01:00,CCGT_1,0.0
2030,sc01,03-06 08:00:00+01:00,OCGT_3,0.0
2030,sc01,03-06 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-06 08:00:00+01:00,CCGT_3,0.0
2030,sc01,03-06 08:00:00+01:00,CCGT_2,0.0
2030,sc01,03-06 08:00:00+01:00,BrownLignite,0.0
2030,sc01,03-06 13:00:00+01:00,CCGT_4,0.0
2030,sc01,03-06 13:00:00+01:00,Nuclear,0.3746864705235871
2030,sc01,03-06 13:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-06 13:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-06 13:00:00+01:00,OCGT_1,0.0
2030,sc01,03-06 13:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-06 13:00:00+01:00,OCGT_2,0.0
2030,sc01,03-06 13:00:00+01:00,CCGT_1,0.0
2030,sc01,03-06 13:00:00+01:00,OCGT_3,0.0
2030,sc01,03-06 13:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-06 13:00:00+01:00,CCGT_3,0.0
2030,sc01,03-06 13:00:00+01:00,CCGT_2,0.0
2030,sc01,03-06 13:00:00+01:00,BrownLignite,0.0
2030,sc01,03-10 22:00:00+01:00,CCGT_4,0.0
2030,sc01,03-10 22:00:00+01:00,Nuclear,0.0
2030,sc01,03-10 22:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-10 22:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-10 22:00:00+01:00,OCGT_1,0.0
2030,sc01,03-10 22:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-10 22:00:00+01:00,OCGT_2,0.0
2030,sc01,03-10 22:00:00+01:00,CCGT_1,0.0
2030,sc01,03-10 22:00:00+01:00,OCGT_3,0.0
2030,sc01,03-10 22:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-10 22:00:00+01:00,CCGT_3,0.0
2030,sc01,03-10 22:00:00+01:00,CCGT_2,0.0
2030,sc01,03-10 22:00:00+01:00,BrownLignite,0.0
2030,sc01,03-25 19:00:00+01:00,CCGT_4,0.0
2030,sc01,03-25 19:00:00+01:00,Nuclear,0.16945731294064265
2030,sc01,03-25 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-25 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-25 19:00:00+01:00,OCGT_1,0.0
2030,sc01,03-25 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-25 19:00:00+01:00,OCGT_2,0.0
2030,sc01,03-25 19:00:00+01:00,CCGT_1,0.0
2030,sc01,03-25 19:00:00+01:00,OCGT_3,0.0
2030,sc01,03-25 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-25 19:00:00+01:00,CCGT_3,0.0
2030,sc01,03-25 19:00:00+01:00,CCGT_2,0.0
2030,sc01,03-25 19:00:00+01:00,BrownLignite,0.0
2030,sc01,03-30 15:00:00+01:00,CCGT_4,0.0
2030,sc01,03-30 15:00:00+01:00,Nuclear,0.0
2030,sc01,03-30 15:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-30 15:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-30 15:00:00+01:00,OCGT_1,0.0
2030,sc01,03-30 15:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-30 15:00:00+01:00,OCGT_2,0.0
2030,sc01,03-30 15:00:00+01:00,CCGT_1,0.0
2030,sc01,03-30 15:00:00+01:00,OCGT_3,0.0
2030,sc01,03-30 15:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-30 15:00:00+01:00,CCGT_3,0.0
2030,sc01,03-30 15:00:00+01:00,CCGT_2,0.0
2030,sc01,03-30 15:00:00+01:00,BrownLignite,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_4,0.3144572235084896
2030,sc01,04-01 08:00:00+02:00,Nuclear,1.0
2030,sc01,04-01 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-01 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-01 08:00:00+02:00,OCGT_1,0.0
2030,sc01,04-01 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-01 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_1,0.0548380321041665
2030,sc01,04-01 08:00:00+02:00,OCGT_3,0.0
2030,sc01,04-01 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_3,0.0
2030,sc01,04-01 08:00:00+02:00,CCGT_2,0.0
2030,sc01,04-01 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-02 06:00:00+02:00,CCGT_4,0.3662412068209743
2030,sc01,04-02 06:00:00+02:00,Nuclear,1.0
