,Network_Existing_Generation_Full,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_101_N_103_cac1,Network_Line_In_N_101_N_105_cac1,Network_Line_In_N_102_N_104_cac1,Network_Line_In_N_102_N_106_cac1,Network_Line_In_N_103_N_109_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_104_N_109_cac1,Network_Line_In_N_105_N_110_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_106_N_110_cac1,Network_Line_In_N_108_N_109_cac1,Network_Line_In_N_108_N_110_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_110_N_111_cac1,Network_Line_In_N_111_N_113_cac1,Network_Line_In_N_111_N_114_cac1,Network_Line_In_N_112_N_123_cac1,Network_Line_In_N_113_N_123_cac1,Network_Line_In_N_114_N_116_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_115_N_121_cac1,Network_Line_In_N_115_N_121_cac2,Network_Line_In_N_115_N_124_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_116_N_119_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_117_N_122_cac1,Network_Line_In_N_118_N_121_cac1,Network_Line_In_N_118_N_121_cac2,Network_Line_In_N_119_N_120_cac1,Network_Line_In_N_119_N_120_cac2,Network_Line_In_N_120_N_123_cac2,Network_Line_In_N_121_N_122_cac1
2679,0.050345644,0.052151024,0.050047427,0.050887637,0.050818846,0.051345818,0.050657235,0.05015759,0.049779348,0.050958887,0.04834631,0.05064653,0.04778084,0.04983732,0.05088558,0.050250486,0.04848297,0.05096206,0.05028791,0.050395347,0.05121772,0.050293095,0.049682997,0.048887506,0.04992748,0.04998726,0.05237846,0.050686277,0.050533235,0.050749153,0.05139736,0.049041428,0.04928302,0.04984124,0.03689997
2680,0.058327228,0.059845008,0.05805201,0.0587183,0.058777474,0.05915133,0.058641754,0.054058738,0.057787634,0.058541305,0.05606184,0.058388934,0.054591842,0.057982296,0.05882474,0.05779452,0.056619436,0.05898688,0.058115028,0.058358714,0.059351332,0.058335155,0.057504617,0.056929775,0.0579321,0.057605542,0.060073398,0.058601953,0.05838073,0.05805569,0.05874543,0.05645389,0.055369787,0.057735994,0.046180196
2681,0.0637167,0.06646477,0.06314498,0.06438968,0.06513073,0.06468567,0.06447789,0.062788166,0.06341451,0.06402859,0.062307455,0.06484343,0.06057179,0.06417586,0.066531874,0.06381277,0.062055692,0.06546382,0.06367793,0.06411309,0.06558122,0.06477005,0.06352403,0.06316773,0.06352784,0.06367717,0.06946857,0.06435402,0.06528549,0.06410081,0.06606494,0.06214069,0.061475947,0.06381599,0.051575147
2682,0.06941033,0.0719001,0.06820828,0.07015288,0.07065028,0.07023322,0.069883905,0.06777075,0.06902629,0.06957152,0.06776657,0.07015968,0.062158294,0.06985702,0.071660325,0.06921363,0.06534088,0.07108995,0.06884871,0.069772415,0.071101606,0.070447244,0.068077385,0.067095056,0.0689422,0.06910647,0.074436486,0.07006904,0.07024362,0.069165245,0.07080623,0.06692793,0.06580887,0.06817171,0.05478667
2683,0.06418675,0.06669995,0.06314079,0.06492627,0.06548108,0.06502032,0.064587064,0.06259824,0.063746594,0.06436973,0.06248971,0.06490704,0.060034484,0.0647386,0.066812545,0.0640652,0.062270083,0.06590193,0.063858144,0.06456681,0.06573229,0.06519179,0.06346993,0.06315191,0.06408492,0.063849725,0.06949244,0.064739764,0.06522068,0.06385664,0.06558603,0.061852157,0.06092518,0.063979164,0.051611483
2684,0.057424523,0.059121884,0.05692914,0.057656653,0.05785639,0.05812963,0.05758384,0.057083927,0.05688054,0.057862923,0.055789344,0.057944454,0.054419957,0.057544917,0.058025844,0.05679787,0.055808865,0.058342412,0.05724415,0.05793295,0.05813133,0.05781737,0.056866586,0.056517415,0.05770441,0.057043202,0.058687583,0.057746187,0.05809308,0.057138428,0.057143427,0.056065887,0.05490695,0.057141438,0.045118824
2685,0.036281332,0.037873603,0.036314346,0.036631957,0.0366631,0.037223987,0.037063234,0.036582395,0.036237292,0.036828928,0.0354136,0.037153058,0.034149043,0.036147922,0.036498368,0.036277607,0.034321025,0.03728144,0.03524337,0.036775477,0.036877654,0.036483258,0.036280468,0.03617599,0.036554486,0.036235206,0.038503945,0.036829136,0.037389442,0.035752267,0.035330825,0.034620654,0.03274197,0.036343873,0.02617753
2686,0.022275275,0.022457004,0.022078924,0.02242067,0.022561762,0.022125436,0.022610279,0.022160845,0.021530848,0.022056714,0.021136735,0.02160998,0.021782668,0.020673852,0.02155911,0.02098063,0.021377265,0.022656117,0.022078764,0.022086866,0.022727925,0.022356879,0.021392062,0.021395532,0.021931836,0.021303382,0.022646535,0.022327267,0.022516442,0.022019811,0.02162512,0.02301383,0.020037858,0.023073774,0.021818267
2687,0.021676295,0.02060237,0.019196132,0.020247161,0.02155825,0.019710705,0.02068254,0.018903056,0.02029649,0.020941623,0.018993987,0.01857965,0.019241568,0.01870991,0.019528408,0.018504214,0.017987061,0.020745208,0.020232694,0.01930585,0.019445617,0.01965135,0.018448915,0.017944714,0.018583901,0.019533664,0.020015052,0.02042648,0.019847456,0.018833876,0.020420674,0.02071819,0.019681793,0.020937968,0.018839046
2688,0.018561793,0.018619,0.018133309,0.018868092,0.018657006,0.018043015,0.018384695,0.017526913,0.018655684,0.018367127,0.017088203,0.016881082,0.017099168,0.018423362,0.01792425,0.01738884,0.016262941,0.018547207,0.018231653,0.018414347,0.018103193,0.018242104,0.017583529,0.016906917,0.017356858,0.017917942,0.018471079,0.018770691,0.018710872,0.01768532,0.01720661,0.018972043,0.019437639,0.018567588,0.016983425
2689,0.018065577,0.018477196,0.017709719,0.01842922,0.018207388,0.017532188,0.01769446,0.016881395,0.018607415,0.017943762,0.016310671,0.016346559,0.016685283,0.01756078,0.017297773,0.01691533,0.016330086,0.018185314,0.017481957,0.018369898,0.017553061,0.017750204,0.01719011,0.016736194,0.01686817,0.017411642,0.017989922,0.018330459,0.018450744,0.017014084,0.016618771,0.018515259,0.018969035,0.0182748,0.016208252
2690,0.017832829,0.018199459,0.017628856,0.0181358,0.017949041,0.017197011,0.017660562,0.016724383,0.018505726,0.017818827,0.016303511,0.016059227,0.016458757,0.017328726,0.01724093,0.016789645,0.016376574,0.01791664,0.01740621,0.018097207,0.017536549,0.017643772,0.01731116,0.016785322,0.016719129,0.017323084,0.017897375,0.018169831,0.018407522,0.01674732,0.016441315,0.018426932,0.01957328,0.018161992,0.016034616
2691,0.01875191,0.018648393,0.018396843,0.018892545,0.018842876,0.018248063,0.01874757,0.017741498,0.018620081,0.018539272,0.017382585,0.017153192,0.017395686,0.018287048,0.018227834,0.017517336,0.016091652,0.018727623,0.018473567,0.018325005,0.018368758,0.01846195,0.017936297,0.017431306,0.017554656,0.017997807,0.018743934,0.01893612,0.01885442,0.017494032,0.017342946,0.019041937,0.019756239,0.018781042,0.017219005
2692,0.021481322,0.021049168,0.02124305,0.0215107,0.021272345,0.02118912,0.021495158,0.020696009,0.019943373,0.021133484,0.020345215,0.019877836,0.020459488,0.02013984,0.020472277,0.020329801,0.020169975,0.021355083,0.021094276,0.019266158,0.020251349,0.020424958,0.019413427,0.01862952,0.020782497,0.020058606,0.021160936,0.021257017,0.021342771,0.020152181,0.019996451,0.021014739,0.021728873,0.02042799,0.020837056
2693,0.025060926,0.02507305,0.024638386,0.025000192,0.02509156,0.024689276,0.025095683,0.024680685,0.024890913,0.02464943,0.023783652,0.023737147,0.02392868,0.023880351,0.024004186,0.02368286,0.023072248,0.025301015,0.024370732,0.023222748,0.024906825,0.024692196,0.0230849,0.021560164,0.02387134,0.023217963,0.025050284,0.025395056,0.025288312,0.024430694,0.024017528,0.025117831,0.023450114,0.025213294,0.023921547
2694,0.027771145,0.027613686,0.027492018,0.027728716,0.02790987,0.027516346,0.027906124,0.027671553,0.027552478,0.027404476,0.027200548,0.02622724,0.025947362,0.026548427,0.0269785,0.02647407,0.024626581,0.028029993,0.026792083,0.02676942,0.02667002,0.027343627,0.026561756,0.025979316,0.027009126,0.027234716,0.028018348,0.027910309,0.02804228,0.026722722,0.026693132,0.027799185,0.026173234,0.027627945,0.02642707
2695,0.028168757,0.028121315,0.028127503,0.028377928,0.028324274,0.02782171,0.028404,0.02833708,0.027889932,0.027816206,0.0276879,0.02664585,0.026963122,0.026981553,0.027336542,0.027275959,0.025185825,0.028174145,0.027452638,0.027303502,0.027376024,0.027837388,0.027099561,0.026883127,0.027331844,0.027838802,0.028319178,0.028667374,0.028434666,0.027617658,0.027702477,0.028434135,0.027701609,0.027833257,0.026713312
2696,0.028984893,0.029001739,0.02871884,0.029158749,0.029354425,0.02864752,0.029003743,0.02840041,0.028636506,0.028639827,0.028045226,0.027336124,0.027877828,0.027770635,0.028056577,0.028186781,0.025893154,0.028836105,0.028358297,0.028064579,0.02817324,0.028714523,0.027803425,0.027325133,0.027913239,0.028736468,0.029304,0.029168012,0.028554082,0.028396254,0.02766869,0.028598187,0.029028475,0.028586712,0.027758716
2697,0.03006002,0.030296292,0.029820383,0.030232187,0.030313475,0.030165078,0.030112851,0.029544821,0.029831216,0.029797342,0.029809708,0.029105864,0.028949631,0.028766498,0.029118422,0.029697668,0.027318738,0.030285917,0.03007976,0.029465986,0.02982418,0.029718626,0.029381122,0.029210802,0.02937403,0.029653989,0.030560922,0.030221984,0.029839367,0.029447667,0.028700171,0.03009699,0.03092334,0.029905736,0.029591218
2698,0.032280777,0.033291735,0.03183333,0.03249323,0.032658853,0.032457396,0.032666594,0.0326256,0.031888887,0.03239021,0.032430448,0.032340325,0.030444007,0.031699553,0.03219875,0.032245405,0.029673874,0.032593463,0.03160172,0.03193319,0.032996573,0.031725265,0.03227292,0.032812234,0.03201379,0.031948265,0.033713847,0.032470405,0.032057595,0.032301556,0.03249512,0.0319113,0.033004165,0.03162528,0.030486856
2699,0.034073524,0.035151444,0.033594277,0.034231503,0.034463607,0.03427574,0.034490615,0.034340307,0.033691257,0.034260068,0.0341352,0.034151647,0.03217762,0.033425916,0.033927973,0.03398812,0.031446435,0.034362905,0.033212997,0.033645283,0.03484433,0.033499394,0.03406533,0.034446344,0.03376603,0.033895247,0.035488293,0.03423669,0.033961006,0.03414307,0.03428094,0.03373073,0.03450021,0.03322063,0.03173537
2700,0.037377812,0.039029673,0.03731219,0.037821583,0.037817486,0.038169622,0.037896127,0.037682436,0.03703951,0.03805103,0.03727279,0.037885815,0.035276055,0.03698383,0.037435282,0.037681594,0.034609333,0.037873346,0.036659915,0.03723131,0.038577422,0.037133165,0.037663236,0.038084485,0.03747637,0.03779202,0.03933719,0.037822645,0.037879214,0.037759513,0.03786713,0.03729251,0.037563756,0.036810324,0.0334166
2701,0.042122364,0.04409685,0.042319007,0.043001603,0.042337485,0.04337685,0.0428235,0.04217031,0.041414224,0.043120943,0.04188767,0.042764463,0.039133642,0.041848697,0.042321548,0.042504556,0.03939052,0.042795964,0.041143335,0.04222488,0.043637596,0.041966997,0.04237666,0.042783387,0.04201179,0.04270427,0.044215262,0.042682357,0.042813957,0.042708904,0.043008536,0.04188847,0.03949666,0.041631028,0.03528877
2702,0.048639446,0.050305784,0.048754252,0.049614534,0.049038462,0.049550872,0.049456365,0.04772029,0.047841415,0.049401097,0.047068484,0.04893738,0.045365177,0.048679274,0.048756614,0.04845635,0.046092205,0.049293146,0.047261015,0.04876648,0.04992394,0.04855348,0.04848458,0.048463613,0.048352458,0.048571236,0.05024454,0.04885242,0.048837192,0.048779212,0.049499415,0.04734441,0.04504948,0.04770065,0.03752518
2703,0.055447027,0.057080567,0.055219993,0.056013003,0.056020945,0.056390546,0.056012318,0.053287067,0.055002734,0.05585037,0.053725377,0.055720925,0.052236535,0.055117644,0.055881605,0.055180714,0.0537237,0.05628729,0.05520288,0.0556044,0.05668448,0.05549544,0.054872014,0.054198906,0.055148266,0.054853417,0.057201482,0.055693842,0.055367522,0.05560085,0.056237623,0.05359026,0.054337494,0.055291317,0.042373255
2704,0.062395908,0.06432238,0.061916605,0.06277943,0.06325437,0.062813975,0.06301113,0.061215818,0.062228613,0.062117442,0.06095191,0.062611274,0.058908485,0.06239938,0.06474926,0.062038757,0.06106326,0.06331979,0.06226673,0.062492326,0.063828774,0.062654085,0.06213107,0.06182941,0.062377542,0.06206932,0.06737293,0.06275822,0.06305114,0.06245511,0.06555938,0.06022521,0.06227211,0.062193044,0.050261565
2705,0.074324235,0.07687732,0.073104426,0.07495803,0.0755946,0.07511985,0.074986406,0.072827734,0.07400933,0.07445556,0.07272092,0.075275704,0.06439606,0.07461987,0.076287515,0.074016884,0.07028745,0.07590852,0.073601045,0.074618615,0.0761357,0.075437635,0.07312232,0.07213333,0.07399963,0.07417558,0.079460554,0.075027384,0.07527911,0.074259795,0.07604806,0.072087154,0.070807345,0.073173605,0.057618
2706,0.07359915,0.076086156,0.072051525,0.07442892,0.07488383,0.07433183,0.0739309,0.07163185,0.073330574,0.0735643,0.0718124,0.07441497,0.06352859,0.073782355,0.075385384,0.07337756,0.069459595,0.075149365,0.07323693,0.07388995,0.07511478,0.07474292,0.072181165,0.071035765,0.07319152,0.07337232,0.078378715,0.074128345,0.07409173,0.073028326,0.074491754,0.07076417,0.069278136,0.07231204,0.05696144
2707,0.06833041,0.07084613,0.066893525,0.06900807,0.06957908,0.06911664,0.06859916,0.06640178,0.06800527,0.06831859,0.06641652,0.0689627,0.061511844,0.06853424,0.07042289,0.06815835,0.0642814,0.06994516,0.06795708,0.06865593,0.06975761,0.06945599,0.06694838,0.06584885,0.067770034,0.0680628,0.07321198,0.06889063,0.06888406,0.06768159,0.06920078,0.06552922,0.064331055,0.06697756,0.0539615
2708,0.05593025,0.057865195,0.05559045,0.05631434,0.05641465,0.056782648,0.05638489,0.055492915,0.055357017,0.056468204,0.054362513,0.056824453,0.053715162,0.05611699,0.05659788,0.055334732,0.054598436,0.05701051,0.055868626,0.05662898,0.05714052,0.05660229,0.055713415,0.055351228,0.056311987,0.056041226,0.056936085,0.056196265,0.056785174,0.05569751,0.055773325,0.055129424,0.053935647,0.055971846,0.044492066
2709,0.028868767,0.029079266,0.028564299,0.028777165,0.029208098,0.028898425,0.029308848,0.029032975,0.02876025,0.028613659,0.027900469,0.027655253,0.027368655,0.02774334,0.028566416,0.02753158,0.026405055,0.029190697,0.02732681,0.028453372,0.028213708,0.028694961,0.02761688,0.027272426,0.028450092,0.02799417,0.029420558,0.029161433,0.02933192,0.028008657,0.027867727,0.02859906,0.022056708,0.028650198,0.027617525
2710,0.023009155,0.02294724,0.022566054,0.022994433,0.023049628,0.022696674,0.02312343,0.022573343,0.022539496,0.022610603,0.021879308,0.021696553,0.02197588,0.02185209,0.022044577,0.021863492,0.021909991,0.023142692,0.022503706,0.021348087,0.022164833,0.022544151,0.020776393,0.020745935,0.022100972,0.021564381,0.022426488,0.023290157,0.023214709,0.022535555,0.021528035,0.022884715,0.02363777,0.021850605,0.022225281
2711,0.020420138,0.019286808,0.019925058,0.019646045,0.019899873,0.019631509,0.020588007,0.019215077,0.018595641,0.019966165,0.019099506,0.018701613,0.019372527,0.018344788,0.019390922,0.018978337,0.017631993,0.019782009,0.020102728,0.018322423,0.01976896,0.01947979,0.018728424,0.018550556,0.019069698,0.019111827,0.01967929,0.019964887,0.020659093,0.018501364,0.018721849,0.019979294,0.020720541,0.019765295,0.019178085
2712,0.018737985,0.018585246,0.018330757,0.018865878,0.018819649,0.018166786,0.01895867,0.017806094,0.018563658,0.018587945,0.017498802,0.017103765,0.017553704,0.018174652,0.018329082,0.017551217,0.016240481,0.018754316,0.018609304,0.018137619,0.01850263,0.018481404,0.018096637,0.017568676,0.017557275,0.01793575,0.018790405,0.018871324,0.018909076,0.017602917,0.01736613,0.019035572,0.020008199,0.018742116,0.017289832
2713,0.018021133,0.01841037,0.017704232,0.018330634,0.01811479,0.017389312,0.01782329,0.016894534,0.01854296,0.017927904,0.016429825,0.01624546,0.01658202,0.017530065,0.01740085,0.016912946,0.016482618,0.018060936,0.017593056,0.018190233,0.017663263,0.017802749,0.017409636,0.016884526,0.016839134,0.01741492,0.017986655,0.018313382,0.018483337,0.016941898,0.016592477,0.018545575,0.019495094,0.018330991,0.016214723
2714,0.017857764,0.01824047,0.01762066,0.01815887,0.017997833,0.017246507,0.017639674,0.0167251,0.018523563,0.017834734,0.016275065,0.016068716,0.016464863,0.017313778,0.017236784,0.016792376,0.01636241,0.017951073,0.017402748,0.018175418,0.017531041,0.017643403,0.017296948,0.016770642,0.016705085,0.017310977,0.017905504,0.01818545,0.018422354,0.016774122,0.016449004,0.018438566,0.01949232,0.018153338,0.016025364
2715,0.018782567,0.018658122,0.018430226,0.018903378,0.018907588,0.018308528,0.018787507,0.017792849,0.018627968,0.01858451,0.017437119,0.017221475,0.017440155,0.018312495,0.018277064,0.01755682,0.01609592,0.018785372,0.018493462,0.018339647,0.018406797,0.018501785,0.017919805,0.017442562,0.017613113,0.018039066,0.018803265,0.018948594,0.018882204,0.017571088,0.017398551,0.01907694,0.019676838,0.018777,0.017282043
2716,0.02140707,0.020993492,0.021220144,0.021437837,0.02122904,0.021111324,0.021461422,0.020541703,0.019895338,0.021050919,0.020273719,0.019687532,0.020486098,0.019816495,0.020414189,0.020206563,0.020214284,0.021171985,0.02102526,0.019428153,0.020271566,0.020454839,0.01934867,0.019362753,0.020576311,0.020184638,0.020871973,0.021062976,0.021501888,0.019727506,0.019871585,0.021028008,0.021685194,0.020406261,0.020812636
2717,0.025142249,0.02515282,0.0247272,0.025089566,0.025177296,0.024761923,0.02517763,0.024706,0.0249814,0.02472331,0.023868136,0.023836486,0.02404175,0.023940332,0.024099125,0.0237497,0.023076693,0.025328377,0.024386132,0.023323419,0.024953134,0.024789121,0.023177963,0.021362066,0.023993516,0.023312734,0.025150413,0.025476232,0.025380444,0.024531923,0.023984294,0.025162626,0.023664737,0.02531688,0.024003858
2718,0.027761785,0.02757379,0.027515495,0.027722694,0.027942779,0.027465422,0.027921472,0.02765964,0.0275496,0.02740512,0.02713941,0.026196348,0.025905319,0.026563901,0.026964001,0.026469659,0.024650685,0.028003905,0.026697613,0.02678239,0.026647236,0.027361747,0.026511826,0.02592465,0.02701953,0.027181143,0.027972208,0.027892422,0.028062701,0.026665892,0.026619097,0.02772939,0.026066527,0.027590033,0.026433788
2719,0.0284204,0.028348316,0.028405108,0.028610563,0.028607924,0.028117148,0.02865363,0.028523957,0.028146617,0.028093452,0.027966322,0.026886351,0.027167143,0.027196571,0.027586924,0.02752951,0.025459398,0.028427951,0.027511457,0.027311772,0.027613368,0.027936457,0.027336124,0.026821418,0.027614737,0.028044049,0.028604085,0.02895677,0.028617151,0.027785473,0.027796932,0.028581701,0.027699046,0.028150143,0.02695927
2720,0.02922378,0.029431852,0.029148117,0.029447809,0.029548727,0.028944477,0.029496385,0.028953556,0.029041851,0.028911721,0.028690659,0.027814688,0.028177988,0.028003994,0.028518463,0.028635506,0.026348101,0.029078372,0.028668003,0.02842661,0.028609218,0.028880533,0.028288584,0.027650718,0.028317664,0.029060088,0.02957588,0.029728,0.029113399,0.02885254,0.028399378,0.029109675,0.02894116,0.028950576,0.028087066
2721,0.030690651,0.030933347,0.030515555,0.030864574,0.030959409,0.030771619,0.030668408,0.030247102,0.030416712,0.030464042,0.030557275,0.029724035,0.029543735,0.029414792,0.029708683,0.03048521,0.027974442,0.030868659,0.030318454,0.030075511,0.030376915,0.030385954,0.029749557,0.029469663,0.029995278,0.030326284,0.03116953,0.030911941,0.03057963,0.030263878,0.029277153,0.030510958,0.031117942,0.030461956,0.03022023
2722,0.032349754,0.032536488,0.032231152,0.03237368,0.0326314,0.03235754,0.03241472,0.031872287,0.032078583,0.03215012,0.032198858,0.031153059,0.03107569,0.031111108,0.03149084,0.032084763,0.029771034,0.032470293,0.03202127,0.031668685,0.03227768,0.031938408,0.031548258,0.031310253,0.03148561,0.03196599,0.03279009,0.032503247,0.032195255,0.031768378,0.030901026,0.032353908,0.03292671,0.031861912,0.031664692
2723,0.035041668,0.035961248,0.034805153,0.035203025,0.035382196,0.035195693,0.035451934,0.03537453,0.034798257,0.035186414,0.03506466,0.03495042,0.03331016,0.03435948,0.034940094,0.034797303,0.0324447,0.0352758,0.034602575,0.034539375,0.035753943,0.034557022,0.034752578,0.034978647,0.034707077,0.034911994,0.036199033,0.035220705,0.03320901,0.035116695,0.03523515,0.034900285,0.03570631,0.034172654,0.033395816
2724,0.0390416,0.040828045,0.03896098,0.03963483,0.03944931,0.03993246,0.039654646,0.039257493,0.038692027,0.039861396,0.03884214,0.039545093,0.036770698,0.038605224,0.03890671,0.039208002,0.036300264,0.039561287,0.0382286,0.038828112,0.04037925,0.038788505,0.039103642,0.039405156,0.039080575,0.039588824,0.040796965,0.039342687,0.038116552,0.039474327,0.03967259,0.038946606,0.038101446,0.03825053,0.03556405
2725,0.04572817,0.047529668,0.045829087,0.04666183,0.045945965,0.046770986,0.04629994,0.04502426,0.04503201,0.04665968,0.04499349,0.04602685,0.042389944,0.045342095,0.045693047,0.046189703,0.042922273,0.046361472,0.044383213,0.04570985,0.047129497,0.045422666,0.045884788,0.04618911,0.04559362,0.045746855,0.04732953,0.046218038,0.045929164,0.046360187,0.046669684,0.044766143,0.04006657,0.044564374,0.038140506
