Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,01-23 14:00:00+01:00,Node_7,Node_8,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_1,Node_6,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_6,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_5,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_8,Node_9,eac1,0.42433010625381273
2030,sc01,01-23 14:00:00+01:00,Node_8,Node_9,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_7,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_9,eac1,0.2493402975531749
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_9,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_6,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_4,eac1,0.9999966666777779
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_4,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_5,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_6,eac1,0.012827209214858554
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_8,eac1,0.41171483740887543
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_6,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_1,Node_6,eac1,0.3443643640201757
2030,sc01,01-23 14:00:00+01:00,Node_1,Node_6,cac1,0.3443643640201757
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_6,eac1,0.03141499045003158
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_6,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_7,Node_8,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_3,eac1,0.06754107236309236
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_3,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_8,Node_9,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_9,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_5,eac1,0.6267713997620009
