Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,07-23 18:00:00+02:00,Battery,0.0
2030,sc01,07-23 18:00:00+02:00,Solar,0.21005437500000002
2030,sc01,07-23 18:00:00+02:00,CCGT,3.0
2030,sc01,07-23 18:00:00+02:00,Gas,0.0
2030,sc01,07-23 18:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-24 05:00:00+02:00,OCGT,0.0
2030,sc01,07-24 05:00:00+02:00,Wind,4.3562840000000005
2030,sc01,07-24 05:00:00+02:00,Battery,0.0
2030,sc01,07-24 05:00:00+02:00,Solar,0.019488375
2030,sc01,07-24 05:00:00+02:00,CCGT,27.007446154398803
2030,sc01,07-24 05:00:00+02:00,Gas,0.0
2030,sc01,07-24 05:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-25 19:00:00+02:00,OCGT,0.0
2030,sc01,07-25 19:00:00+02:00,Wind,1.0093554249999999
2030,sc01,07-25 19:00:00+02:00,Battery,0.0
2030,sc01,07-25 19:00:00+02:00,Solar,0.2538146
2030,sc01,07-25 19:00:00+02:00,CCGT,7.787333065620055
2030,sc01,07-25 19:00:00+02:00,Gas,0.0
2030,sc01,07-25 19:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-26 16:00:00+02:00,OCGT,0.0
2030,sc01,07-26 16:00:00+02:00,Wind,4.448172
2030,sc01,07-26 16:00:00+02:00,Battery,0.0
2030,sc01,07-26 16:00:00+02:00,Solar,4.1431552
2030,sc01,07-26 16:00:00+02:00,CCGT,21.786229488638135
2030,sc01,07-26 16:00:00+02:00,Gas,0.0
2030,sc01,07-26 16:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-28 19:00:00+02:00,OCGT,0.0
2030,sc01,07-28 19:00:00+02:00,Wind,0.555137725
2030,sc01,07-28 19:00:00+02:00,Battery,0.0
2030,sc01,07-28 19:00:00+02:00,Solar,0.10549298750000001
2030,sc01,07-28 19:00:00+02:00,CCGT,3.7703972196700253
2030,sc01,07-28 19:00:00+02:00,Gas,0.0
2030,sc01,07-28 19:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-07 15:00:00+02:00,OCGT,0.0
2030,sc01,08-07 15:00:00+02:00,Wind,1.6172502500000001
2030,sc01,08-07 15:00:00+02:00,Battery,0.0
2030,sc01,08-07 15:00:00+02:00,Solar,1.981664125
2030,sc01,08-07 15:00:00+02:00,CCGT,13.074487230700216
2030,sc01,08-07 15:00:00+02:00,Gas,0.0
2030,sc01,08-07 15:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-20 00:00:00+02:00,OCGT,0.0
2030,sc01,08-20 00:00:00+02:00,Wind,2.8914025125
2030,sc01,08-20 00:00:00+02:00,Battery,0.0
2030,sc01,08-20 00:00:00+02:00,Solar,0.0
2030,sc01,08-20 00:00:00+02:00,CCGT,16.96988712722991
2030,sc01,08-20 00:00:00+02:00,Gas,0.0
2030,sc01,08-20 00:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-26 19:00:00+02:00,OCGT,0.0
2030,sc01,08-26 19:00:00+02:00,Wind,2.9820300312500003
2030,sc01,08-26 19:00:00+02:00,Battery,0.0
2030,sc01,08-26 19:00:00+02:00,Solar,0.109375875
2030,sc01,08-26 19:00:00+02:00,CCGT,14.100187810799904
2030,sc01,08-26 19:00:00+02:00,Gas,0.0
2030,sc01,08-26 19:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-27 21:00:00+02:00,OCGT,0.0
2030,sc01,08-27 21:00:00+02:00,Wind,3.6813868000000003
2030,sc01,08-27 21:00:00+02:00,Battery,0.0
2030,sc01,08-27 21:00:00+02:00,Solar,0.0
2030,sc01,08-27 21:00:00+02:00,CCGT,18.399567651360556
2030,sc01,08-27 21:00:00+02:00,Gas,0.0
2030,sc01,08-27 21:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-28 00:00:00+02:00,OCGT,0.0
2030,sc01,08-28 00:00:00+02:00,Wind,3.3861296500000004
2030,sc01,08-28 00:00:00+02:00,Battery,0.0
2030,sc01,08-28 00:00:00+02:00,Solar,0.0
2030,sc01,08-28 00:00:00+02:00,CCGT,21.792259091199753
2030,sc01,08-28 00:00:00+02:00,Gas,0.0
2030,sc01,08-28 00:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,08-28 04:00:00+02:00,OCGT,0.0
2030,sc01,08-28 04:00:00+02:00,Wind,2.183715
2030,sc01,08-28 04:00:00+02:00,Battery,0.0
2030,sc01,08-28 04:00:00+02:00,Solar,0.0
2030,sc01,08-28 04:00:00+02:00,CCGT,22.243865882999163
2030,sc01,08-28 04:00:00+02:00,Gas,0.0
2030,sc01,08-28 04:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,09-07 13:00:00+02:00,OCGT,0.0
2030,sc01,09-07 13:00:00+02:00,Wind,1.988725025
2030,sc01,09-07 13:00:00+02:00,Battery,0.0
2030,sc01,09-07 13:00:00+02:00,Solar,5.4495056
2030,sc01,09-07 13:00:00+02:00,CCGT,28.277164523299415
2030,sc01,09-07 13:00:00+02:00,Gas,0.0
2030,sc01,09-07 13:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,09-19 06:00:00+02:00,OCGT,0.0
2030,sc01,09-19 06:00:00+02:00,Wind,3.635985825
2030,sc01,09-19 06:00:00+02:00,Battery,0.0
2030,sc01,09-19 06:00:00+02:00,Solar,0.0067908249999999995
2030,sc01,09-19 06:00:00+02:00,CCGT,19.350828642658573
2030,sc01,09-19 06:00:00+02:00,Gas,0.0
2030,sc01,09-19 06:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,09-25 04:00:00+02:00,OCGT,0.0
2030,sc01,09-25 04:00:00+02:00,Wind,2.6738265125
2030,sc01,09-25 04:00:00+02:00,Battery,0.0
2030,sc01,09-25 04:00:00+02:00,Solar,0.0
2030,sc01,09-25 04:00:00+02:00,CCGT,23.43635761158926
2030,sc01,09-25 04:00:00+02:00,Gas,0.0
2030,sc01,09-25 04:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,09-28 23:00:00+02:00,OCGT,0.0
2030,sc01,09-28 23:00:00+02:00,Wind,6.207570962500001
2030,sc01,09-28 23:00:00+02:00,Battery,0.0
