Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,2030-01-04T20:00:00+01:00,Node_2,Node_3,cac2,0.47782368474811104
2030,sc01,2030-01-04T20:00:00+01:00,Node_2,Node_3,cac1,0.47781572128548067
2030,sc01,2030-01-04T20:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_2,Node_3,eac1,0.9483806407036756
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_3,eac1,0.46766006225885254
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T21:00:00+01:00,Node_2,Node_3,cac2,0.47419032035174896
2030,sc01,2030-01-04T21:00:00+01:00,Node_2,Node_3,cac1,0.47418241744320205
2030,sc01,2030-01-04T21:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T21:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_2,Node_3,eac1,0.9602735555359616
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_3,eac1,0.4056510304086477
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T22:00:00+01:00,Node_2,Node_3,cac2,0.4801367777680016
2030,sc01,2030-01-04T22:00:00+01:00,Node_2,Node_3,cac1,0.4801287757551059
2030,sc01,2030-01-04T22:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T22:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_2,Node_3,eac1,0.989566691221848
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_3,eac1,0.34335092664185635
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T23:00:00+01:00,Node_2,Node_3,cac2,0.494783345610924
2030,sc01,2030-01-04T23:00:00+01:00,Node_2,Node_3,cac1,0.49477509949657883
2030,sc01,2030-01-04T23:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T23:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_2,Node_3,eac1,0.8763050530607093
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_3,eac1,0.585852899165742
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-09T00:00:00+01:00,Node_2,Node_3,cac2,0.43815252653035464
2030,sc01,2030-01-09T00:00:00+01:00,Node_2,Node_3,cac1,0.43814522423165575
2030,sc01,2030-01-09T00:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-09T00:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_2,Node_3,eac1,0.9177059918508778
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_3,eac1,0.5338734018769173
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-09T01:00:00+01:00,Node_2,Node_3,cac2,0.4588529959254389
2030,sc01,2030-01-09T01:00:00+01:00,Node_2,Node_3,cac1,0.4588453486304166
2030,sc01,2030-01-09T01:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-09T01:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-09T02:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-09T02:00:00+01:00,Node_1,Node_2,cac3,0.0
