Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,02-12 21:00:00+01:00,BrownLignite,0.0
2030,sc01,02-12 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-12 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-12 21:00:00+01:00,CCGT_4,0.4403453464209732
2030,sc01,02-12 21:00:00+01:00,CCGT_1,0.0
2030,sc01,02-12 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-12 21:00:00+01:00,Nuclear,0.41400805349015024
2030,sc01,02-12 21:00:00+01:00,OCGT_2,0.0
2030,sc01,02-12 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-12 21:00:00+01:00,CCGT_2,0.6947115355799995
2030,sc01,02-12 21:00:00+01:00,OCGT_3,0.0
2030,sc01,02-12 21:00:00+01:00,CCGT_3,0.0
2030,sc01,02-14 01:00:00+01:00,OCGT_1,0.0
2030,sc01,02-14 01:00:00+01:00,BrownLignite,0.0
2030,sc01,02-14 01:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-14 01:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-14 01:00:00+01:00,CCGT_4,0.5596546535790268
2030,sc01,02-14 01:00:00+01:00,CCGT_1,0.0
2030,sc01,02-14 01:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-14 01:00:00+01:00,Nuclear,0.4443254341226024
2030,sc01,02-14 01:00:00+01:00,OCGT_2,0.0
2030,sc01,02-14 01:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-14 01:00:00+01:00,CCGT_2,0.30528846442000046
2030,sc01,02-14 01:00:00+01:00,OCGT_3,0.0
2030,sc01,02-14 01:00:00+01:00,CCGT_3,0.0
2030,sc01,02-16 17:00:00+01:00,OCGT_1,0.0
2030,sc01,02-16 17:00:00+01:00,BrownLignite,0.0
2030,sc01,02-16 17:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-16 17:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-16 17:00:00+01:00,CCGT_4,0.0
2030,sc01,02-16 17:00:00+01:00,CCGT_1,0.0
2030,sc01,02-16 17:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-16 17:00:00+01:00,Nuclear,0.5556745658773976
2030,sc01,02-16 17:00:00+01:00,OCGT_2,0.0
2030,sc01,02-16 17:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-16 17:00:00+01:00,CCGT_2,0.0
2030,sc01,02-16 17:00:00+01:00,OCGT_3,0.0
2030,sc01,02-16 17:00:00+01:00,CCGT_3,0.0
2030,sc01,02-17 23:00:00+01:00,OCGT_1,0.0
2030,sc01,02-17 23:00:00+01:00,BrownLignite,0.0
2030,sc01,02-17 23:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-17 23:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-17 23:00:00+01:00,CCGT_4,0.8596396926531841
2030,sc01,02-17 23:00:00+01:00,CCGT_1,0.0
2030,sc01,02-17 23:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-17 23:00:00+01:00,Nuclear,0.0
2030,sc01,02-17 23:00:00+01:00,OCGT_2,0.0
2030,sc01,02-17 23:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-17 23:00:00+01:00,CCGT_2,0.0
2030,sc01,02-17 23:00:00+01:00,OCGT_3,0.0
2030,sc01,02-17 23:00:00+01:00,CCGT_3,0.0
2030,sc01,02-18 22:00:00+01:00,OCGT_1,0.0
2030,sc01,02-18 22:00:00+01:00,BrownLignite,0.0
2030,sc01,02-18 22:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-18 22:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-18 22:00:00+01:00,CCGT_4,0.624090876236704
2030,sc01,02-18 22:00:00+01:00,CCGT_1,0.0
2030,sc01,02-18 22:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-18 22:00:00+01:00,Nuclear,0.0
2030,sc01,02-18 22:00:00+01:00,OCGT_2,0.0
2030,sc01,02-18 22:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-18 22:00:00+01:00,CCGT_2,0.0
2030,sc01,02-18 22:00:00+01:00,OCGT_3,0.0
2030,sc01,02-18 22:00:00+01:00,CCGT_3,0.0
2030,sc01,02-18 23:00:00+01:00,OCGT_1,0.0
2030,sc01,02-18 23:00:00+01:00,BrownLignite,0.0
2030,sc01,02-18 23:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-18 23:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-18 23:00:00+01:00,CCGT_4,0.11049451754456946
2030,sc01,02-18 23:00:00+01:00,CCGT_1,0.0
2030,sc01,02-18 23:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-18 23:00:00+01:00,Nuclear,0.0
2030,sc01,02-18 23:00:00+01:00,OCGT_2,0.0
2030,sc01,02-18 23:00:00+01:00,ImportedCoal_Bituminous,0.0
