Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,p.u.
2030,sc01,11-16 07:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_3,eac1,-0.02344967048450286
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 08:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439765
2030,sc01,11-16 08:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 08:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 08:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 08:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_3,eac1,-0.0117795435844954
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 09:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820440512
2030,sc01,11-16 09:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 09:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 09:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 09:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_3,eac1,-0.001641719154498844
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 10:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 10:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 10:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551103195
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 10:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 10:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_3,eac1,0.0033037105154974378
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 11:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 11:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 11:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 11:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 11:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_3,eac1,0.006209609315497744
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 12:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439826
2030,sc01,11-16 12:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 12:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 12:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 12:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_3,eac1,0.005736868785497451
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 13:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 13:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 13:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 13:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 13:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_3,eac1,0.003100511845495646
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 14:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 14:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 14:00:00+01:00,Node_2,Node_3,cac1,-0.0116693595510977
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 14:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 14:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_3,eac1,-0.002728969684504534
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 15:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 15:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 15:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551097505
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 15:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 15:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_3,eac1,-0.0175541772945067
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 16:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 16:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 16:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109534
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 16:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 16:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_3,eac1,-0.034673593524502555
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 17:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 17:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 17:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 17:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 17:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_3,eac1,-0.03571862723450181
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 18:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439871
2030,sc01,11-16 18:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 18:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 18:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 18:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_3,eac1,-0.03227642989450255
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 19:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 19:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 19:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 19:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 19:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_3,eac1,-0.027737812014500207
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 20:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 20:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 20:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551101835
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 20:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 20:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_3,eac1,-0.022880413844497127
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 21:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 21:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 21:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551104916
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 21:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 21:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_3,eac1,-0.01964898422449579
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 22:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820440473
2030,sc01,11-16 22:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 22:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 22:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 22:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_3,eac1,-0.019732886484502554
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-16 23:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-16 23:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-16 23:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-16 23:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-16 23:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_3,eac1,-0.019932730304510926
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 00:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820438959
2030,sc01,11-18 00:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 00:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 00:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 00:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_3,eac1,-0.020581581844502553
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 01:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 01:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 01:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 01:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 01:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_3,eac1,-0.021472074714495193
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 02:00:00+01:00,Node_2,Node_3,eac1,-0.046677438204405314
2030,sc01,11-18 02:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 02:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 02:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 02:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_3,eac1,-0.022548296014498703
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 03:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820440182
2030,sc01,11-18 03:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 03:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 03:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 03:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_3,eac1,-0.026227396774487488
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 04:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 04:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 04:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551114561
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 04:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 04:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_3,eac1,-0.03292996763450255
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 05:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 05:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 05:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 05:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 05:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_3,eac1,-0.03322883653451214
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 06:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820438838
2030,sc01,11-18 06:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 06:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 06:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 06:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_3,eac1,-0.03005001547450256
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 07:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 07:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 07:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 07:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 07:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_3,eac1,-0.02508264445450692
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 08:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 08:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 08:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551095118
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 08:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 08:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_3,eac1,-0.012894065984504266
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 09:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 09:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 09:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551097769
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 09:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 09:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_3,eac1,-0.002803178704496645
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 10:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 10:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 10:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551105409
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 10:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 10:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_3,eac1,0.0031648482054974503
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 11:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,11-18 11:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,11-18 11:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,11-18 11:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,11-18 11:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_3,eac1,0.005895659865494451
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,11-18 12:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,11-18 12:00:00+01:00,Node_2,Node_3,eac1,-0.046677438204394954
