Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,03-21 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-21 18:00:00+01:00,CCGT_1,0.0
2030,sc01,03-21 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-21 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-21 18:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-21 18:00:00+01:00,CCGT_2,0.0
2030,sc01,03-21 18:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-21 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-21 18:00:00+01:00,CCGT_3,0.0
2030,sc01,03-21 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-25 03:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-25 03:00:00+01:00,Nuclear,0.5817558505598689
2030,sc01,03-25 03:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-25 03:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-25 03:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-25 03:00:00+01:00,OCGT_1,0.0
2030,sc01,03-25 03:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-25 03:00:00+01:00,CCGT_4,0.0
2030,sc01,03-25 03:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-25 03:00:00+01:00,OCGT_3,0.0
2030,sc01,03-25 03:00:00+01:00,CCGT_1,0.0
2030,sc01,03-25 03:00:00+01:00,BrownLignite,0.0
2030,sc01,03-25 03:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-25 03:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-25 03:00:00+01:00,CCGT_2,0.0
2030,sc01,03-25 03:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-25 03:00:00+01:00,OCGT_2,0.0
2030,sc01,03-25 03:00:00+01:00,CCGT_3,0.0
2030,sc01,03-25 03:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-27 09:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-27 09:00:00+01:00,Nuclear,0.0
2030,sc01,03-27 09:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-27 09:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-27 09:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-27 09:00:00+01:00,OCGT_1,0.0
2030,sc01,03-27 09:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-27 09:00:00+01:00,CCGT_4,0.0
2030,sc01,03-27 09:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-27 09:00:00+01:00,OCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_1,0.0
2030,sc01,03-27 09:00:00+01:00,BrownLignite,0.0
2030,sc01,03-27 09:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-27 09:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-27 09:00:00+01:00,CCGT_2,0.0
2030,sc01,03-27 09:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-27 09:00:00+01:00,OCGT_2,0.0
2030,sc01,03-27 09:00:00+01:00,CCGT_3,0.0
2030,sc01,03-27 09:00:00+01:00,FuelOilGas,0.0
2030,sc01,04-01 14:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-01 14:00:00+02:00,Nuclear,0.11003655824261233
2030,sc01,04-01 14:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-01 14:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-01 14:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-01 14:00:00+02:00,OCGT_1,0.0
2030,sc01,04-01 14:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-01 14:00:00+02:00,CCGT_4,0.0
2030,sc01,04-01 14:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-01 14:00:00+02:00,OCGT_3,0.0
2030,sc01,04-01 14:00:00+02:00,CCGT_1,0.0
2030,sc01,04-01 14:00:00+02:00,BrownLignite,0.0
2030,sc01,04-01 14:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-01 14:00:00+02:00,PV_Cadiz,1.0
