,Network_Existing_Generation_Full,Network_Line_In_Node_1_Node_6_cac1,Network_Line_In_Node_1_Node_6_cac2,Network_Line_In_Node_1_Node_6_cac3,Network_Line_In_Node_2_Node_3_cac1,Network_Line_In_Node_2_Node_3_cac2,Network_Line_In_Node_2_Node_3_cac3,Network_Line_In_Node_2_Node_6_cac1,Network_Line_In_Node_2_Node_6_cac2,Network_Line_In_Node_2_Node_6_cac3,Network_Line_In_Node_3_Node_4_cac1,Network_Line_In_Node_3_Node_4_cac2,Network_Line_In_Node_3_Node_4_cac3,Network_Line_In_Node_3_Node_6_cac1,Network_Line_In_Node_3_Node_6_cac2,Network_Line_In_Node_3_Node_6_cac3,Network_Line_In_Node_4_Node_5_cac1,Network_Line_In_Node_4_Node_5_cac2,Network_Line_In_Node_4_Node_5_cac3,Network_Line_In_Node_4_Node_6_cac1,Network_Line_In_Node_4_Node_6_cac2,Network_Line_In_Node_4_Node_6_cac3,Network_Line_In_Node_4_Node_9_cac1,Network_Line_In_Node_4_Node_9_cac2,Network_Line_In_Node_4_Node_9_cac3,Network_Line_In_Node_6_Node_7_cac1,Network_Line_In_Node_6_Node_7_cac2,Network_Line_In_Node_6_Node_7_cac3,Network_Line_In_Node_6_Node_8_cac1,Network_Line_In_Node_6_Node_8_cac2,Network_Line_In_Node_6_Node_8_cac3,Network_Line_In_Node_7_Node_8_cac1,Network_Line_In_Node_7_Node_8_cac2,Network_Line_In_Node_7_Node_8_cac3,Network_Line_In_Node_8_Node_9_cac1,Network_Line_In_Node_8_Node_9_cac2,Network_Line_In_Node_8_Node_9_cac3
7365,2.66524,2.661614,2.6594002,2.657473,2.6615822,2.6599092,2.6582363,2.654213,2.645171,2.6361291,2.6620035,2.659945,2.65829,2.6561618,2.6490686,2.641975,0.37010685,0.048116975,0.03815282,2.6670012,2.6707473,2.6744936,2.6582017,2.6531494,2.6480963,2.6586137,2.6539726,2.6493316,2.6671796,2.6711035,2.675028,2.6671374,2.6710198,2.674902,2.6611292,2.6590037,2.6568782
7366,2.1951005,2.191474,2.187848,2.1842215,2.1880887,2.1862285,2.1845553,2.1838465,2.1725924,2.162448,2.191864,2.1886275,2.185391,2.1824806,2.1753871,2.1682942,0.04193546,0.041773826,0.03191682,2.1937866,2.1970665,2.2008126,2.1870444,2.1794684,2.1744153,2.1866288,2.1802914,2.1756506,2.1934984,2.1974223,2.2013469,2.1951404,2.1973386,2.2012215,2.188614,2.1853225,2.1831968
7367,1.7727371,1.7691108,1.7656199,1.762819,1.766844,1.7644304,1.7618085,1.7614831,1.7535267,1.7457254,1.7695004,1.7673959,1.7665287,1.7632914,1.7569093,1.7505268,0.037400775,0.036215015,0.026420467,1.7724938,1.7764748,1.7808784,1.7646812,1.7592628,1.7553096,1.7642654,1.7558632,1.7510322,1.7706177,1.7719423,1.7758667,1.772777,1.7731096,1.775741,1.7662505,1.7623434,1.7586783
7368,1.4732376,1.4708886,1.4685398,1.4661908,1.4708835,1.4687663,1.4664736,1.4645847,1.4559319,1.4472791,1.4729164,1.4725951,1.4722738,1.4677374,1.4614064,1.454974,0.039458834,0.032935165,0.023115918,1.4777234,1.4822093,1.4862359,1.4689662,1.4646952,1.4604241,1.4681331,1.4630287,1.4578278,1.4751128,1.4776849,1.4798516,1.4741935,1.4751493,1.4760052,1.469063,1.4658082,1.4623002
7369,1.2340561,1.231707,1.2293581,1.227009,1.2317017,1.2293477,1.2265908,1.225403,1.2167503,1.2080973,1.2337346,1.2334135,1.2330922,1.2285556,1.2223635,1.2159313,0.040283002,0.030454405,0.020616494,1.2385418,1.2430276,1.247193,1.2297848,1.2255136,1.2212423,1.2289516,1.223847,1.2187425,1.2351221,1.2361046,1.237923,1.2350117,1.2359676,1.2369236,1.2290415,1.224027,1.2203714
7370,1.0838971,1.0815481,1.0791994,1.0768503,1.081543,1.0791887,1.0765094,1.0752442,1.0665914,1.0579385,1.0835758,1.0832547,1.0829334,1.0783969,1.0722822,1.0658499,0.038871847,0.029069588,0.019221827,1.088383,1.0928688,1.0971117,1.079626,1.0753547,1.0710835,1.0787926,1.0736883,1.0685837,1.0849633,1.0860232,1.0864614,1.084853,1.0858089,1.0867646,1.0788828,1.0738682,1.068817
7371,1.0314865,1.0291375,1.0267886,1.0244396,1.0291324,1.0267781,1.0241486,1.0228337,1.0141807,1.0055279,1.0311651,1.030844,1.0305227,1.0259862,1.0199214,1.013489,0.037964776,0.028173126,0.018325359,1.0359722,1.0404582,1.0447508,1.0272152,1.0229441,1.0186728,1.026382,1.0212775,1.0161731,1.0325526,1.0336188,1.0341004,1.0324423,1.033398,1.034354,1.0264721,1.0214576,1.0164431
7372,0.99807346,0.9957245,0.99337554,0.9910265,0.99571925,0.9933652,0.99077284,0.98942053,0.98076767,0.972115,0.9977522,0.99743086,0.99710965,0.9925731,0.98654556,0.9801134,0.037288263,0.0275018,0.017654046,1.0025593,1.007045,1.0113752,0.9938022,0.9895311,0.98525995,0.99296904,0.9878645,0.98276013,0.9991396,1.0002058,1.0007248,0.99902934,0.99998504,1.000941,0.993059,0.9880445,0.98303014
7373,1.0735472,1.0711982,1.0688493,1.0665003,1.071193,1.068839,1.0661926,1.0648944,1.0562414,1.0475886,1.0732259,1.0729048,1.0725836,1.0680469,1.0619655,1.0555329,0.03826926,0.028474048,0.018626288,1.0780331,1.082519,1.086795,1.0692761,1.0650048,1.0607336,1.0684427,1.0633383,1.0582337,1.0746135,1.0756795,1.0761446,1.0745032,1.0754589,1.0764147,1.0685327,1.0635183,1.0585003
7374,1.3903282,1.3879791,1.3856302,1.3832814,1.3879741,1.385598,1.3831526,1.3816754,1.3730226,1.3643698,1.390007,1.3896856,1.3893645,1.384828,1.3784914,1.3720591,0.041265994,0.033034377,0.02321589,1.394814,1.3992999,1.403321,1.3860571,1.3817859,1.3775147,1.3852237,1.3801192,1.3749127,1.3917974,1.3943638,1.3965307,1.391284,1.3922398,1.3930904,1.3857473,1.3824924,1.3789788
7375,1.9555982,1.9519719,1.9483458,1.9447194,1.9485866,1.9463905,1.9447176,1.9443442,1.9330902,1.9226104,1.9523615,1.949125,1.9458886,1.942643,1.9355497,1.9284563,0.039770305,0.041173212,0.03132765,1.9542843,1.9572289,1.9609748,1.9475428,1.9396307,1.9345778,1.9471266,1.9404539,1.9358131,1.9536607,1.9575847,1.9615095,1.955638,1.9575009,1.9613832,1.9491116,1.9454848,1.9433593
7376,2.3060455,2.3024194,2.3002617,2.2983346,2.302444,2.3007708,2.2990978,2.2950745,2.2860324,2.2769904,2.302809,2.3008063,2.2991512,2.2970228,2.2899299,2.2828364,0.052587755,0.048217,0.038252845,2.3078625,2.3116086,2.315355,2.2990637,2.2940106,2.288958,2.2994752,2.2948344,2.290193,2.3080409,2.3119648,2.3158896,2.307999,2.3118813,2.3157635,2.3019907,2.299865,2.2977395
7377,2.4879673,2.484552,2.4826248,2.4806976,2.4848065,2.4831333,2.4814606,2.4774377,2.4683952,2.4593534,2.4848242,2.483169,2.4815142,2.479386,2.472293,2.4651992,0.13519038,0.049007438,0.039043285,2.4902256,2.4939716,2.497718,2.4814265,2.4763737,2.471321,2.4818385,2.477197,2.472556,2.490404,2.494328,2.4982526,2.4903617,2.494244,2.4981263,2.4843535,2.482228,2.4801025
7378,2.557817,2.5545177,2.5525904,2.550663,2.5547721,2.5530992,2.5514264,2.547403,2.538361,2.5293193,2.5547898,2.5531347,2.5514798,2.5493517,2.5422583,2.5351648,0.2639874,0.049215347,0.0392512,2.5601912,2.5639372,2.5676835,2.5513923,2.5463393,2.5412865,2.5518038,2.5471628,2.5425215,2.5603693,2.5642934,2.5682182,2.5603273,2.56421,2.5680923,2.5543191,2.5521936,2.5500681
7379,2.56739,2.5638437,2.5619168,2.5599895,2.5640981,2.5624256,2.5607524,2.5567293,2.5476873,2.5386453,2.5641532,2.5624611,2.560806,2.558678,2.5515847,2.5444915,0.27427164,0.04877317,0.03880901,2.5695174,2.5732636,2.57701,2.5607185,2.5556655,2.550613,2.56113,2.5564892,2.551848,2.5696957,2.5736198,2.5775447,2.5696535,2.573536,2.5774183,2.5636454,2.5615196,2.5593944
7380,2.5727158,2.5690892,2.566689,2.5647619,2.568871,2.5671978,2.565525,2.561502,2.55246,2.5434182,2.5694792,2.567234,2.5655787,2.5634503,2.5563571,2.5492637,0.27821767,0.04778242,0.037818253,2.5742898,2.578036,2.5817823,2.565491,2.5604382,2.5553856,2.5659027,2.5612617,2.5566208,2.5744681,2.5783925,2.5823169,2.5744264,2.5783083,2.5821908,2.5684183,2.5662923,2.564167
7381,2.5464823,2.5428562,2.540143,2.538216,2.5423248,2.5406523,2.538979,2.535228,2.525914,2.516872,2.543246,2.5406878,2.5390327,2.5369046,2.5298111,2.522718,0.252196,0.047222525,0.037261635,2.5477438,2.55149,2.5552363,2.538945,2.533892,2.5288393,2.5393565,2.5347157,2.5300746,2.5479221,2.5518467,2.5557714,2.5478806,2.5517626,2.555645,2.541872,2.5397465,2.537621
7382,2.341531,2.3379047,2.3344831,2.3325558,2.336665,2.3349924,2.333319,2.330277,2.3202538,2.3112118,2.3382945,2.3350582,2.3333726,2.3312445,2.3241513,2.317058,0.05620274,0.045953184,0.03601648,2.342084,2.3458302,2.3495762,2.333475,2.328232,2.3231792,2.3336964,2.3290555,2.3244143,2.3422623,2.3461866,2.350111,2.34222,2.3461025,2.3499846,2.3362122,2.3340864,2.331961
7383,2.2749004,2.271274,2.269211,2.2672837,2.271392,2.2697196,2.2680466,2.2640233,2.2549815,2.2459393,2.2716641,2.2697554,2.2681,2.2659721,2.2588787,2.2517853,0.052394815,0.048385665,0.03842151,2.2768116,2.2805576,2.2843037,2.2680125,2.2629597,2.2579067,2.2684245,2.263783,2.259142,2.27699,2.280914,2.2848387,2.276948,2.2808304,2.2847126,2.2709396,2.268814,2.2666883
7384,2.2234347,2.221457,2.2195296,2.2176025,2.2217114,2.2200387,2.2183657,2.2143426,2.2053003,2.1962583,2.2217293,2.2200742,2.2184193,2.216291,2.2091978,2.2021043,0.05380495,0.05167137,0.041619025,2.2271304,2.2308767,2.234623,2.2183313,2.2132788,2.208226,2.218743,2.2141023,2.2094612,2.2273088,2.231233,2.2351573,2.2272668,2.2311492,2.2350316,2.2212586,2.219133,2.2170074
7385,2.3076694,2.3057423,2.303815,2.3018875,2.3059964,2.3043237,2.3026507,2.2986274,2.2895856,2.2805433,2.3060145,2.304359,2.302704,2.300576,2.2934825,2.2863896,0.06355862,0.05516377,0.044844262,2.3114157,2.3151615,2.3189077,2.3026161,2.2975636,2.2925107,2.3030283,2.298387,2.293746,2.311594,2.3155177,2.3194425,2.3115516,2.315434,2.3193166,2.3055437,2.3034182,2.3012924
7386,2.6591692,2.6571262,2.655083,2.6530397,2.6576698,2.6561701,2.654671,2.6496801,2.640191,2.630702,2.657209,2.655249,2.6532893,2.6518974,2.6446254,2.6373534,0.36464214,0.06275809,0.05166243,2.6615932,2.6640172,2.6664414,2.6538186,2.648468,2.6431174,2.6542304,2.6492913,2.644352,2.6627517,2.666333,2.6699157,2.66331,2.6674514,2.6715927,2.6570308,2.6548924,2.652754
7387,2.840099,2.8380563,2.8360128,2.8339703,2.8385997,2.8371005,2.835601,2.8306108,2.8211212,2.8116322,2.8381393,2.8361797,2.8342192,2.8328276,2.8255558,2.8182836,0.51049066,0.06725562,0.05536008,2.8425233,2.8449469,2.847371,2.8347487,2.8293984,2.8240476,2.8351607,2.8302212,2.825282,2.8436818,2.8472633,2.8508458,2.8442404,2.8483818,2.852523,2.837961,2.8358228,2.8336847
7388,2.838756,2.836713,2.8346698,2.832627,2.837257,2.835757,2.8342576,2.8292673,2.8197784,2.8102894,2.8367963,2.834836,2.8328762,2.8314843,2.8242123,2.8169403,0.51014996,0.06576108,0.054131344,2.8411803,2.843604,2.8460283,2.8334055,2.828055,2.8227043,2.8338175,2.8288784,2.8239388,2.8423383,2.84592,2.8495023,2.8428974,2.8470385,2.8511796,2.8366177,2.8344796,2.8323414
7389,2.6605482,2.6586208,2.6566937,2.654766,2.6588752,2.6572027,2.6555295,2.6515064,2.6424642,2.6334226,2.6588933,2.657238,2.655583,2.6534548,2.6463614,2.639268,0.36707035,0.059328794,0.048690647,2.6642942,2.6680403,2.6717873,2.6554954,2.6504424,2.64539,2.6559074,2.651266,2.646625,2.6644723,2.668397,2.6723216,2.6644309,2.668313,2.6721954,2.6584225,2.6562967,2.6541712
7390,2.2006793,2.1975734,2.195646,2.1937184,2.1978273,2.1961548,2.1944816,2.1904583,2.1814167,2.1723747,2.1978452,2.1961904,2.1945355,2.1924071,2.185314,2.1782205,0.049324833,0.04956071,0.03959655,2.2032464,2.2069929,2.210739,2.1944475,2.1893947,2.184342,2.1948595,2.1902182,2.185577,2.203425,2.2073493,2.211274,2.203383,2.2072651,2.2111475,2.1973748,2.195249,2.1931233
7391,1.7707831,1.7664394,1.7628137,1.7592117,1.7684803,1.7658588,1.7632369,1.7629817,1.75518,1.74728,1.7699159,1.769049,1.768182,1.7647198,1.7583376,1.7519552,0.043864742,0.042587206,0.032714672,1.7741469,1.7771933,1.7804509,1.7658225,1.7608033,1.755654,1.7640575,1.7571692,1.7510703,1.7721881,1.7732738,1.7767665,1.7727729,1.7745984,1.7766405,1.7673923,1.7637719,1.7601068
7392,1.4573792,1.4539073,1.4515582,1.4492093,1.4556115,1.4535342,1.4512415,1.4488522,1.4403254,1.4317983,1.4568266,1.4562739,1.4557211,1.4508879,1.4441317,1.4376994,0.045406513,0.038188912,0.02839464,1.460742,1.4649731,1.4689614,1.4519851,1.4477139,1.443297,1.4511517,1.4460343,1.4405531,1.4601738,1.4624528,1.4646198,1.4583726,1.4593507,1.4599663,1.4541241,1.4507518,1.4470681
7393,1.2295501,1.2272013,1.2248524,1.2225035,1.227196,1.2247022,1.221823,1.2208974,1.2122444,1.2035917,1.229229,1.2289077,1.2285863,1.2240282,1.2175957,1.2111634,0.045057483,0.035137862,0.0253352,1.234036,1.2384369,1.2424252,1.225279,1.2210078,1.2167367,1.2244457,1.2193414,1.2140169,1.2306165,1.2329861,1.2351528,1.2305062,1.2314619,1.2321945,1.2245358,1.2212325,1.2176012
7394,1.0754534,1.0731044,1.0707555,1.0684065,1.0730993,1.0707204,1.0678414,1.0668006,1.0581478,1.049495,1.075132,1.074811,1.0744896,1.0699531,1.0636142,1.0571817,0.042959623,0.033079997,0.02326186,1.0799392,1.0844251,1.0884436,1.0711823,1.0669111,1.0626398,1.070349,1.0652447,1.0600355,1.0765196,1.0773551,1.079217,1.0764092,1.0773652,1.078213,1.0704391,1.0654246,1.0616653
7395,1.018624,1.0162749,1.013926,1.0115771,1.0162698,1.0139158,1.0110507,1.009971,1.0013182,0.99266535,1.0183027,1.0179814,1.0176603,1.0131236,1.0068234,1.0003912,0.042252377,0.032386243,0.022562869,1.0231098,1.0275955,1.0316529,1.0143528,1.0100816,1.0058103,1.0135196,1.008415,1.0032448,1.01969,1.0205644,1.0218087,1.0195798,1.0205357,1.0214223,1.0136095,1.008595,1.0042571
7396,1.0168464,1.0144974,1.0121485,1.0097996,1.0144923,1.0121381,1.0092715,1.0081935,0.9995406,0.9908878,1.0165251,1.0162039,1.0158826,1.0113462,1.0050441,0.9986118,0.042283997,0.032417268,0.022594117,1.0213323,1.025818,1.0298737,1.0125753,1.008304,1.004033,1.011742,1.0066376,1.0014654,1.0179125,1.0187852,1.0201026,1.0178022,1.018758,1.0196431,1.011832,1.0068176,1.0025512
7397,1.0485771,1.046228,1.0438794,1.0415304,1.0462229,1.0438688,1.0410252,1.0399241,1.0312716,1.0226188,1.048256,1.0479347,1.0476134,1.0430769,1.036798,1.0303656,0.041864842,0.0320061,0.022179872,1.053063,1.0575488,1.0616274,1.044306,1.0400348,1.0357636,1.0434726,1.0383682,1.0332192,1.0496433,1.0505389,1.052042,1.0495331,1.0504888,1.0513967,1.0435628,1.0385482,1.0344901
7398,1.3827399,1.380391,1.3780419,1.375693,1.3806002,1.3787073,1.3764147,1.374087,1.365434,1.3567872,1.3824184,1.3820974,1.3817761,1.377232,1.3707997,1.3643674,0.043052137,0.03488265,0.02507808,1.3872257,1.3916409,1.3956293,1.3784686,1.3741975,1.3699262,1.3776356,1.3725308,1.367221,1.3851626,1.3876259,1.3897927,1.3836957,1.3846517,1.3853984,1.3791128,1.3758581,1.372241
7399,1.9051759,1.9015495,1.8979234,1.894297,1.8981642,1.8957183,1.8940454,1.8939215,1.8826677,1.8719382,1.9019393,1.8987027,1.895466,1.8919708,1.8848774,1.8777845,0.039739802,0.040725835,0.030888803,1.9038619,1.9065565,1.9103025,1.8971199,1.8890641,1.8839058,1.8967042,1.8897818,1.8851407,1.9029884,1.9069127,1.9108373,1.905216,1.9068288,1.9107114,1.8986892,1.894813,1.8926872
7400,2.2524369,2.2488108,2.2451844,2.2430258,2.2471342,2.2454615,2.2437887,2.2411833,2.2307236,2.2216818,2.2492003,2.245964,2.2438426,2.2417142,2.2346206,2.2275276,0.044570513,0.04517158,0.035249785,2.2525535,2.2562997,2.2600458,2.244381,2.238702,2.233649,2.2441664,2.2395253,2.2348843,2.2527318,2.2566562,2.2605805,2.2526898,2.2565722,2.2604547,2.246682,2.2445564,2.2424302
7401,2.4274292,2.423803,2.4215171,2.4195902,2.4236984,2.4220262,2.4203534,2.4163299,2.4072878,2.398246,2.424193,2.422062,2.4204066,2.4182785,2.4111853,2.4040918,0.0852602,0.047987245,0.038023077,2.4291182,2.432864,2.4366105,2.420319,2.415266,2.4102135,2.420731,2.4160898,2.4114485,2.4292963,2.4332204,2.4371448,2.4292543,2.4331365,2.4370189,2.423246,2.4211206,2.418995
7402,2.4964528,2.4928265,2.4905906,2.4886637,2.492772,2.4910994,2.4894264,2.4854028,2.4763613,2.4673195,2.493216,2.491135,2.4894803,2.487352,2.4802585,2.473165,0.13751352,0.048076622,0.038112476,2.4981914,2.5019376,2.5056834,2.4893923,2.4843397,2.479287,2.4898038,2.4851627,2.480522,2.4983695,2.5022938,2.5062184,2.4983275,2.50221,2.506092,2.4923193,2.4901936,2.4880679
7403,2.522662,2.5190353,2.5166256,2.5146985,2.518807,2.5171347,2.5154617,2.5114381,2.5023966,2.4933543,2.5194252,2.5171704,2.5155153,2.513387,2.5062935,2.4992003,0.19458759,0.047765255,0.0378011,2.5242262,2.5279725,2.5317187,2.5154274,2.5103745,2.505322,2.5158393,2.511198,2.5065567,2.5244045,2.5283291,2.5322535,2.5243626,2.528245,2.5321274,2.5183547,2.5162287,2.5141034
7404,2.5303085,2.5266824,2.5241804,2.5222535,2.526362,2.5246894,2.5230167,2.5190544,2.5099514,2.5009093,2.527072,2.5247252,2.5230699,2.5209417,2.5138483,2.5067549,0.208957,0.047600627,0.037636466,2.5317812,2.5355275,2.5392737,2.5229821,2.5179296,2.5128767,2.523394,2.518753,2.5141115,2.5319595,2.535884,2.5398083,2.5319176,2.5358,2.5396821,2.5259092,2.5237837,2.5216582
7405,2.5018106,2.498184,2.4954019,2.4934745,2.4975832,2.4959102,2.4942374,2.4905562,2.4811726,2.4721305,2.4985738,2.4959462,2.4942913,2.492163,2.4850698,2.4779763,0.14017674,0.04709755,0.03713903,2.5030022,2.5067484,2.5104947,2.494203,2.4891508,2.4840977,2.494615,2.489974,2.485333,2.5031805,2.5071049,2.5110295,2.5031385,2.5070207,2.5109034,2.4971306,2.4950047,2.4928792
7406,2.312555,2.3089287,2.3053026,2.30328,2.3073888,2.3057163,2.3040435,2.301301,2.290978,2.2819362,2.3093185,2.3060825,2.3040967,2.3019683,2.2948751,2.287782,0.048720673,0.045415714,0.035489254,2.3128083,2.3165543,2.3203003,2.3044994,2.2989564,2.2939034,2.304421,2.2997794,2.2951386,2.3129864,2.3169107,2.320835,2.312944,2.316827,2.3207092,2.3069363,2.3048108,2.3026848
7407,2.1605008,2.1568747,2.1532485,2.1513195,2.1554284,2.1537554,2.1520824,2.1492472,2.1390173,2.1299753,2.1572645,2.154028,2.152136,2.1500077,2.1429145,2.1358216,0.044026375,0.045583114,0.035653464,2.1608472,2.1645932,2.1683397,2.152445,2.1469955,2.1419427,2.15246,2.147819,2.143178,2.1610255,2.1649501,2.1688743,2.1609836,2.1648657,2.1687481,2.1549754,2.1528497,2.1507242
7408,2.0846634,2.081037,2.0775032,2.0755758,2.0796845,2.078012,2.076339,2.0734093,2.0632737,2.054232,2.081427,2.0781906,2.0763927,2.074264,2.067171,2.060078,0.04413347,0.045751564,0.035818696,2.085104,2.08885,2.092596,2.0766077,2.0712519,2.0661993,2.0767164,2.0720756,2.0674343,2.0852823,2.0892062,2.0931308,2.08524,2.0891225,2.0930047,2.0792322,2.077106,2.0749807
7409,2.1732132,2.169587,2.1667824,2.164855,2.1689637,2.167291,2.165618,2.1619592,2.1525528,2.143511,2.169977,2.1673265,2.1656716,2.1635435,2.1564503,2.1493568,0.045373894,0.047057718,0.03709995,2.1743827,2.1781292,2.1818752,2.1655836,2.1605313,2.1554782,2.1659958,2.1613545,2.1567135,2.1745613,2.1784856,2.18241,2.174519,2.1784017,2.1822836,2.1685112,2.1663857,2.1642597
7410,2.5706565,2.5687292,2.5668018,2.5648746,2.5689833,2.5673108,2.5656376,2.5616145,2.5525727,2.543531,2.5690017,2.5673466,2.5656915,2.5635638,2.5564702,2.549377,0.2670779,0.052925162,0.04277689,2.5744028,2.5781493,2.581895,2.565604,2.5605512,2.5554986,2.5660155,2.5613744,2.5567334,2.5745814,2.5785055,2.58243,2.5745392,2.5784216,2.5823038,2.568531,2.5664053,2.5642796
7411,2.7815938,2.7796667,2.7777393,2.7758117,2.7799208,2.7782476,2.776575,2.7725513,2.7635095,2.7544675,2.7799387,2.7782834,2.7766285,2.7745004,2.7674072,2.760314,0.46215004,0.05717642,0.04670293,2.7853396,2.789086,2.792832,2.7765408,2.7714882,2.7664351,2.7769525,2.7723114,2.7676702,2.7855184,2.7894425,2.793367,2.7854762,2.7893581,2.7932408,2.779468,2.7773423,2.7752168
7412,2.783415,2.7814877,2.7795603,2.7776332,2.7817423,2.7800694,2.7783966,2.7743733,2.7653308,2.7562895,2.78176,2.780105,2.77845,2.776322,2.7692282,2.7621353,0.46678412,0.05923602,0.048604973,2.7871614,2.7909076,2.7946534,2.7783623,2.7733092,2.7682567,2.7787745,2.774133,2.769492,2.7873397,2.7912638,2.7951884,2.7872977,2.7911801,2.7950623,2.7812896,2.7791638,2.7770386
7413,2.64174,2.639813,2.6378856,2.6359587,2.640067,2.6383944,2.6367218,2.632698,2.6236563,2.6146145,2.6400852,2.6384304,2.636775,2.6346467,2.6275535,2.62046,0.3561924,0.05879228,0.048195176,2.6454864,2.6492324,2.6529787,2.636687,2.6316347,2.626582,2.6370993,2.6324582,2.6278172,2.6456647,2.649589,2.6535134,2.6456223,2.649505,2.6533875,2.6396143,2.6374888,2.635363
7414,2.1866443,2.1847172,2.1827896,2.1808627,2.1849716,2.183299,2.1816258,2.1776025,2.1685605,2.1595187,2.1849895,2.1833344,2.1816797,2.1795511,2.1724577,2.1653643,0.050673947,0.05294987,0.042799704,2.1903906,2.1941369,2.1978831,2.1815915,2.176539,2.171486,2.1820035,2.1773622,2.172721,2.190569,2.194493,2.1984177,2.190527,2.1944091,2.1982918,2.1845186,2.182393,2.1802673
7415,1.7556754,1.7511308,1.7465113,1.7418598,1.7531923,1.7505705,1.7479486,1.7478732,1.7399325,1.7319916,1.7548083,1.7538809,1.7529143,1.7494315,1.7430493,1.736667,0.04987008,0.047729567,0.03776542,1.7588595,1.7619052,1.7649506,1.7506644,1.745515,1.7403659,1.7488474,1.7418809,1.7349144,1.7568996,1.7579855,1.7590715,1.757562,1.7593101,1.7610584,1.7521486,1.7484835,1.7448186
7416,1.500353,1.4965205,1.4926878,1.489556,1.4984088,1.4961166,1.4938238,1.4918257,1.4832126,1.4744685,1.4998001,1.4992476,1.4985772,1.4934701,1.4862385,1.4790071,0.05270286,0.045320213,0.035395578,1.5028461,1.5049905,1.5071347,1.494683,1.4887716,1.4828068,1.4937962,1.4868906,1.4799849,1.5028685,1.5050352,1.5072018,1.5013174,1.5019329,1.5025485,1.4970177,1.4933339,1.4896502
7417,1.2576712,1.2538387,1.2509803,1.25,1.2558573,1.253565,1.2512722,1.2491443,1.2406173,1.2319167,1.2571185,1.2565659,1.2560133,1.2509185,1.243687,1.2364556,0.053114086,0.042951368,0.033071905,1.2602944,1.2627974,1.2669102,1.2520015,1.24622,1.2411213,1.2511423,1.2443389,1.2383773,1.2603167,1.2624837,1.2646503,1.2586648,1.2593812,1.259997,1.2544162,1.2507824,1.2470988
7418,1.095615,1.0922651,1.0916363,1.0910407,1.0938474,1.0915908,1.089298,1.0870881,1.0785612,1.0699426,1.0950624,1.0945097,1.0939571,1.0889444,1.0817941,1.0753617,0.051493943,0.041455172,0.031604238,1.0985837,1.1031365,1.1080106,1.0899453,1.0855259,1.0809593,1.0890862,1.0836965,1.0782154,1.0983427,1.1005094,1.1026762,1.0966084,1.0974071,1.0980228,1.0923601,1.0888083,1.0851244
7419,1.0348862,1.0328753,1.0322798,1.0316844,1.0331187,1.0308385,1.0285469,1.0263594,1.0178325,1.0091903,1.0343336,1.033781,1.0332284,1.028378,1.0219647,1.0159429,0.051960453,0.041885987,0.032026835,1.0388424,1.0437565,1.0486306,1.0294243,1.0252211,1.0208278,1.0285912,1.0232705,1.0177895,1.0375904,1.0397573,1.0420085,1.0358799,1.0366548,1.0372707,1.0316312,1.028056,1.0243722
7420,1.0176008,1.0155821,1.0149865,1.0143644,1.0158578,1.0136406,1.0114231,1.0088354,1.0000701,0.9911267,1.0170355,1.0164703,1.0159053,1.0112544,1.0046086,0.99858683,0.053198792,0.0430296,0.033148646,1.0215262,1.0264003,1.0312746,1.012104,1.0078652,1.0034717,1.0110373,1.0056181,1.0001013,1.020345,1.022615,1.0248849,1.0182812,1.0186803,1.018983,1.014288,1.010592,1.0068506
7421,1.0895431,1.087464,1.0854728,1.0847113,1.0876609,1.0854436,1.0832261,1.0807778,1.0719125,1.0629297,1.0889778,1.0884126,1.0877161,1.0830573,1.0762364,1.0694156,0.055947885,0.045568384,0.035639018,1.0929085,1.0967473,1.1016215,1.0840464,1.0782943,1.0738187,1.082937,1.0759956,1.0704483,1.0921482,1.0944179,1.0966879,1.0901809,1.0904834,1.0907861,1.0861366,1.0823951,1.0786536
7422,1.4215901,1.4193499,1.4171039,1.4148576,1.4193786,1.4171613,1.414944,1.4126133,1.4036305,1.3946477,1.4208754,1.4201548,1.419434,1.4147751,1.4079543,1.4011334,0.062743135,0.05165013,0.04562293,1.4246262,1.4276567,1.4306871,1.4158041,1.4100121,1.4042203,1.4146549,1.4077134,1.4007721,1.4238662,1.4261359,1.4284056,1.4218987,1.4222012,1.4225038,1.4178545,1.4141129,1.4103714
7423,1.9680822,1.9637806,1.9632243,1.9627476,1.9654607,1.9628391,1.9603307,1.9601414,1.9522008,1.9442601,1.9671158,1.9661491,1.9651825,1.9616998,1.9553176,1.9489353,0.062066287,0.061515465,0.05440423,1.9711279,1.974542,1.978507,1.9629328,1.9577836,1.952634,1.9611157,1.956067,1.9514257,1.9692736,1.9731978,1.9771223,1.9698304,1.9731141,1.9769963,1.9644173,1.9610978,1.9589721
7424,2.2877355,2.2864387,2.2851422,2.2852895,2.284664,2.2817943,2.2801213,2.2780266,2.2683187,2.2586105,2.286194,2.2846522,2.2831109,2.2798707,2.2720065,2.264142,0.06051635,0.06963744,0.05894552,2.2896318,2.292632,2.2963784,2.2828734,2.2780113,2.2731495,2.2833781,2.279021,2.274664,2.2908692,2.2940025,2.2971363,2.2912214,2.2947073,2.298193,2.284323,2.2809105,2.2787628
