LoadLevel,CCGT_1,CCGT_2,CCGT_3,SolarPV_1,WindFarm_1
01-14 14:00:00+01:00,0.0,-3.300137940698278e-14,0.0,0.0,0.0
01-14 15:00:00+01:00,0.0,-9.992007221626409e-16,0.0,0.0,0.0
01-14 16:00:00+01:00,0.0,4.260480856999038e-14,0.0,0.0,0.0
01-14 17:00:00+01:00,0.0,3.319566843629218e-14,0.0,0.0,0.0
01-14 18:00:00+01:00,0.0,1.2795320358804929e-14,0.0,0.0,0.0
01-14 19:00:00+01:00,0.0,-2.0899948438568572e-14,0.0,0.0,0.0
01-14 20:00:00+01:00,0.0,2.3869795029440866e-15,0.0,0.0,0.0
01-14 21:00:00+01:00,0.0,3.329281295094688e-14,0.0,0.0,0.0
01-14 22:00:00+01:00,0.0,3.70536934468646e-15,0.0,0.0,0.0
01-14 23:00:00+01:00,0.0,1.0894063429134349e-14,0.0,0.0,0.0
01-15 00:00:00+01:00,0.0,4.821143484434742e-14,0.0,0.0,0.0
01-15 01:00:00+01:00,0.0,2.3994695119711196e-14,0.0,0.0,0.0
01-15 02:00:00+01:00,0.0,4.1494585545365226e-14,0.0,0.0,0.0
01-15 03:00:00+01:00,0.0,-1.4016565685892601e-15,0.0,0.0,0.0
01-15 04:00:00+01:00,0.0,2.1593837828959295e-14,0.0,0.0,0.0
01-15 05:00:00+01:00,0.0,-0.0036097948066425994,0.0036097948066621,0.0,0.0
01-15 06:00:00+01:00,0.0,-0.006381374960018199,0.0063813749599954,0.0,0.0
01-15 07:00:00+01:00,0.0,-0.0012959076266826075,0.0012959076266621,0.0,0.0
01-15 08:00:00+01:00,0.0,6.23945339839338e-14,0.0,0.0,0.0
01-15 09:00:00+01:00,0.0,6.106226635438361e-16,0.0,0.0,0.0
01-15 10:00:00+01:00,0.0,2.220446049250313e-14,0.0,0.0,0.0
01-15 11:00:00+01:00,0.0,1.3100631690576847e-14,0.0,0.0,0.0
01-15 12:00:00+01:00,0.0,8.029688025601445e-14,0.0,0.0,0.0
01-15 13:00:00+01:00,0.0,3.259892356055616e-14,0.0,0.0,0.0
01-15 14:00:00+01:00,0.0,4.2299497238218464e-14,0.0,0.0,0.0
01-15 15:00:00+01:00,0.0,2.5396351688300456e-14,0.0,0.0,0.0
01-15 16:00:00+01:00,0.0,1.3600232051658168e-14,0.0,0.0,0.0
01-15 17:00:00+01:00,0.0,2.5701663020072374e-14,0.0,0.0,0.0
01-15 18:00:00+01:00,0.0,2.350897254643769e-14,0.0,0.0,0.0
01-15 19:00:00+01:00,0.0,3.1488700535931e-14,0.0,0.0,0.0
01-15 20:00:00+01:00,0.0,1.6792123247455493e-14,0.0,0.0,0.0
01-15 21:00:00+01:00,0.0,-3.35981242827188e-14,0.0,0.0,0.0
01-15 22:00:00+01:00,0.0,3.480549182199866e-14,0.0,0.0,0.0
01-15 23:00:00+01:00,0.0,1.1296519275560968e-14,0.0,0.0,0.0
01-16 00:00:00+01:00,0.0,2.7505775435088253e-14,0.0,0.0,0.0
01-16 01:00:00+01:00,0.0,1.9192980538207394e-14,0.0,0.0,0.0
01-16 02:00:00+01:00,0.0,1.749989042565403e-14,0.0,0.0,0.0
01-16 03:00:00+01:00,0.0,1.329492071988625e-14,0.0,0.0,0.0
01-16 04:00:00+01:00,0.0,3.760880495917718e-14,0.0,0.0,0.0
01-16 05:00:00+01:00,0.0,-1.4807599590938025e-14,0.0,0.0,0.0
01-16 06:00:00+01:00,0.0,2.0899948438568572e-14,0.0,0.0,0.0
01-16 07:00:00+01:00,0.0,3.709532681028804e-14,0.0,0.0,0.0
01-16 08:00:00+01:00,0.0,-2.4605317783255032e-14,0.0,0.0,0.0
01-16 09:00:00+01:00,0.0,1.2101430968414206e-14,0.0,0.0,0.0
01-16 10:00:00+01:00,0.0,-2.839395385478838e-14,0.0,0.0,0.0
01-16 11:00:00+01:00,0.0,-1.9595436384634013e-14,0.0,0.0,0.0
01-16 12:00:00+01:00,0.0,1.0899614544257474e-13,0.0,0.0,0.0
01-16 13:00:00+01:00,0.0,-8.604228440844963e-15,0.0,0.0,0.0
01-16 14:00:00+01:00,0.0,2.8796409701215e-14,0.0,0.0,0.0
01-16 15:00:00+01:00,0.0,2.391142839286431e-14,0.0,0.0,0.0
01-16 16:00:00+01:00,0.0,5.204170427930421e-15,0.0,0.0,0.0
01-16 17:00:00+01:00,0.0,-5.839773109528323e-14,0.0,0.0,0.0
01-16 18:00:00+01:00,0.0,3.9093728254613325e-14,0.0,0.0,0.0
01-16 19:00:00+01:00,0.0,-1.3600232051658168e-14,0.0,0.0,0.0
01-16 20:00:00+01:00,0.0,3.5207947668425277e-14,0.0,0.0,0.0
01-16 21:00:00+01:00,0.0,-7.105427357601002e-15,0.0,0.0,0.0
01-16 22:00:00+01:00,0.0,5.150047055479945e-14,0.0,0.0,0.0
01-16 23:00:00+01:00,0.0,3.429201367310952e-14,0.0,0.0,0.0
01-17 00:00:00+01:00,0.0,2.0497492592141953e-14,0.0,0.0,0.0
01-17 01:00:00+01:00,0.0,1.749989042565403e-14,0.0,0.0,0.0
01-17 02:00:00+01:00,0.0,-1.2198575483068907e-14,0.0,0.0,0.0
01-17 03:00:00+01:00,0.0,3.029521078445896e-14,0.0,0.0,0.0
01-17 04:00:00+01:00,0.0,2.5798807534727075e-14,0.0,0.0,0.0
01-17 05:00:00+01:00,0.0,-0.0034021905599970897,0.0034021905599954,0.0,0.0
01-17 06:00:00+01:00,0.0,-0.0092512544233255,0.0092512544233287,0.0,0.0
01-17 07:00:00+01:00,0.0,-0.0032750933166116047,0.0032750933166621,0.0,0.0
01-17 08:00:00+01:00,0.0,2.886579864025407e-15,0.0,0.0,0.0
01-17 09:00:00+01:00,0.0,-1.329492071988625e-14,0.0,0.0,0.0
01-17 10:00:00+01:00,0.0,-6.106226635438361e-16,0.0,0.0,0.0
01-17 11:00:00+01:00,0.0,2.7700064464397656e-14,0.0,0.0,0.0
01-17 12:00:00+01:00,0.0,-6.994405055138486e-15,0.0,0.0,0.0
01-17 13:00:00+01:00,0.0,8.049116928532385e-16,0.0,0.0,0.0
01-17 14:00:00+01:00,0.0,-1.469657728847551e-14,0.0,0.0,0.0
01-17 15:00:00+01:00,0.0,2.4993895841873837e-14,0.0,0.0,0.0
01-17 16:00:00+01:00,0.0,-6.50868248186498e-15,0.0,0.0,0.0
01-17 17:00:00+01:00,0.0,4.6074255521944e-15,0.0,0.0,0.0
01-17 18:00:00+01:00,0.0,3.4611202792689255e-14,0.0,0.0,0.0
01-17 19:00:00+01:00,0.0,1.1379786002407855e-14,0.0,0.0,0.0
01-17 20:00:00+01:00,0.0,1.3516965324811281e-14,0.0,0.0,0.0
01-17 21:00:00+01:00,0.0,-2.3814283878209608e-14,0.0,0.0,0.0
01-17 22:00:00+01:00,0.0,2.939315457695102e-14,0.0,0.0,0.0
01-17 23:00:00+01:00,0.0,5.069555886194621e-14,0.0,0.0,0.0
01-18 00:00:00+01:00,0.0,2.2593038551121936e-14,0.0,0.0,0.0
01-18 01:00:00+01:00,0.0,7.688294445529209e-15,0.0,0.0,0.0
01-18 02:00:00+01:00,0.0,6.050715484207103e-14,0.0,0.0,0.0
01-18 03:00:00+01:00,0.0,2.969846590872294e-14,0.0,0.0,0.0
01-18 04:00:00+01:00,0.0,2.080280392391387e-14,0.0,0.0,0.0
01-18 05:00:00+01:00,0.0,2.0608514894604468e-14,0.0,0.0,0.0
01-18 06:00:00+01:00,0.0,-0.0012386752232899922,0.0012386752233287,0.0,0.0
01-18 07:00:00+01:00,0.0,-0.0038690498166394083,0.0038690498166621,0.0,0.0
01-18 08:00:00+01:00,0.0,-0.00010402694995179096,0.0001040269499954,0.0,0.0
01-18 09:00:00+01:00,0.0,3.36952687973735e-14,0.0,0.0,0.0
01-18 10:00:00+01:00,0.0,4.268807529683727e-14,0.0,0.0,0.0
01-18 11:00:00+01:00,0.0,1.3197776205231548e-14,0.0,0.0,0.0
01-18 12:00:00+01:00,0.0,6.494804694057166e-15,0.0,0.0,0.0
01-18 13:00:00+01:00,0.0,1.189326415129699e-14,0.0,0.0,0.0
01-18 14:00:00+01:00,0.0,4.3298697960381105e-14,0.0,0.0,0.0
01-18 15:00:00+01:00,0.0,4.810041254188491e-14,0.0,0.0,0.0
01-18 16:00:00+01:00,0.0,2.4605317783255032e-14,0.0,0.0,0.0
01-18 17:00:00+01:00,0.0,2.410571742217371e-14,0.0,0.0,0.0
01-18 18:00:00+01:00,0.0,-3.6887159993170826e-14,0.0,0.0,0.0
01-18 19:00:00+01:00,0.0,-2.2010171463193728e-14,0.0,0.0,0.0
01-18 20:00:00+01:00,0.0,2.8033131371785203e-15,0.0,0.0,0.0
01-18 21:00:00+01:00,0.0,-2.5091040356528538e-14,0.0,0.0,0.0
01-18 22:00:00+01:00,0.0,3.3029134982598407e-15,0.0,0.0,0.0
01-18 23:00:00+01:00,0.0,8.493206138382448e-15,0.0,0.0,0.0
01-19 00:00:00+01:00,0.0,2.095545958979983e-15,0.0,0.0,0.0
01-19 01:00:00+01:00,0.0,-1.329492071988625e-14,0.0,0.0,0.0
01-19 02:00:00+01:00,0.0,2.5590640717609858e-14,0.0,0.0,0.0
01-19 03:00:00+01:00,0.0,7.202571872255703e-15,0.0,0.0,0.0
01-19 04:00:00+01:00,0.0,3.250177904590146e-14,0.0,0.0,0.0
01-19 05:00:00+01:00,0.0,2.969846590872294e-14,0.0,0.0,0.0
01-19 06:00:00+01:00,0.0,-2.220446049250313e-14,0.0,0.0,0.0
01-19 07:00:00+01:00,0.0,8.409939411535561e-15,0.0,0.0,0.0
01-19 08:00:00+01:00,0.0,3.84969833788773e-14,0.0,0.0,0.0
01-19 09:00:00+01:00,0.0,-1.6806001035263307e-14,0.0,0.0,0.0
01-19 10:00:00+01:00,0.0,-6.800116025829084e-15,0.0,0.0,0.0
01-19 11:00:00+01:00,0.0,1.9012569296705806e-15,0.0,0.0,0.0
01-19 12:00:00+01:00,0.0,-2.3037127760972e-15,0.0,0.0,0.0
01-19 13:00:00+01:00,0.0,2.9004576518332215e-15,0.0,0.0,0.0
01-19 14:00:00+01:00,0.0,-3.5610403514851896e-14,0.0,0.0,0.0
01-19 15:00:00+01:00,0.0,5.703770789011742e-15,0.0,0.0,0.0
01-19 16:00:00+01:00,0.0,2.5590640717609858e-14,0.0,0.0,0.0
01-19 17:00:00+01:00,0.0,3.0808688933348094e-14,0.0,0.0,0.0
01-19 18:00:00+01:00,0.0,2.2815083156046967e-14,0.0,0.0,0.0
01-19 19:00:00+01:00,0.0,1.5987211554602254e-14,0.0,0.0,0.0
01-19 20:00:00+01:00,0.0,4.6074255521944e-15,0.0,0.0,0.0
01-19 21:00:00+01:00,0.0,-5.523359547510154e-15,0.0,0.0,0.0
01-19 22:00:00+01:00,0.0,-1.5001888620247428e-14,0.0,0.0,0.0
01-19 23:00:00+01:00,0.0,-8.409939411535561e-15,0.0,0.0,0.0
01-20 00:00:00+01:00,0.0,2.9976021664879227e-15,0.0,0.0,0.0
01-20 01:00:00+01:00,0.0,9.894862706971708e-15,0.0,0.0,0.0
01-20 02:00:00+01:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
01-20 03:00:00+01:00,0.0,1.9192980538207394e-14,0.0,0.0,0.0
01-20 04:00:00+01:00,0.0,-2.170486013142181e-14,0.0,0.0,0.0
01-20 05:00:00+01:00,0.0,-0.0025555446466237197,0.0025555446466621,0.0,0.0
01-20 06:00:00+01:00,0.0,-0.006314643406661907,0.0063146434066621,0.0,0.0
01-20 07:00:00+01:00,0.0,-0.0008572214233560915,0.0008572214233287,0.0,0.0
01-20 08:00:00+01:00,0.0,1.9984014443252818e-15,0.0,0.0,0.0
01-20 09:00:00+01:00,0.0,1.2184697695261093e-14,0.0,0.0,0.0
01-20 10:00:00+01:00,0.0,2.0511370379949767e-14,0.0,0.0,0.0
01-20 11:00:00+01:00,0.0,1.709743457922741e-14,0.0,0.0,0.0
01-20 12:00:00+01:00,0.0,1.0297318553398327e-14,0.0,0.0,0.0
01-20 13:00:00+01:00,0.0,-1.0907941216942163e-14,0.0,0.0,0.0
01-20 14:00:00+01:00,0.0,-2.2398749521812533e-14,0.0,0.0,0.0
01-20 15:00:00+01:00,0.0,3.497202527569243e-15,0.0,0.0,0.0
01-20 16:00:00+01:00,0.0,1.582067810090848e-15,0.0,0.0,0.0
01-20 17:00:00+01:00,0.0,1.7208456881689926e-14,0.0,0.0,0.0
01-20 18:00:00+01:00,0.0,3.608224830031759e-15,0.0,0.0,0.0
01-20 19:00:00+01:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
01-20 20:00:00+01:00,0.0,1.0297318553398327e-14,0.0,0.0,0.0
01-20 21:00:00+01:00,0.0,8.798517470154366e-15,0.0,0.0,0.0
01-20 22:00:00+01:00,0.0,-1.940114735532461e-14,0.0,0.0,0.0
01-20 23:00:00+01:00,0.0,2.410571742217371e-14,0.0,0.0,0.0
01-21 00:00:00+01:00,0.0,1.1296519275560968e-14,0.0,0.0,0.0
01-21 01:00:00+01:00,0.0,1.0394463068053028e-14,0.0,0.0,0.0
01-21 02:00:00+01:00,0.0,3.430589146091734e-14,0.0,0.0,0.0
01-21 03:00:00+01:00,0.0,-2.4605317783255032e-14,0.0,0.0,0.0
01-21 04:00:00+01:00,0.0,1.2295719997723609e-14,0.0,0.0,0.0
01-21 05:00:00+01:00,0.0,-4.191091917959966e-15,0.0,0.0,0.0
01-21 06:00:00+01:00,0.0,-5.398459457239824e-15,0.0,0.0,0.0
01-21 07:00:00+01:00,0.0,-1.749989042565403e-14,0.0,0.0,0.0
01-21 08:00:00+01:00,0.0,4.919675777870225e-14,0.0,0.0,0.0
01-21 09:00:00+01:00,0.0,1.1088352458443751e-14,0.0,0.0,0.0
01-21 10:00:00+01:00,0.0,-3.1405433809084116e-14,0.0,0.0,0.0
01-21 11:00:00+01:00,0.0,1.5806800313100666e-14,0.0,0.0,0.0
01-21 12:00:00+01:00,0.0,5.560829574591253e-14,0.0,0.0,0.0
01-21 13:00:00+01:00,0.0,1.2795320358804929e-14,0.0,0.0,0.0
01-21 14:00:00+01:00,0.0,-9.71445146547012e-17,0.0,0.0,0.0
01-21 15:00:00+01:00,0.0,-1.930400284066991e-14,0.0,0.0,0.0
01-21 16:00:00+01:00,0.0,3.980149543281186e-14,0.0,0.0,0.0
01-21 17:00:00+01:00,0.0,-4.898859096158503e-15,0.0,0.0,0.0
01-21 18:00:00+01:00,0.0,7.188694084447889e-15,0.0,0.0,0.0
01-21 19:00:00+01:00,0.0,2.1399548799649892e-14,0.0,0.0,0.0
01-21 20:00:00+01:00,0.0,3.0531133177191805e-16,0.0,0.0,0.0
01-21 21:00:00+01:00,0.0,1.2503886814840826e-14,0.0,0.0,0.0
01-21 22:00:00+01:00,0.0,-6.800116025829084e-15,0.0,0.0,0.0
01-21 23:00:00+01:00,0.0,3.899658373995862e-15,0.0,0.0,0.0
01-22 00:00:00+01:00,0.0,2.3189783426857957e-14,0.0,0.0,0.0
01-22 01:00:00+01:00,0.0,2.5701663020072374e-14,0.0,0.0,0.0
01-22 02:00:00+01:00,0.0,7.507883204027621e-15,0.0,0.0,0.0
01-22 03:00:00+01:00,0.0,2.0899948438568572e-14,0.0,0.0,0.0
01-22 04:00:00+01:00,0.0,6.569744748219364e-14,0.0,0.0,0.0
01-22 05:00:00+01:00,0.0,2.8796409701215e-14,0.0,0.0,0.0
01-22 06:00:00+01:00,0.0,-1.3489209749195652e-14,0.0,0.0,0.0
01-22 07:00:00+01:00,0.0,1.2503886814840826e-14,0.0,0.0,0.0
01-22 08:00:00+01:00,0.0,-2.5091040356528538e-14,0.0,0.0,0.0
01-22 09:00:00+01:00,0.0,1.749989042565403e-14,0.0,0.0,0.0
01-22 10:00:00+01:00,0.0,1.799949078673535e-14,0.0,0.0,0.0
01-22 11:00:00+01:00,0.0,3.12944115066216e-14,0.0,0.0,0.0
01-22 12:00:00+01:00,0.0,2.341182803178299e-14,0.0,0.0,0.0
01-22 13:00:00+01:00,0.0,1.2309597785531423e-14,0.0,0.0,0.0
01-22 14:00:00+01:00,0.0,1.3877787807814457e-15,0.0,0.0,0.0
01-22 15:00:00+01:00,0.0,-2.4980018054066022e-15,0.0,0.0,0.0
01-22 16:00:00+01:00,0.0,-1.8193779816044753e-14,0.0,0.0,0.0
01-22 17:00:00+01:00,0.0,3.289035710452026e-14,0.0,0.0,0.0
01-22 18:00:00+01:00,0.0,1.3100631690576847e-14,0.0,0.0,0.0
01-22 19:00:00+01:00,0.0,2.4702462297909733e-14,0.0,0.0,0.0
01-22 20:00:00+01:00,0.0,-8.493206138382448e-15,0.0,0.0,0.0
01-22 21:00:00+01:00,0.0,-3.269606807521086e-14,0.0,0.0,0.0
01-22 22:00:00+01:00,0.0,5.204170427930421e-15,0.0,0.0,0.0
01-22 23:00:00+01:00,0.0,1.2698175844150228e-14,0.0,0.0,0.0
01-23 00:00:00+01:00,0.0,1.990074771640593e-14,0.0,0.0,0.0
01-23 01:00:00+01:00,0.0,4.490852134608758e-14,0.0,0.0,0.0
01-23 02:00:00+01:00,0.0,3.3709146585181315e-14,0.0,0.0,0.0
01-23 03:00:00+01:00,0.0,-3.2057689836051395e-15,0.0,0.0,0.0
01-23 04:00:00+01:00,0.0,4.4200754167889045e-14,0.0,0.0,0.0
01-23 05:00:00+01:00,0.0,-2.1899149160731213e-14,0.0,0.0,0.0
01-23 06:00:00+01:00,0.0,-0.0019119383033557036,0.0019119383033287,0.0,0.0
01-23 07:00:00+01:00,0.0,-1.9984014443252818e-15,0.0,0.0,0.0
01-23 08:00:00+01:00,0.0,1.6903145549918008e-14,0.0,0.0,0.0
01-23 09:00:00+01:00,0.0,2.1094237467877974e-14,0.0,0.0,0.0
01-23 10:00:00+01:00,0.0,-1.5792922525292852e-14,0.0,0.0,0.0
01-23 11:00:00+01:00,0.0,1.8790524691780774e-14,0.0,0.0,0.0
01-23 12:00:00+01:00,0.0,3.319566843629218e-14,0.0,0.0,0.0
01-23 13:00:00+01:00,0.0,-1.740274591099933e-14,0.0,0.0,0.0
01-23 14:00:00+01:00,0.0,-6.079858838603514e-14,0.0,0.0,0.0
01-23 15:00:00+01:00,0.0,-2.1496693314304594e-14,0.0,0.0,0.0
01-23 16:00:00+01:00,0.0,1.2295719997723609e-14,0.0,0.0,0.0
01-23 17:00:00+01:00,0.0,3.309852392163748e-14,0.0,0.0,0.0
01-23 18:00:00+01:00,0.0,2.581268532253489e-15,0.0,0.0,0.0
01-23 19:00:00+01:00,0.0,1.4210854715202004e-14,0.0,0.0,0.0
01-23 20:00:00+01:00,0.0,3.870515019599452e-14,0.0,0.0,0.0
01-23 21:00:00+01:00,0.0,-6.994405055138486e-15,0.0,0.0,0.0
01-23 22:00:00+01:00,0.0,6.580846978465615e-14,0.0,0.0,0.0
01-23 23:00:00+01:00,0.0,1.569577801063815e-14,0.0,0.0,0.0
01-24 00:00:00+01:00,0.0,2.4091839634365897e-14,0.0,0.0,0.0
01-24 01:00:00+01:00,0.0,3.6914915568786455e-15,0.0,0.0,0.0
01-24 02:00:00+01:00,0.0,-2.6798008256889716e-14,0.0,0.0,0.0
01-24 03:00:00+01:00,0.0,6.0923488476305465e-15,0.0,0.0,0.0
01-24 04:00:00+01:00,0.0,-8.604228440844963e-15,0.0,0.0,0.0
01-24 05:00:00+01:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
01-24 06:00:00+01:00,0.0,-0.0029009626666395005,0.0029009626666621,0.0,0.0
01-24 07:00:00+01:00,0.0,1.3003487175922146e-14,0.0,0.0,0.0
01-24 08:00:00+01:00,0.0,3.4708347307343956e-14,0.0,0.0,0.0
01-24 09:00:00+01:00,0.0,-4.6504466943986245e-14,0.0,0.0,0.0
01-24 10:00:00+01:00,0.0,-1.5210055437364645e-14,0.0,0.0,0.0
01-24 11:00:00+01:00,0.0,-1.7805201757425948e-14,0.0,0.0,0.0
01-24 12:00:00+01:00,0.0,-1.8596235662471372e-14,0.0,0.0,0.0
01-24 13:00:00+01:00,0.0,-9.811595980124821e-15,0.0,0.0,0.0
01-24 14:00:00+01:00,0.0,-1.4099832412739488e-14,0.0,0.0,0.0
01-24 15:00:00+01:00,0.0,2.858824288409778e-14,0.0,0.0,0.0
01-24 16:00:00+01:00,0.0,1.740274591099933e-14,0.0,0.0,0.0
01-24 17:00:00+01:00,0.0,4.399258735077183e-15,0.0,0.0,0.0
01-24 18:00:00+01:00,0.0,1.2087553180606392e-14,0.0,0.0,0.0
01-24 19:00:00+01:00,0.0,2.849109836944308e-14,0.0,0.0,0.0
01-24 20:00:00+01:00,0.0,4.0245584642661925e-16,0.0,0.0,0.0
01-24 21:00:00+01:00,0.0,-1.6930901125533637e-15,0.0,0.0,0.0
01-24 22:00:00+01:00,0.0,3.35009797680641e-14,0.0,0.0,0.0
01-24 23:00:00+01:00,0.0,3.57075480295066e-14,0.0,0.0,0.0
01-25 00:00:00+01:00,0.0,-4.729550084903167e-14,0.0,0.0,0.0
01-25 01:00:00+01:00,0.0,-3.4208746946262636e-14,0.0,0.0,0.0
01-25 02:00:00+01:00,0.0,-1.3197776205231548e-14,0.0,0.0,0.0
01-25 03:00:00+01:00,0.0,-3.720634911275056e-14,0.0,0.0,0.0
01-25 04:00:00+01:00,0.0,3.84969833788773e-14,0.0,0.0,0.0
01-25 05:00:00+01:00,0.0,-3.540223669773468e-14,0.0,0.0,0.0
01-25 06:00:00+01:00,0.0,-1.2309597785531423e-14,0.0,0.0,0.0
01-25 07:00:00+01:00,0.0,1.3489209749195652e-14,0.0,0.0,0.0
01-25 08:00:00+01:00,0.0,-1.619537837171947e-14,0.0,0.0,0.0
01-25 09:00:00+01:00,0.0,3.640143741989732e-14,0.0,0.0,0.0
01-25 10:00:00+01:00,0.0,2.5798807534727075e-14,0.0,0.0,0.0
01-25 11:00:00+01:00,0.0,-2.2294666113253925e-14,0.0,0.0,0.0
01-25 12:00:00+01:00,0.0,2.2599977445025843e-14,0.0,0.0,0.0
01-25 13:00:00+01:00,0.0,-2.270406085358445e-14,0.0,0.0,0.0
01-25 14:00:00+01:00,0.0,3.559652572704408e-14,0.0,0.0,0.0
01-25 15:00:00+01:00,0.0,-4.0398240308547884e-14,0.0,0.0,0.0
01-25 16:00:00+01:00,0.0,5.0306980803327406e-14,0.0,0.0,0.0
01-25 17:00:00+01:00,0.0,-5.967448757360216e-16,0.0,0.0,0.0
01-25 18:00:00+01:00,0.0,1.930400284066991e-14,0.0,0.0,0.0
01-25 19:00:00+01:00,0.0,3.1807889655510735e-14,0.0,0.0,0.0
01-25 20:00:00+01:00,0.0,3.1308289294429414e-14,0.0,0.0,0.0
01-25 21:00:00+01:00,0.0,3.0531133177191805e-16,0.0,0.0,0.0
01-25 22:00:00+01:00,0.0,2.5118795932144167e-15,0.0,0.0,0.0
01-25 23:00:00+01:00,0.0,-3.019806626980426e-14,0.0,0.0,0.0
01-26 00:00:00+01:00,0.0,2.6298407895808396e-14,0.0,0.0,0.0
01-26 01:00:00+01:00,0.0,6.339373470609644e-14,0.0,0.0,0.0
01-26 02:00:00+01:00,0.0,-6.6058269965196814e-15,0.0,0.0,0.0
01-26 03:00:00+01:00,0.0,2.8699265186560297e-14,0.0,0.0,0.0
01-26 04:00:00+01:00,0.0,-2.914335439641036e-16,0.0,0.0,0.0
01-26 05:00:00+01:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
01-26 06:00:00+01:00,0.0,1.6403545188836688e-14,0.0,0.0,0.0
01-26 07:00:00+01:00,0.0,2.5993096564036478e-14,0.0,0.0,0.0
01-26 08:00:00+01:00,0.0,-1.27675647831893e-15,0.0,0.0,0.0
01-26 09:00:00+01:00,0.0,1.8290924330699454e-14,0.0,0.0,0.0
01-26 10:00:00+01:00,0.0,-1.5501488981328748e-14,0.0,0.0,0.0
01-26 11:00:00+01:00,0.0,2.1191381982532675e-14,0.0,0.0,0.0
01-26 12:00:00+01:00,0.0,-1.4904744105592727e-14,0.0,0.0,0.0
01-26 13:00:00+01:00,0.0,4.160560784782774e-14,0.0,0.0,0.0
01-26 14:00:00+01:00,0.0,6.47953912746857e-14,0.0,0.0,0.0
01-26 15:00:00+01:00,0.0,-1.099120794378905e-14,0.0,0.0,0.0
01-26 16:00:00+01:00,0.0,-4.496403249731884e-15,0.0,0.0,0.0
01-26 17:00:00+01:00,0.0,2.4091839634365897e-14,0.0,0.0,0.0
01-26 18:00:00+01:00,0.0,3.780309398848658e-14,0.0,0.0,0.0
01-26 19:00:00+01:00,0.0,-2.2287727219350018e-14,0.0,0.0,0.0
01-26 20:00:00+01:00,0.0,3.649858193455202e-14,0.0,0.0,0.0
01-26 21:00:00+01:00,0.0,3.84969833788773e-14,0.0,0.0,0.0
01-26 22:00:00+01:00,0.0,-1.930400284066991e-14,0.0,0.0,0.0
01-26 23:00:00+01:00,0.0,2.8699265186560297e-14,0.0,0.0,0.0
01-27 00:00:00+01:00,0.0,3.569367024169878e-14,0.0,0.0,0.0
01-27 01:00:00+01:00,0.0,2.8602120671905595e-14,0.0,0.0,0.0
01-27 02:00:00+01:00,0.0,-3.980149543281186e-14,0.0,0.0,0.0
01-27 03:00:00+01:00,0.0,6.060429935672573e-14,0.0,0.0,0.0
01-27 04:00:00+01:00,0.0,2.1690982343613996e-14,0.0,0.0,0.0
01-27 05:00:00+01:00,0.0,2.6492696925117798e-14,0.0,0.0,0.0
01-27 06:00:00+01:00,0.0,-9.603429163007604e-15,0.0,0.0,0.0
01-27 07:00:00+01:00,0.0,2.8033131371785203e-15,0.0,0.0,0.0
01-27 08:00:00+01:00,0.0,1.2503886814840826e-14,0.0,0.0,0.0
01-27 09:00:00+01:00,0.0,2.130240428499519e-14,0.0,0.0,0.0
01-27 10:00:00+01:00,0.0,-4.5102810375396984e-15,0.0,0.0,0.0
01-27 11:00:00+01:00,0.0,1.3988810110276972e-14,0.0,0.0,0.0
01-27 12:00:00+01:00,0.0,-1.790234627208065e-14,0.0,0.0,0.0
01-27 13:00:00+01:00,0.0,-1.0311196341206141e-14,0.0,0.0,0.0
01-27 14:00:00+01:00,0.0,-2.9504176879413535e-14,0.0,0.0,0.0
01-27 15:00:00+01:00,0.0,2.350897254643769e-14,0.0,0.0,0.0
01-27 16:00:00+01:00,0.0,-5.580258477522193e-14,0.0,0.0,0.0
01-27 17:00:00+01:00,0.0,-6.106226635438361e-15,0.0,0.0,0.0
01-27 18:00:00+01:00,0.0,2.5396351688300456e-14,0.0,0.0,0.0
01-27 19:00:00+01:00,0.0,6.300515664747763e-15,0.0,0.0,0.0
01-27 20:00:00+01:00,0.0,-1.0200174038743626e-14,0.0,0.0,0.0
01-27 21:00:00+01:00,0.0,4.4297898682543746e-14,0.0,0.0,0.0
01-27 22:00:00+01:00,0.0,-2.5798807534727075e-14,0.0,0.0,0.0
01-27 23:00:00+01:00,0.0,4.8502868388311526e-14,0.0,0.0,0.0
01-28 00:00:00+01:00,0.0,2.969846590872294e-14,0.0,0.0,0.0
01-28 01:00:00+01:00,0.0,1.329492071988625e-14,0.0,0.0,0.0
01-28 02:00:00+01:00,0.0,2.2898349882893854e-15,0.0,0.0,0.0
01-28 03:00:00+01:00,0.0,-1.899869150889799e-14,0.0,0.0,0.0
01-28 04:00:00+01:00,0.0,-8.590350653037149e-15,0.0,0.0,0.0
01-28 05:00:00+01:00,0.0,-1.6930901125533637e-15,0.0,0.0,0.0
01-28 06:00:00+01:00,0.0,3.690103778097864e-14,0.0,0.0,0.0
01-28 07:00:00+01:00,0.0,3.0503377601576176e-14,0.0,0.0,0.0
01-28 08:00:00+01:00,0.0,-1.930400284066991e-14,0.0,0.0,0.0
01-28 09:00:00+01:00,0.0,8.992806499463768e-15,0.0,0.0,0.0
