LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
04-16 02:00:00+02:00,0.0,0.0,1.0061396160665481e-16,0.0
04-16 03:00:00+02:00,0.0,0.0,-3.5041414214731503e-16,0.0
04-16 04:00:00+02:00,0.0,0.0,-3.4998046127832083e-16,0.0
04-16 05:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-16 06:00:00+02:00,0.0,0.0,-3.4954678040932663e-16,0.0
04-16 07:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-16 08:00:00+02:00,0.0,0.0,0.0,0.0
04-16 09:00:00+02:00,0.0,0.0,8.001412032943023e-16,0.0
04-16 10:00:00+02:00,0.0,0.0,-2.9967348047499343e-16,0.0
04-16 11:00:00+02:00,0.0,0.0,-7.502679033599691e-16,0.0
04-16 12:00:00+02:00,0.0,0.0,-4.9873299934333204e-17,0.0
04-16 13:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-16 14:00:00+02:00,0.0,0.0,8.497976627941384e-16,0.0
04-16 15:00:00+02:00,0.0,0.0,1.4983674023749671e-16,0.0
04-16 16:00:00+02:00,0.0,0.0,1.496198998029996e-16,0.0
04-16 17:00:00+02:00,0.0,0.0,-4.9439619065339e-17,0.0
04-16 18:00:00+02:00,0.0,0.0,1.0018028073766061e-16,0.0
04-16 19:00:00+02:00,0.0,0.0,0.00016435259662464985,0.0
04-16 20:00:00+02:00,0.0,0.0,-1.496198998029996e-16,0.0
04-16 21:00:00+02:00,0.0,0.0,5.503410227536421e-16,0.0
04-16 22:00:00+02:00,0.0,0.0,-9.974659986866641e-17,0.0
04-16 23:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-17 00:00:00+02:00,0.0,0.0,1.5048726154098802e-16,0.0
04-17 01:00:00+02:00,0.0,0.0,5.0306980803327406e-17,0.0
04-17 02:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-17 03:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-17 04:00:00+02:00,0.0,0.0,4.0028744208164824e-16,0.0
04-17 05:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-17 06:00:00+02:00,0.0,0.0,-1.5005358067199381e-16,0.0
04-17 07:00:00+02:00,0.0,0.0,-4.0028744208164824e-16,0.0
04-17 08:00:00+02:00,0.0,0.0,-3.0010716134398763e-16,0.0
04-17 09:00:00+02:00,0.0,0.0,-1.0018028073766061e-16,0.0
04-17 10:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-17 11:00:00+02:00,0.0,0.0,-3.9942008034365983e-16,0.0
04-17 12:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-17 13:00:00+02:00,0.0,0.0,4.0028744208164824e-16,0.0
04-17 14:00:00+02:00,0.0,0.0,-7.502679033599691e-16,0.0
04-17 15:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-17 16:00:00+02:00,0.0,0.0,8.994541222939745e-16,0.0
04-17 17:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-17 18:00:00+02:00,0.0,0.0,0.0006036899840995502,0.0
04-17 19:00:00+02:00,0.0,0.0,0.0006006253585497004,0.0
04-17 20:00:00+02:00,0.0,0.0,0.0005950570645687995,0.0
04-17 21:00:00+02:00,0.0,0.0,0.00027245550275955014,0.0
04-17 22:00:00+02:00,0.0,0.0,-5.503410227536421e-16,0.0
04-17 23:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-18 00:00:00+02:00,0.0,0.0,-2.9967348047499343e-16,0.0
04-18 01:00:00+02:00,0.0,0.0,-2.0079424234431542e-16,0.0
04-18 02:00:00+02:00,0.0,0.0,8.001412032943023e-16,0.0
04-18 03:00:00+02:00,0.0,0.0,1.0993810029003015e-15,0.0
04-18 04:00:00+02:00,0.0,0.0,-4.0028744208164824e-16,0.0
04-18 05:00:00+02:00,0.0,0.0,2.0036056147532122e-16,0.0
04-18 06:00:00+02:00,0.0,0.0,3.0010716134398763e-16,0.0
04-18 07:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-18 08:00:00+02:00,0.0,0.0,6.500876226223085e-16,0.0
04-18 09:00:00+02:00,0.0,0.0,1.0499413838349625e-15,0.0
04-18 10:00:00+02:00,0.0,0.0,1.0998146837692957e-15,0.0
04-18 11:00:00+02:00,0.0,0.0,2.498001805406602e-16,0.0
04-18 12:00:00+02:00,0.0,0.0,2.500170209751573e-16,0.0
04-18 13:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-18 14:00:00+02:00,0.0,0.0,1.300392085679114e-15,0.0
04-18 15:00:00+02:00,0.0,0.0,7.001777629911388e-16,0.0
04-18 16:00:00+02:00,0.0,0.0,-1.9992688060632702e-16,0.0
04-18 17:00:00+02:00,0.0,0.0,5.999974822534782e-16,0.0
04-18 18:00:00+02:00,0.0,0.0,1.1999949645069563e-15,0.0
04-18 19:00:00+02:00,0.0,0.0,9.50194783966296e-16,0.0
04-18 20:00:00+02:00,0.0,0.0,0.0,0.0
04-18 21:00:00+02:00,0.0,0.0,-1.496198998029996e-16,0.0
04-18 22:00:00+02:00,0.0,0.0,-1.5048726154098802e-16,0.0
04-18 23:00:00+02:00,0.0,0.0,4.501607420159814e-16,0.0
04-19 00:00:00+02:00,0.0,0.0,-1.9992688060632702e-16,0.0
04-19 01:00:00+02:00,0.0,0.0,-3.4976362084382373e-16,0.0
04-19 02:00:00+02:00,0.0,0.0,-5.000340419503146e-16,0.0
04-19 03:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-19 04:00:00+02:00,0.0,0.0,6.500876226223085e-16,0.0
04-19 05:00:00+02:00,0.0,0.0,6.498707821878114e-16,0.0
04-19 06:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-19 07:00:00+02:00,0.0,0.0,-1.0018028073766061e-16,0.0
04-19 08:00:00+02:00,0.0,0.0,1.0018028073766061e-16,0.0
04-19 09:00:00+02:00,0.0,0.0,2.0014372104082412e-16,0.0
04-19 10:00:00+02:00,0.0,0.0,8.996709627284716e-16,0.0
04-19 11:00:00+02:00,0.0,0.0,-9.996344030316351e-17,0.0
04-19 12:00:00+02:00,0.0,0.0,3.0010716134398763e-16,0.0
04-19 13:00:00+02:00,0.0,0.0,0.0,0.0
04-19 14:00:00+02:00,0.0,0.0,-5.000340419503146e-16,0.0
04-19 15:00:00+02:00,0.0,0.0,-4.501607420159814e-16,0.0
04-19 16:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-19 17:00:00+02:00,0.0,0.0,-4.9439619065339e-17,0.0
04-19 18:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-19 19:00:00+02:00,0.0,0.0,0.00017582982920949985,0.0
04-19 20:00:00+02:00,0.0,0.0,2.962856452539981e-05,0.0
04-19 21:00:00+02:00,0.0,0.0,2.9967348047499343e-16,0.0
04-19 22:00:00+02:00,0.0,0.0,2.498001805406602e-16,0.0
04-19 23:00:00+02:00,0.0,0.0,6.500876226223085e-16,0.0
04-20 00:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-20 01:00:00+02:00,0.0,0.0,1.9992688060632702e-16,0.0
04-20 02:00:00+02:00,0.0,0.0,2.5066754227864863e-16,0.0
04-20 03:00:00+02:00,0.0,0.0,3.4954678040932663e-16,0.0
04-20 04:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
04-20 05:00:00+02:00,0.0,0.0,-1.9992688060632702e-16,0.0
04-20 06:00:00+02:00,0.0,0.0,8.005748841632965e-16,0.0
04-20 07:00:00+02:00,0.0,0.0,1.9992688060632702e-16,0.0
04-20 08:00:00+02:00,0.0,0.0,2.498001805406602e-16,0.0
04-20 09:00:00+02:00,0.0,0.0,6.496539417533143e-16,0.0
04-20 10:00:00+02:00,0.0,0.0,6.505213034913027e-16,0.0
04-20 11:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-20 12:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-20 13:00:00+02:00,0.0,0.0,6.999609225566417e-16,0.0
04-20 14:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-20 15:00:00+02:00,0.0,0.0,4.996003610813204e-16,0.0
04-20 16:00:00+02:00,0.0,0.0,-6.002143226879753e-16,0.0
04-20 17:00:00+02:00,0.0,0.0,3.0054084221298183e-16,0.0
04-20 18:00:00+02:00,0.0,0.0,0.0,0.0
04-20 19:00:00+02:00,0.0,0.0,0.0,0.0
04-20 20:00:00+02:00,0.0,0.0,-1.5005358067199381e-16,0.0
04-20 21:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-20 22:00:00+02:00,0.0,0.0,2.0014372104082412e-16,0.0
04-20 23:00:00+02:00,0.0,0.0,2.500170209751573e-16,0.0
04-21 00:00:00+02:00,0.0,0.0,2.500170209751573e-16,0.0
04-21 01:00:00+02:00,0.0,0.0,7.999243628598052e-16,0.0
04-21 02:00:00+02:00,0.0,0.0,-9.996344030316351e-17,0.0
04-21 03:00:00+02:00,0.0,0.0,5.5012418231914495e-16,0.0
04-21 04:00:00+02:00,0.0,0.0,1.4500119854821136e-15,0.0
04-21 05:00:00+02:00,0.0,0.0,-1.5027042110649091e-16,0.0
04-21 06:00:00+02:00,0.0,0.0,-1.5005358067199381e-16,0.0
04-21 07:00:00+02:00,0.0,0.0,6.995272416876475e-16,0.0
04-21 08:00:00+02:00,0.0,0.0,1.9971004017182992e-16,0.0
04-21 09:00:00+02:00,0.0,0.0,-5.0090140368830305e-17,0.0
04-21 10:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
04-21 11:00:00+02:00,0.0,0.0,3.5019730171281793e-16,0.0
04-21 12:00:00+02:00,0.0,0.0,-5.0306980803327406e-17,0.0
04-21 13:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-21 14:00:00+02:00,0.0,0.0,6.500876226223085e-16,0.0
04-21 15:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-21 16:00:00+02:00,0.0,0.0,-1.4983674023749671e-16,0.0
04-21 17:00:00+02:00,0.0,0.0,4.499439015814843e-16,0.0
04-21 18:00:00+02:00,0.0,0.0,-2.500170209751573e-16,0.0
04-21 19:00:00+02:00,0.0,0.0,2.9967348047499343e-16,0.0
04-21 20:00:00+02:00,0.0,0.0,-1.5048726154098802e-16,0.0
04-21 21:00:00+02:00,0.0,0.0,-3.9985376121265404e-16,0.0
04-21 22:00:00+02:00,0.0,0.0,-5.999974822534782e-16,0.0
04-21 23:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-22 00:00:00+02:00,0.0,0.0,1.0501582242694596e-15,0.0
04-22 01:00:00+02:00,0.0,0.0,-5.0090140368830305e-17,0.0
04-22 02:00:00+02:00,0.0,0.0,-7.502679033599691e-16,0.0
04-22 03:00:00+02:00,0.0,0.0,1.9992688060632702e-16,0.0
04-22 04:00:00+02:00,0.0,0.0,2.0014372104082412e-16,0.0
04-22 05:00:00+02:00,0.0,0.0,4.998172015158175e-16,0.0
04-22 06:00:00+02:00,0.0,0.0,-3.4998046127832083e-16,0.0
04-22 07:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-22 08:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-22 09:00:00+02:00,0.0,0.0,-5.000340419503146e-16,0.0
04-22 10:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-22 11:00:00+02:00,0.0,0.0,-1.4983674023749671e-16,0.0
04-22 12:00:00+02:00,0.0,0.0,-6.498707821878114e-16,0.0
04-22 13:00:00+02:00,0.0,0.0,2.9989032090949053e-16,0.0
04-22 14:00:00+02:00,0.0,0.0,4.998172015158175e-16,0.0
04-22 15:00:00+02:00,0.0,0.0,8.996709627284716e-16,0.0
04-22 16:00:00+02:00,0.0,0.0,6.498707821878114e-16,0.0
04-22 17:00:00+02:00,0.0,0.0,4.0028744208164824e-16,0.0
04-22 18:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-22 19:00:00+02:00,0.0,0.0,0.00027955207728115,0.0
04-22 20:00:00+02:00,0.0,0.0,0.00019205221801504987,0.0
04-22 21:00:00+02:00,0.0,0.0,7.997075224253081e-16,0.0
04-22 22:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-22 23:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-23 00:00:00+02:00,0.0,0.0,2.9967348047499343e-16,0.0
04-23 01:00:00+02:00,0.0,0.0,-3.9985376121265404e-16,0.0
04-23 02:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-23 03:00:00+02:00,0.0,0.0,-2.498001805406602e-16,0.0
04-23 04:00:00+02:00,0.0,0.0,5.503410227536421e-16,0.0
04-23 05:00:00+02:00,0.0,0.0,-9.974659986866641e-17,0.0
04-23 06:00:00+02:00,0.0,0.0,3.5041414214731503e-16,0.0
04-23 07:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-23 08:00:00+02:00,0.0,0.0,8.495808223596413e-16,0.0
04-23 09:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-23 10:00:00+02:00,0.0,0.0,1.1501216645726231e-15,0.0
04-23 11:00:00+02:00,0.0,0.0,9.974659986866641e-17,0.0
04-23 12:00:00+02:00,0.0,0.0,-3.4954678040932663e-16,0.0
04-23 13:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
04-23 14:00:00+02:00,0.0,0.0,9.93129189996722e-17,0.0
04-23 15:00:00+02:00,0.0,0.0,9.974659986866641e-17,0.0
04-23 16:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-23 17:00:00+02:00,0.0,0.0,4.501607420159814e-16,0.0
04-23 18:00:00+02:00,0.0,0.0,0.00026437836127464996,0.0
04-23 19:00:00+02:00,0.0,0.0,0.0006200453063703003,0.0
04-23 20:00:00+02:00,0.0,0.0,0.0006199753966873002,0.0
04-23 21:00:00+02:00,0.0,0.0,1.2940998210050122e-05,0.0
04-23 22:00:00+02:00,0.0,0.0,1.349614864309956e-15,0.0
04-23 23:00:00+02:00,0.0,0.0,9.497611030973019e-16,0.0
04-24 00:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-24 01:00:00+02:00,0.0,0.0,-1.496198998029996e-16,0.0
04-24 02:00:00+02:00,0.0,0.0,-3.0010716134398763e-16,0.0
04-24 03:00:00+02:00,0.0,0.0,-1.9992688060632702e-16,0.0
04-24 04:00:00+02:00,0.0,0.0,1.496198998029996e-16,0.0
04-24 05:00:00+02:00,0.0,0.0,4.0028744208164824e-16,0.0
04-24 06:00:00+02:00,0.0,0.0,-2.9967348047499343e-16,0.0
04-24 07:00:00+02:00,0.0,0.0,-4.497270611469872e-16,0.0
04-24 08:00:00+02:00,0.0,0.0,-8.998878031629687e-16,0.0
04-24 09:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-24 10:00:00+02:00,0.0,0.0,1.1505553454416173e-15,0.0
04-24 11:00:00+02:00,0.0,0.0,-1.0018028073766061e-16,0.0
04-24 12:00:00+02:00,0.0,0.0,5.503410227536421e-16,0.0
04-24 13:00:00+02:00,0.0,0.0,0.0,0.0
04-24 14:00:00+02:00,0.0,0.0,-2.502338614096544e-16,0.0
04-24 15:00:00+02:00,0.0,0.0,6.002143226879753e-16,0.0
04-24 16:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-24 17:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-24 18:00:00+02:00,0.0,0.0,0.0004846656657158002,0.0
04-24 19:00:00+02:00,0.0,0.0,0.0005013584226793498,0.0
04-24 20:00:00+02:00,0.0,0.0,0.00036810325250970005,0.0
04-24 21:00:00+02:00,0.0,0.0,1.496198998029996e-16,0.0
04-24 22:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-24 23:00:00+02:00,0.0,0.0,-2.0036056147532122e-16,0.0
04-25 00:00:00+02:00,0.0,0.0,-2.500170209751573e-16,0.0
04-25 01:00:00+02:00,0.0,0.0,-3.4976362084382373e-16,0.0
04-25 02:00:00+02:00,0.0,0.0,-2.500170209751573e-16,0.0
04-25 03:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-25 04:00:00+02:00,0.0,0.0,-1.4983674023749671e-16,0.0
04-25 05:00:00+02:00,0.0,0.0,9.974659986866641e-17,0.0
04-25 06:00:00+02:00,0.0,0.0,3.5019730171281793e-16,0.0
04-25 07:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-25 08:00:00+02:00,0.0,0.0,6.002143226879753e-16,0.0
04-25 09:00:00+02:00,0.0,0.0,-4.0028744208164824e-16,0.0
04-25 10:00:00+02:00,0.0,0.0,-1.0018028073766061e-16,0.0
04-25 11:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
04-25 12:00:00+02:00,0.0,0.0,3.4954678040932663e-16,0.0
04-25 13:00:00+02:00,0.0,0.0,-3.4998046127832083e-16,0.0
04-25 14:00:00+02:00,0.0,0.0,3.0010716134398763e-16,0.0
04-25 15:00:00+02:00,0.0,0.0,4.501607420159814e-16,0.0
04-25 16:00:00+02:00,0.0,0.0,4.9439619065339e-17,0.0
04-25 17:00:00+02:00,0.0,0.0,2.9967348047499343e-16,0.0
04-25 18:00:00+02:00,0.0,0.0,0.0003729113907749997,0.0
04-25 19:00:00+02:00,0.0,0.0,0.00047927039839960016,0.0
04-25 20:00:00+02:00,0.0,0.0,0.0002712274661248997,0.0
04-25 21:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-25 22:00:00+02:00,0.0,0.0,2.502338614096544e-16,0.0
04-25 23:00:00+02:00,0.0,0.0,-1.0018028073766061e-16,0.0
04-26 00:00:00+02:00,0.0,0.0,4.501607420159814e-16,0.0
04-26 01:00:00+02:00,0.0,0.0,9.996344030316351e-17,0.0
04-26 02:00:00+02:00,0.0,0.0,9.49977943531799e-16,0.0
04-26 03:00:00+02:00,0.0,0.0,-3.0032400177848473e-16,0.0
04-26 04:00:00+02:00,0.0,0.0,-5.0090140368830305e-17,0.0
04-26 05:00:00+02:00,0.0,0.0,5.999974822534782e-16,0.0
04-26 06:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-26 07:00:00+02:00,0.0,0.0,1.5027042110649091e-16,0.0
04-26 08:00:00+02:00,0.0,0.0,4.497270611469872e-16,0.0
04-26 09:00:00+02:00,0.0,0.0,4.497270611469872e-16,0.0
04-26 10:00:00+02:00,0.0,0.0,-1.496198998029996e-16,0.0
04-26 11:00:00+02:00,0.0,0.0,0.0,0.0
04-26 12:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-26 13:00:00+02:00,0.0,0.0,-5.499073418846478e-16,0.0
04-26 14:00:00+02:00,0.0,0.0,1.4983674023749671e-16,0.0
04-26 15:00:00+02:00,0.0,0.0,-4.9873299934333204e-17,0.0
04-26 16:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-26 17:00:00+02:00,0.0,0.0,1.9992688060632702e-16,0.0
04-26 18:00:00+02:00,0.0,0.0,5.0306980803327406e-17,0.0
04-26 19:00:00+02:00,0.0,0.0,9.50194783966296e-16,0.0
04-26 20:00:00+02:00,0.0,0.0,0.0,0.0
04-26 21:00:00+02:00,0.0,0.0,1.0000680839006293e-15,0.0
04-26 22:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-26 23:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-27 00:00:00+02:00,0.0,0.0,2.0014372104082412e-16,0.0
04-27 01:00:00+02:00,0.0,0.0,3.0010716134398763e-16,0.0
04-27 02:00:00+02:00,0.0,0.0,5.999974822534782e-16,0.0
04-27 03:00:00+02:00,0.0,0.0,1.0501582242694596e-15,0.0
04-27 04:00:00+02:00,0.0,0.0,-5.000340419503146e-16,0.0
04-27 05:00:00+02:00,0.0,0.0,-2.498001805406602e-16,0.0
04-27 06:00:00+02:00,0.0,0.0,3.4998046127832083e-16,0.0
04-27 07:00:00+02:00,0.0,0.0,-5.999974822534782e-16,0.0
04-27 08:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
04-27 09:00:00+02:00,0.0,0.0,1.5027042110649091e-16,0.0
04-27 10:00:00+02:00,0.0,0.0,5.0090140368830305e-17,0.0
04-27 11:00:00+02:00,0.0,0.0,2.500170209751573e-16,0.0
04-27 12:00:00+02:00,0.0,0.0,5.0090140368830305e-17,0.0
04-27 13:00:00+02:00,0.0,0.0,5.5012418231914495e-16,0.0
04-27 14:00:00+02:00,0.0,0.0,1.3500485451789501e-15,0.0
04-27 15:00:00+02:00,0.0,0.0,5.002508823848117e-16,0.0
04-27 16:00:00+02:00,0.0,0.0,-9.49977943531799e-16,0.0
04-27 17:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-27 18:00:00+02:00,0.0,0.0,1.0002849243351264e-15,0.0
04-27 19:00:00+02:00,0.0,0.0,-9.996344030316351e-17,0.0
04-27 20:00:00+02:00,0.0,0.0,-4.9873299934333204e-17,0.0
04-27 21:00:00+02:00,0.0,0.0,1.9992688060632702e-16,0.0
04-27 22:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
04-27 23:00:00+02:00,0.0,0.0,-5.5012418231914495e-16,0.0
04-28 00:00:00+02:00,0.0,0.0,4.998172015158175e-16,0.0
04-28 01:00:00+02:00,0.0,0.0,7.502679033599691e-16,0.0
04-28 02:00:00+02:00,0.0,0.0,9.996344030316351e-17,0.0
04-28 03:00:00+02:00,0.0,0.0,-3.4998046127832083e-16,0.0
04-28 04:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-28 05:00:00+02:00,0.0,0.0,-9.996344030316351e-17,0.0
04-28 06:00:00+02:00,0.0,0.0,7.498342224909749e-16,0.0
04-28 07:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-28 08:00:00+02:00,0.0,0.0,2.9989032090949053e-16,0.0
04-28 09:00:00+02:00,0.0,0.0,-9.974659986866641e-17,0.0
04-28 10:00:00+02:00,0.0,0.0,1.9971004017182992e-16,0.0
04-28 11:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
04-28 12:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-28 13:00:00+02:00,0.0,0.0,6.999609225566417e-16,0.0
04-28 14:00:00+02:00,0.0,0.0,5.5012418231914495e-16,0.0
04-28 15:00:00+02:00,0.0,0.0,7.50051062925472e-16,0.0
04-28 16:00:00+02:00,0.0,0.0,2.498001805406602e-16,0.0
04-28 17:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-28 18:00:00+02:00,0.0,0.0,7.003946034256359e-16,0.0
04-28 19:00:00+02:00,0.0,0.0,0.0003862624355093999,0.0
04-28 20:00:00+02:00,0.0,0.0,0.0002407035323699503,0.0
04-28 21:00:00+02:00,0.0,0.0,0.0,0.0
04-28 22:00:00+02:00,0.0,0.0,5.503410227536421e-16,0.0
04-28 23:00:00+02:00,0.0,0.0,6.002143226879753e-16,0.0
04-29 00:00:00+02:00,0.0,0.0,1.1501216645726231e-15,0.0
04-29 01:00:00+02:00,0.0,0.0,2.49366499671666e-16,0.0
04-29 02:00:00+02:00,0.0,0.0,-4.501607420159814e-16,0.0
04-29 03:00:00+02:00,0.0,0.0,9.50194783966296e-16,0.0
04-29 04:00:00+02:00,0.0,0.0,-1.9949319973733282e-16,0.0
04-29 05:00:00+02:00,0.0,0.0,0.0,0.0
04-29 06:00:00+02:00,0.0,0.0,4.501607420159814e-16,0.0
04-29 07:00:00+02:00,0.0,0.0,-5.0306980803327406e-17,0.0
04-29 08:00:00+02:00,0.0,0.0,6.500876226223085e-16,0.0
04-29 09:00:00+02:00,0.0,0.0,1.5005358067199381e-15,0.0
04-29 10:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-29 11:00:00+02:00,0.0,0.0,5.499073418846478e-16,0.0
04-29 12:00:00+02:00,0.0,0.0,5.5012418231914495e-16,0.0
04-29 13:00:00+02:00,0.0,0.0,1.5027042110649091e-16,0.0
04-29 14:00:00+02:00,0.0,0.0,-3.0010716134398763e-16,0.0
04-29 15:00:00+02:00,0.0,0.0,1.0018028073766061e-16,0.0
04-29 16:00:00+02:00,0.0,0.0,4.0028744208164824e-16,0.0
04-29 17:00:00+02:00,0.0,0.0,6.999609225566417e-16,0.0
04-29 18:00:00+02:00,0.0,0.0,-1.9992688060632702e-16,0.0
04-29 19:00:00+02:00,0.0,0.0,0.0003022780285346499,0.0
04-29 20:00:00+02:00,0.0,0.0,9.811292053565034e-05,0.0
04-29 21:00:00+02:00,0.0,0.0,-5.004677228193088e-16,0.0
04-29 22:00:00+02:00,0.0,0.0,6.496539417533143e-16,0.0
04-29 23:00:00+02:00,0.0,0.0,5.0306980803327406e-17,0.0
04-30 00:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
04-30 01:00:00+02:00,0.0,0.0,5.0306980803327406e-17,0.0
04-30 02:00:00+02:00,0.0,0.0,-2.500170209751573e-16,0.0
04-30 03:00:00+02:00,0.0,0.0,7.001777629911388e-16,0.0
04-30 04:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-30 05:00:00+02:00,0.0,0.0,3.9985376121265404e-16,0.0
04-30 06:00:00+02:00,0.0,0.0,-4.9439619065339e-17,0.0
04-30 07:00:00+02:00,0.0,0.0,-4.497270611469872e-16,0.0
04-30 08:00:00+02:00,0.0,0.0,6.999609225566417e-16,0.0
04-30 09:00:00+02:00,0.0,0.0,7.003946034256359e-16,0.0
04-30 10:00:00+02:00,0.0,0.0,9.998512434661322e-16,0.0
04-30 11:00:00+02:00,0.0,0.0,-6.002143226879753e-16,0.0
04-30 12:00:00+02:00,0.0,0.0,5.997806418189811e-16,0.0
04-30 13:00:00+02:00,0.0,0.0,-5.0090140368830305e-17,0.0
04-30 14:00:00+02:00,0.0,0.0,4.499439015814843e-16,0.0
04-30 15:00:00+02:00,0.0,0.0,-4.9873299934333204e-17,0.0
04-30 16:00:00+02:00,0.0,0.0,1.1002483646382899e-15,0.0
04-30 17:00:00+02:00,0.0,0.0,-4.336808689942018e-19,0.0
04-30 18:00:00+02:00,0.0,0.0,2.0036056147532122e-16,0.0
04-30 19:00:00+02:00,0.0,0.0,-2.502338614096544e-16,0.0
04-30 20:00:00+02:00,0.0,0.0,-4.501607420159814e-16,0.0
04-30 21:00:00+02:00,0.0,0.0,2.498001805406602e-16,0.0
04-30 22:00:00+02:00,0.0,0.0,-2.0014372104082412e-16,0.0
04-30 23:00:00+02:00,0.0,0.0,8.497976627941384e-16,0.0
05-01 00:00:00+02:00,0.0,0.0,1.0002849243351264e-15,0.0
05-01 01:00:00+02:00,0.0,0.0,7.001777629911388e-16,0.0
05-01 02:00:00+02:00,0.0,0.0,4.499439015814843e-16,0.0
05-01 03:00:00+02:00,0.0,0.0,9.996344030316351e-17,0.0
05-01 04:00:00+02:00,0.0,0.0,5.000340419503146e-16,0.0
05-01 05:00:00+02:00,0.0,0.0,8.500145032286355e-16,0.0
05-01 06:00:00+02:00,0.0,0.0,6.999609225566417e-16,0.0
05-01 07:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
05-01 08:00:00+02:00,0.0,0.0,9.001046435974658e-16,0.0
05-01 09:00:00+02:00,0.0,0.0,8.497976627941384e-16,0.0
05-01 10:00:00+02:00,0.0,0.0,4.998172015158175e-16,0.0
05-01 11:00:00+02:00,0.0,0.0,1.1000315242037928e-15,0.0
05-01 12:00:00+02:00,0.0,0.0,1.5005358067199381e-16,0.0
05-01 13:00:00+02:00,0.0,0.0,4.9873299934333204e-17,0.0
