Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-29 12:00:00+01:00,Wind_Acoruna,0.07754810888000001
2030,sc01,01-29 12:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-29 12:00:00+01:00,PV_Sevilla,0.2134730974
2030,sc01,01-29 12:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-29 12:00:00+01:00,CCGT_4,0.0
2030,sc01,01-29 12:00:00+01:00,Wind_Gijon,0.09267597277999999
2030,sc01,01-29 12:00:00+01:00,Wind_Bilbo,0.8
2030,sc01,01-29 12:00:00+01:00,CCGT_2,0.6882015789259458
2030,sc01,01-29 12:00:00+01:00,PV_Cadiz,0.277084918
2030,sc01,01-29 12:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-29 12:00:00+01:00,Nuclear,0.5263174258059999
2030,sc01,01-29 12:00:00+01:00,CCGT_3,0.12156761118513526
2030,sc01,01-30 08:00:00+01:00,OCGT_3,0.0
2030,sc01,01-30 08:00:00+01:00,BrownLignite,0.0
2030,sc01,01-30 08:00:00+01:00,OCGT_1,0.0
2030,sc01,01-30 08:00:00+01:00,OCGT_2,0.0
2030,sc01,01-30 08:00:00+01:00,CCGT_1,8.20327703360028
2030,sc01,01-30 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-30 08:00:00+01:00,PV_Malaga,0.8821132666
2030,sc01,01-30 08:00:00+01:00,Wind_Acoruna,1.8857097651999999
2030,sc01,01-30 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-30 08:00:00+01:00,PV_Sevilla,0.05209919146
2030,sc01,01-30 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-30 08:00:00+01:00,CCGT_4,0.0
2030,sc01,01-30 08:00:00+01:00,Wind_Gijon,1.6068096245999999
2030,sc01,01-30 08:00:00+01:00,Wind_Bilbo,2.451724426
2030,sc01,01-30 08:00:00+01:00,CCGT_2,10.0
2030,sc01,01-30 08:00:00+01:00,PV_Cadiz,0.37868272140000003
2030,sc01,01-30 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-30 08:00:00+01:00,Nuclear,4.15584560408
2030,sc01,01-30 08:00:00+01:00,CCGT_3,5.025340339339718
2030,sc01,02-01 07:00:00+01:00,OCGT_3,0.0
2030,sc01,02-01 07:00:00+01:00,BrownLignite,0.0
2030,sc01,02-01 07:00:00+01:00,OCGT_1,0.0
2030,sc01,02-01 07:00:00+01:00,OCGT_2,0.0
2030,sc01,02-01 07:00:00+01:00,CCGT_1,0.0
2030,sc01,02-01 07:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-01 07:00:00+01:00,PV_Malaga,0.133087020962
2030,sc01,02-01 07:00:00+01:00,Wind_Acoruna,7.0848245223
2030,sc01,02-01 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-01 07:00:00+01:00,PV_Sevilla,0.06519078314299999
2030,sc01,02-01 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-01 07:00:00+01:00,CCGT_4,0.0
2030,sc01,02-01 07:00:00+01:00,Wind_Gijon,18.7453453108
2030,sc01,02-01 07:00:00+01:00,Wind_Bilbo,24.400000000000002
2030,sc01,02-01 07:00:00+01:00,CCGT_2,19.630058485310272
2030,sc01,02-01 07:00:00+01:00,PV_Cadiz,0.5070654000010001
2030,sc01,02-01 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-01 07:00:00+01:00,Nuclear,11.333031761242
